date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.0,0.0,57.4,66.4,47.7,0.0
2006-10-02,0.8,0.0,44.1,54.0,36.0,0.0
2006-10-03,0.8,0.0,46.9,58.8,36.1,0.0
2006-10-04,0.8,0.0,51.3,61.7,40.8,0.0
2006-10-05,0.8,0.0,52.3,63.9,43.3,0.0
2006-10-06,1.4,0.0,45.0,53.8,38.3,0.0
2006-10-07,1.5,0.0,40.3,45.5,34.3,0.0
2006-10-08,1.5,0.0,41.2,51.1,31.8,0.0
2006-10-09,1.5,0.0,38.3,45.9,32.7,0.0
2006-10-10,1.5,0.0,38.3,47.7,30.7,0.0
2006-10-11,1.5,0.0,44.2,56.3,33.1,0.0
2006-10-12,1.5,0.0,46.6,58.3,35.4,0.0
2006-10-13,1.5,0.0,48.6,60.8,37.6,0.0
2006-10-14,1.5,0.0,49.5,61.0,39.6,0.0
2006-10-15,2.0,0.0,48.0,58.5,38.5,0.0
2006-10-16,2.0,0.0,36.9,44.4,29.5,0.0
2006-10-17,2.0,0.0,33.8,40.3,27.3,0.0
2006-10-18,2.1,0.0,36.5,43.2,26.1,0.0
2006-10-19,2.1,0.0,41.5,47.7,34.5,0.0
2006-10-20,2.1,0.0,39.0,46.0,27.7,0.0
2006-10-21,2.1,0.0,35.2,45.1,25.5,0.0
2006-10-22,2.1,0.0,39.9,52.7,28.2,0.0
2006-10-23,2.1,0.0,46.2,59.2,35.4,0.0
2006-10-24,2.1,0.0,46.8,57.6,31.8,0.0
2006-10-25,2.1,0.0,28.6,32.9,21.4,0.0
2006-10-26,2.1,0.0,31.6,46.0,18.5,0.0
2006-10-27,2.1,0.0,40.1,52.7,28.9,0.0
2006-10-28,2.1,0.0,45.0,57.7,34.9,0.0
2006-10-29,2.1,0.0,46.4,54.5,37.4,0.0
2006-10-30,2.1,0.0,34.5,39.4,31.1,0.0
2006-10-31,2.1,0.0,31.6,40.8,20.5,0.0
2006-11-01,2.1,0.0,32.4,41.7,19.9,0.0
2006-11-02,2.6,0.0,38.3,46.0,31.1,0.0
2006-11-03,2.6,0.0,39.6,45.7,35.4,0.0
2006-11-04,2.6,0.0,38.1,44.1,34.3,0.0
2006-11-05,2.7,0.0,40.8,46.2,31.8,0.0
2006-11-06,2.7,0.0,46.8,54.1,37.4,0.0
2006-11-07,2.7,0.0,51.6,60.3,40.3,0.0
2006-11-08,2.7,0.0,41.9,50.2,32.7,0.0
2006-11-09,2.8,2.0,29.3,35.2,21.0,0.1
2006-11-10,2.9,2.0,28.2,37.6,15.1,0.1
2006-11-11,3.0,2.0,32.0,39.7,24.4,0.1
2006-11-12,3.1,2.0,26.8,34.3,14.0,0.1
2006-11-13,4.1,8.0,33.1,38.1,28.0,1.2
2006-11-14,4.3,8.0,27.1,37.6,18.5,1.5
2006-11-15,4.7,8.0,33.3,44.1,20.5,1.8
2006-11-16,4.7,7.0,39.7,45.5,33.8,1.8
