date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2006-10-01,0.0,0.0,50.5,0.0
2006-10-02,0.1,0.0,48.0,0.0
2006-10-03,0.2,0.0,48.4,0.0
2006-10-04,0.4,0.0,46.2,0.0
2006-10-05,0.7,0.0,47.7,0.0
2006-10-06,1.7,0.0,41.2,0.0
2006-10-07,1.7,0.0,38.3,0.0
2006-10-08,1.7,0.0,41.9,0.0
2006-10-09,2.0,2.0,37.4,0.1
2006-10-10,2.0,0.0,37.2,0.0
2006-10-11,2.0,0.0,39.6,0.0
2006-10-12,2.1,0.0,43.0,0.0
2006-10-13,2.2,0.0,44.2,0.0
2006-10-14,2.8,3.0,36.5,0.4
2006-10-15,2.8,2.0,38.5,0.2
2006-10-16,2.8,0.0,41.0,0.0
2006-10-17,3.5,6.0,28.6,0.7
2006-10-18,3.5,4.0,29.1,0.6
2006-10-19,3.5,3.0,38.7,0.5
2006-10-20,3.5,2.0,40.3,0.1
2006-10-21,3.5,0.0,36.0,0.0
2006-10-22,3.5,0.0,42.6,0.0
2006-10-23,3.5,0.0,43.3,0.0
2006-10-24,3.6,0.0,38.8,0.0
2006-10-25,3.6,0.0,30.9,0.0
2006-10-26,3.6,0.0,31.3,0.0
2006-10-27,3.6,0.0,43.9,0.0
2006-10-28,3.6,0.0,43.7,0.0
2006-10-29,3.6,0.0,38.7,0.0
2006-10-30,3.6,0.0,36.9,0.0
2006-10-31,3.6,0.0,35.6,0.0
2006-11-01,3.7,0.0,36.5,0.0
2006-11-02,3.7,0.0,37.6,0.0
2006-11-03,3.7,0.0,38.8,0.0
2006-11-04,3.7,0.0,35.4,0.0
2006-11-05,3.7,0.0,39.0,0.0
2006-11-06,3.7,0.0,45.0,0.0
2006-11-07,3.7,0.0,49.6,0.0
2006-11-08,3.7,0.0,45.3,0.0
2006-11-09,3.7,0.0,35.6,0.0
2006-11-10,3.8,0.0,32.2,0.0
2006-11-11,3.9,1.0,30.6,0.1
2006-11-12,3.9,1.0,25.2,0.1
2006-11-13,4.0,0.0,33.1,0.0
2006-11-14,4.0,0.0,30.9,0.0
2006-11-15,4.1,0.0,35.4,0.0
2006-11-16,4.1,0.0,42.6,0.0
2006-11-17,4.1,0.0,41.2,0.0
2006-11-18,4.1,0.0,39.9,0.0
2006-11-19,4.1,0.0,37.6,0.0
2006-11-20,4.1,0.0,39.4,0.0
2006-11-21,4.1,0.0,40.5,0.0
2006-11-22,4.1,0.0,38.3,0.0
2006-11-23,4.1,0.0,34.3,0.0
2006-11-24,4.1,0.0,30.7,0.0
2006-11-25,4.1,0.0,27.5,0.0
2006-11-26,4.1,0.0,25.7,0.0
2006-11-27,4.2,0.0,24.6,0.0
2006-11-28,4.7,8.0,17.6,0.7
2006-11-29,4.9,7.0,4.1,0.8
2006-11-30,5.0,6.0,26.4,0.9
2006-12-01,5.0,6.0,27.3,0.9
2006-12-02,5.0,6.0,17.1,0.9
2006-12-03,5.0,5.0,27.5,0.9
2006-12-04,5.2,5.0,32.4,0.9
2006-12-05,5.2,5.0,36.0,0.9
2006-12-06,5.2,5.0,37.0,0.9
2006-12-07,5.2,5.0,34.5,0.9
2006-12-08,5.2,5.0,30.7,0.9
2006-12-09,5.4,5.0,29.1,1.0
2006-12-10,6.2,18.0,24.3,2.5
2006-12-11,6.3,17.0,22.6,2.5
2006-12-12,6.4,16.0,30.6,2.6
2006-12-13,6.5,15.0,33.1,2.6
2006-12-14,6.5,14.0,38.1,2.6
2006-12-15,6.5,14.0,34.9,2.6
2006-12-16,6.5,14.0,27.5,2.6
2006-12-17,7.1,21.0,16.0,3.3
2006-12-18,7.3,19.0,13.5,3.4
2006-12-19,7.5,23.0,19.2,3.7
2006-12-20,7.5,22.0,21.6,3.7
2006-12-21,7.5,20.0,30.4,3.7
2006-12-22,7.5,21.0,22.8,3.7
2006-12-23,7.7,20.0,27.5,3.8
2006-12-24,7.7,19.0,28.8,3.8
2006-12-25,7.7,19.0,35.2,3.8
2006-12-26,7.7,18.0,35.4,3.8
2006-12-27,8.6,33.0,27.3,5.1
2006-12-28,8.7,31.0,18.3,5.3
2006-12-29,8.8,29.0,21.2,5.5
2006-12-30,8.8,27.0,33.1,5.5
2006-12-31,8.8,26.0,32.4,5.5
2007-01-01,8.8,26.0,23.2,5.5
2007-01-02,8.8,24.0,32.2,5.6
2007-01-03,8.8,24.0,38.8,5.6
2007-01-04,9.3,31.0,31.1,6.1
2007-01-05,9.3,30.0,10.8,6.2
2007-01-06,9.4,28.0,23.2,6.4
2007-01-07,9.6,27.0,26.4,6.5
2007-01-08,9.6,26.0,33.8,6.5
2007-01-09,9.6,26.0,33.4,6.5
2007-01-10,9.6,26.0,28.9,6.5
2007-01-11,9.6,25.0,25.2,6.5
2007-01-12,10.1,34.0,11.1,7.0
2007-01-13,10.1,31.0,-0.6,7.0
2007-01-14,10.1,30.0,5.2,7.0
2007-01-15,10.1,30.0,11.8,7.0
2007-01-16,10.1,30.0,14.9,7.0
2007-01-17,10.1,28.0,14.0,7.0
2007-01-18,10.1,28.0,23.7,7.0
2007-01-19,10.1,28.0,28.2,7.0
2007-01-20,10.3,30.0,22.3,7.2
2007-01-21,10.3,31.0,9.3,7.3
2007-01-22,10.3,30.0,21.7,7.3
2007-01-23,10.3,30.0,33.3,7.3
2007-01-24,10.3,30.0,34.5,7.3
2007-01-25,10.3,30.0,31.5,7.3
2007-01-26,10.3,29.0,31.1,7.3
2007-01-27,10.3,29.0,26.1,7.3
2007-01-28,10.3,29.0,23.2,7.3
