date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.0,48.2,70.5,32.9,0.0
2006-10-02,0.0,45.5,58.5,33.4,0.0
2006-10-03,0.1,47.5,66.2,32.7,0.0
2006-10-04,0.3,48.4,68.0,39.6,0.0
2006-10-05,1.0,48.4,69.8,36.5,0.0
2006-10-06,1.0,48.7,57.7,43.5,0.0
2006-10-07,1.0,46.6,57.9,32.0,0.0
2006-10-08,1.0,41.7,57.7,30.4,0.0
2006-10-09,1.0,39.4,52.0,31.3,0.0
2006-10-10,1.1,41.4,56.8,27.7,0.0
2006-10-11,1.1,43.0,61.9,30.0,0.0
2006-10-12,1.1,43.3,64.0,29.1,0.0
2006-10-13,1.1,45.3,65.5,30.9,0.0
2006-10-14,1.1,45.3,67.5,30.9,0.0
2006-10-15,1.5,39.9,47.3,34.9,0.0
2006-10-16,1.6,38.3,46.2,34.7,0.0
2006-10-17,1.6,36.7,47.3,29.5,0.0
2006-10-18,1.7,38.1,48.4,28.4,0.0
2006-10-19,1.7,40.8,47.1,36.0,0.0
2006-10-20,1.7,40.5,46.6,28.9,0.0
2006-10-21,1.7,35.8,50.7,26.4,0.0
2006-10-22,1.7,36.9,54.9,25.3,0.0
2006-10-23,1.7,39.0,58.6,27.3,0.0
2006-10-24,1.8,39.2,55.2,27.7,0.0
2006-10-25,1.8,34.9,42.1,27.0,0.0
2006-10-26,1.8,32.9,47.3,22.6,0.0
2006-10-27,1.8,36.9,56.3,27.7,0.0
2006-10-28,1.8,38.1,59.5,26.4,0.0
2006-10-29,1.8,38.7,56.5,25.9,0.0
2006-10-30,1.8,28.8,38.3,17.1,0.0
2006-10-31,1.8,23.5,38.5,11.7,0.0
2006-11-01,1.8,26.6,46.0,11.3,0.0
2006-11-02,2.1,33.1,43.3,22.5,0.0
2006-11-03,2.5,38.1,41.9,34.3,0.0
2006-11-04,2.6,39.7,45.3,36.9,0.0
2006-11-05,3.3,39.7,41.9,36.9,0.0
2006-11-06,3.9,45.9,52.0,41.2,0.0
2006-11-07,4.6,50.7,57.6,46.0,0.0
2006-11-08,5.1,39.7,49.6,28.6,0.0
2006-11-09,5.1,31.3,36.3,23.5,0.0
2006-11-10,5.3,32.0,38.3,23.2,0.1
2006-11-11,5.5,32.2,37.2,24.8,0.3
2006-11-12,5.7,29.5,38.5,22.8,0.4
2006-11-13,6.7,34.5,39.7,30.0,1.4
2006-11-14,6.7,28.9,37.8,18.5,1.4
2006-11-15,6.7,27.1,35.1,18.7,1.4
2006-11-16,7.3,36.3,47.5,31.6,1.4
2006-11-17,7.3,34.2,39.4,31.3,1.4
2006-11-18,7.4,34.9,41.2,30.9,1.4
2006-11-19,7.4,33.4,40.8,28.4,1.3
