date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.1,0.0,47.3,61.0,37.9,0.0
2006-10-02,0.1,0.0,46.9,59.5,37.2,0.0
2006-10-03,0.1,0.0,45.7,54.7,39.0,0.0
2006-10-04,0.1,0.0,47.8,54.3,39.7,0.0
2006-10-05,0.2,0.0,48.2,63.7,36.7,0.0
2006-10-06,0.2,0.0,46.8,56.8,41.7,0.0
2006-10-07,0.2,0.0,42.8,51.4,34.5,0.0
2006-10-08,0.2,0.0,44.1,52.3,33.4,0.0
2006-10-09,0.2,0.0,45.0,52.5,38.5,0.0
2006-10-10,0.2,0.0,47.1,59.7,37.2,0.0
2006-10-11,0.2,0.0,51.8,68.0,38.8,0.0
2006-10-12,0.2,0.0,52.5,71.8,39.2,0.0
2006-10-13,0.2,0.0,51.3,68.7,40.1,0.0
2006-10-14,0.2,0.0,50.2,64.6,39.4,0.0
2006-10-15,1.1,0.0,44.4,48.2,41.7,0.0
2006-10-16,2.2,0.0,41.2,43.9,38.1,0.0
2006-10-17,2.2,0.0,42.8,48.7,37.9,0.0
2006-10-18,2.4,0.0,43.0,47.5,39.0,0.0
2006-10-19,3.0,0.0,48.0,51.8,43.2,0.0
2006-10-20,3.1,0.0,43.0,50.5,38.3,0.0
2006-10-21,3.1,0.0,45.1,52.5,41.0,0.0
2006-10-22,3.1,0.0,46.6,58.6,39.7,0.0
2006-10-23,3.1,0.0,42.6,56.3,32.9,0.0
2006-10-24,3.6,0.0,36.9,41.5,32.5,0.0
2006-10-25,3.6,0.0,35.8,40.5,30.9,0.0
2006-10-26,3.6,0.0,37.9,52.2,29.3,0.0
2006-10-27,3.6,0.0,41.4,57.6,31.1,0.0
2006-10-28,3.6,0.0,44.2,61.9,33.3,0.0
2006-10-29,3.6,0.0,36.5,41.2,30.4,0.0
2006-10-30,3.7,0.0,29.3,35.6,24.6,0.0
2006-10-31,3.7,0.0,29.5,37.8,23.4,0.0
2006-11-01,3.8,0.0,32.2,40.5,25.9,0.0
2006-11-02,4.5,0.0,37.0,45.3,30.2,0.0
2006-11-03,5.5,0.0,45.7,48.4,43.9,0.0
2006-11-04,7.1,0.0,46.8,49.1,44.8,0.0
2006-11-05,8.6,0.0,49.6,54.3,46.2,0.0
2006-11-06,10.9,0.0,54.9,55.8,53.8,0.0
2006-11-07,14.5,0.0,48.9,54.7,39.9,0.0
2006-11-08,14.7,0.0,38.3,41.7,34.7,0.0
2006-11-09,14.7,0.0,35.1,37.9,32.7,0.0
2006-11-10,15.4,0.0,35.2,39.7,33.1,0.0
2006-11-11,15.7,1.0,34.0,34.5,33.4,0.3
2006-11-12,16.5,4.0,34.5,40.3,33.3,1.1
2006-11-13,18.0,4.0,36.3,40.5,33.6,1.2
2006-11-14,18.1,5.0,34.3,36.5,33.3,1.1
2006-11-15,19.1,2.0,41.4,46.9,34.0,0.6
2006-11-16,19.2,1.0,36.0,39.4,32.2,0.2
2006-11-17,19.2,1.0,34.2,41.0,29.7,0.0
2006-11-18,19.2,1.0,35.2,41.2,29.7,0.0
2006-11-19,19.8,0.0,40.3,46.6,32.9,0.0
2006-11-20,19.9,0.0,38.5,41.7,34.7,0.0
2006-11-21,20.5,3.0,35.6,40.8,33.6,1.0
2006-11-22,21.7,11.0,33.6,34.9,32.4,2.2
2006-11-23,23.1,19.0,32.9,34.0,31.3,3.8
2006-11-24,23.9,21.0,33.8,35.1,32.9,4.6
2006-11-25,24.1,20.0,29.7,32.9,27.5,4.7
2006-11-26,25.3,27.0,32.2,36.9,27.5,6.0
2006-11-27,25.3,30.0,25.3,28.4,22.5,6.5
2006-11-28,25.3,30.0,23.0,28.2,16.9,6.6
2006-11-29,25.7,27.0,21.7,29.3,13.6,6.7
2006-11-30,26.6,25.0,33.6,36.3,29.3,6.9
2006-12-01,26.6,24.0,30.2,33.4,23.9,6.9
2006-12-02,26.7,24.0,27.9,32.9,25.2,6.9
2006-12-03,26.7,23.0,26.8,32.7,22.6,6.8
2006-12-04,26.7,23.0,34.2,40.6,25.5,6.8
2006-12-05,26.7,22.0,37.0,44.2,32.5,6.9
2006-12-06,26.7,22.0,36.5,46.4,31.3,6.8
2006-12-07,26.7,22.0,34.5,42.1,30.2,6.8
2006-12-08,26.7,22.0,35.8,42.1,31.1,6.8
2006-12-09,27.0,20.0,37.4,41.4,34.0,6.8
2006-12-10,27.2,19.0,36.0,38.1,34.9,6.8
2006-12-11,28.2,18.0,38.8,42.4,35.2,6.7
2006-12-12,28.9,17.0,36.1,39.0,34.0,6.7
2006-12-13,30.0,15.0,38.5,45.3,33.8,6.3
2006-12-14,32.2,13.0,38.5,45.1,33.6,6.0
2006-12-15,33.0,25.0,28.6,34.2,19.4,6.8
2006-12-16,33.5,22.0,22.5,27.3,17.6,6.8
2006-12-17,33.5,21.0,21.0,28.9,14.0,6.7
2006-12-18,33.6,20.0,24.3,32.4,17.4,6.8
2006-12-19,33.6,20.0,27.3,34.2,21.4,6.8
2006-12-20,33.6,19.0,30.2,35.1,24.3,6.8
2006-12-21,33.9,17.0,34.0,37.9,30.9,6.9
2006-12-22,33.9,19.0,31.8,34.9,29.5,6.9
2006-12-23,34.6,19.0,34.2,38.5,28.8,7.3
2006-12-24,35.8,18.0,34.5,43.0,28.4,7.4
2006-12-25,36.9,21.0,34.0,39.0,33.6,7.8
2006-12-26,37.5,19.0,36.7,42.1,33.8,7.8
2006-12-27,37.8,21.0,30.7,37.2,27.7,8.0
2006-12-28,37.8,21.0,25.7,29.7,20.8,8.0
2006-12-29,37.8,21.0,27.3,34.3,22.6,8.0
2006-12-30,37.8,21.0,28.8,35.4,24.4,7.8
2006-12-31,37.8,21.0,28.8,39.4,21.7,7.6
2007-01-01,37.8,20.0,36.0,41.2,27.5,7.0
2007-01-02,39.3,17.0,42.8,45.7,39.6,7.9
2007-01-03,41.8,19.0,36.7,41.5,32.5,7.9
2007-01-04,42.1,29.0,29.5,32.7,25.7,8.7
2007-01-05,42.5,29.0,29.5,33.4,25.0,9.3
2007-01-06,42.6,28.0,32.4,33.8,30.6,10.0
2007-01-07,43.9,26.0,36.5,39.2,33.6,10.4
2007-01-08,44.0,23.0,38.1,43.0,34.0,10.0
2007-01-09,44.2,24.0,36.7,43.2,30.4,10.2
2007-01-10,44.8,30.0,25.2,30.6,20.7,10.8
2007-01-11,44.8,29.0,19.0,23.9,12.2,10.7
2007-01-12,44.8,28.0,14.0,23.0,7.0,10.7
2007-01-13,44.9,27.0,17.1,25.0,7.5,10.8
2007-01-14,45.0,28.0,17.4,25.0,12.4,10.9
2007-01-15,45.1,27.0,18.0,27.7,9.3,11.0
2007-01-16,45.3,30.0,27.9,33.3,21.7,11.2
2007-01-17,45.3,29.0,27.3,31.1,24.6,11.2
2007-01-18,45.3,28.0,31.3,36.9,26.1,10.7
2007-01-19,45.3,27.0,35.4,38.7,32.9,10.2
2007-01-20,45.6,28.0,30.6,33.8,28.6,10.5
2007-01-21,45.6,28.0,30.6,34.9,25.9,10.7
2007-01-22,45.6,28.0,35.6,41.9,31.5,10.6
2007-01-23,45.6,28.0,38.3,49.5,32.4,10.7
2007-01-24,45.6,28.0,37.8,48.6,29.8,10.7
2007-01-25,45.6,28.0,34.7,48.4,27.0,10.5
