date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-10-01,0.0,49.5,61.0,42.1,0.0
2006-10-02,0.0,49.6,58.8,40.5,0.0
2006-10-03,0.1,42.6,49.8,36.5,0.0
2006-10-04,0.1,47.5,61.5,34.0,0.0
2006-10-05,0.1,47.7,52.7,44.4,0.0
2006-10-06,0.1,48.7,61.5,41.4,0.0
2006-10-07,0.1,45.3,54.9,39.0,0.0
2006-10-08,0.1,41.2,46.0,35.8,0.0
2006-10-09,0.1,35.8,40.1,31.1,0.0
2006-10-10,0.1,34.0,39.4,30.0,0.0
2006-10-11,0.1,37.0,44.2,32.0,0.0
2006-10-12,0.1,38.3,47.8,32.9,0.0
2006-10-13,0.1,41.2,55.0,32.2,0.0
2006-10-14,0.3,37.8,47.7,32.5,0.0
2006-10-15,0.3,37.4,46.6,31.1,0.0
2006-10-16,0.3,36.5,44.6,30.0,0.0
2006-10-17,0.7,30.7,39.9,24.3,0.6
2006-10-18,0.7,22.5,26.4,18.5,0.6
2006-10-19,0.8,25.0,30.4,17.8,0.7
2006-10-20,1.2,29.1,36.9,25.3,1.2
2006-10-21,1.3,22.6,27.9,19.6,1.3
2006-10-22,1.3,23.0,28.2,18.7,1.4
2006-10-23,1.4,32.7,46.8,21.0,1.4
2006-10-24,1.5,38.7,48.7,27.7,1.4
2006-10-25,2.0,35.4,41.9,26.8,1.9
2006-10-26,3.1,24.6,28.2,21.2,3.0
2006-10-27,3.1,27.0,34.2,20.8,2.9
2006-10-28,3.2,33.1,44.8,24.1,2.8
2006-10-29,3.2,36.7,47.3,27.9,2.8
2006-10-30,3.2,35.4,43.0,29.7,2.8
2006-10-31,3.2,32.9,41.5,23.7,2.7
2006-11-01,3.2,25.2,35.6,16.9,2.7
2006-11-02,3.2,30.0,40.3,20.8,2.7
2006-11-03,3.2,34.5,43.2,28.2,2.7
2006-11-04,3.2,33.1,37.9,29.3,2.7
2006-11-05,3.2,33.3,39.6,29.1,2.7
2006-11-06,3.3,33.8,36.7,29.8,2.7
2006-11-07,3.3,39.9,49.5,35.2,2.6
2006-11-08,3.3,43.5,54.1,33.4,2.5
2006-11-09,3.3,38.1,49.6,21.4,2.5
2006-11-10,3.3,22.5,29.8,18.7,2.5
2006-11-11,3.3,29.7,40.5,18.3,2.5
2006-11-12,3.3,21.9,28.2,9.3,2.8
2006-11-13,3.6,19.0,28.0,8.4,3.0
2006-11-14,3.8,23.2,29.3,15.8,3.5
2006-11-15,3.8,18.3,26.1,11.8,3.5
2006-11-16,4.0,27.7,38.8,14.5,3.5
2006-11-17,4.0,32.2,38.1,25.7,3.4
2006-11-18,4.0,31.3,38.1,25.7,3.4
2006-11-19,4.0,30.4,39.7,19.9,3.4
2006-11-20,4.0,36.0,45.0,28.0,3.4
2006-11-21,4.0,36.5,45.0,31.1,3.5
2006-11-22,4.0,38.3,46.2,30.6,3.5
2006-11-23,4.0,35.6,45.9,25.3,3.5
2006-11-24,4.0,30.2,37.9,23.5,3.5
2006-11-25,4.0,30.6,38.8,25.5,3.5
2006-11-26,4.0,26.6,31.6,19.8,3.6
2006-11-27,4.1,27.1,36.3,21.7,3.7
2006-11-28,4.4,16.5,22.1,8.4,4.2
2006-11-29,4.4,5.4,9.7,-5.6,4.4
2006-11-30,4.7,4.1,19.6,-8.9,4.4
