date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2008-10-01,0.0,0.0,51.4,0.0
2008-10-02,0.0,0.0,50.2,0.0
2008-10-03,0.0,0.0,47.7,0.0
2008-10-04,1.2,0.0,37.6,0.0
2008-10-05,1.4,0.0,37.6,0.0
2008-10-06,1.4,0.0,42.3,0.0
2008-10-07,1.4,0.0,48.4,0.0
2008-10-08,1.4,0.0,48.2,0.0
2008-10-09,1.4,0.0,46.4,0.0
2008-10-10,1.4,0.0,38.7,0.0
2008-10-11,1.8,4.0,22.6,0.5
2008-10-12,1.9,3.0,20.1,0.5
2008-10-13,2.0,2.0,24.3,0.4
2008-10-14,2.0,1.0,36.0,0.2
2008-10-15,2.0,0.0,41.7,0.0
2008-10-16,2.0,0.0,45.0,0.0
2008-10-17,2.0,0.0,47.7,0.0
2008-10-18,2.0,0.0,45.7,0.0
2008-10-19,2.0,0.0,44.8,0.0
2008-10-20,2.0,0.0,43.5,0.0
2008-10-21,2.0,0.0,42.6,0.0
2008-10-22,2.1,0.0,40.3,0.0
2008-10-23,2.1,0.0,45.5,0.0
2008-10-24,2.1,0.0,45.3,0.0
2008-10-25,2.1,0.0,51.8,0.0
2008-10-26,2.1,0.0,51.3,0.0
2008-10-27,2.1,0.0,49.6,0.0
2008-10-28,2.1,0.0,50.0,0.0
2008-10-29,2.1,0.0,47.8,0.0
2008-10-30,2.1,0.0,47.3,0.0
2008-10-31,2.1,0.0,44.8,0.0
2008-11-01,2.1,0.0,44.8,0.0
2008-11-02,2.9,0.0,37.8,0.0
2008-11-03,3.0,0.0,36.3,0.0
2008-11-04,3.2,2.0,29.8,0.2
2008-11-05,3.2,2.0,20.3,0.2
2008-11-06,3.2,2.0,27.5,0.2
2008-11-07,3.3,1.0,36.5,0.2
2008-11-08,3.3,1.0,39.0,0.2
2008-11-09,3.8,8.0,29.3,0.8
2008-11-10,3.9,5.0,27.5,0.8
2008-11-11,3.9,5.0,29.5,0.8
2008-11-12,3.9,4.0,35.4,0.8
2008-11-13,3.9,3.0,42.4,0.7
2008-11-14,3.9,2.0,35.4,0.7
2008-11-15,3.9,3.0,41.7,0.6
2008-11-16,3.9,2.0,43.7,0.5
2008-11-17,3.9,3.0,46.0,0.4
2008-11-18,3.9,2.0,41.7,0.2
2008-11-19,3.9,1.0,40.6,0.1
2008-11-20,3.9,0.0,38.1,0.0
2008-11-21,3.9,0.0,38.8,0.0
2008-11-22,3.9,0.0,35.6,0.0
2008-11-23,3.9,0.0,35.8,0.0
2008-11-24,3.9,0.0,34.0,0.0
2008-11-25,3.9,0.0,36.3,0.0
2008-11-26,4.6,8.0,32.4,0.9
2008-11-27,5.0,12.0,30.9,1.4
2008-11-28,5.0,10.0,29.5,1.4
2008-11-29,5.0,9.0,32.4,1.4
2008-11-30,5.0,9.0,36.0,1.4
2008-12-01,5.0,8.0,44.2,1.4
2008-12-02,5.0,8.0,37.0,1.4
2008-12-03,5.0,8.0,31.6,1.4
2008-12-04,5.0,9.0,28.2,1.4
2008-12-05,5.0,8.0,31.8,1.4
2008-12-06,5.0,7.0,38.7,1.4
2008-12-07,5.1,8.0,35.6,1.5
2008-12-08,5.4,14.0,25.2,1.9
2008-12-09,5.4,12.0,22.5,1.9
2008-12-10,5.4,11.0,41.0,1.9
2008-12-11,5.4,11.0,38.1,1.9
2008-12-12,5.4,11.0,31.6,1.9
2008-12-13,5.7,17.0,21.4,2.3
2008-12-14,5.7,16.0,5.9,2.3
2008-12-15,6.7,28.0,13.3,3.6
2008-12-16,7.4,35.0,16.2,4.5
2008-12-17,8.5,40.0,15.6,5.6
2008-12-18,9.1,41.0,17.6,6.3
2008-12-19,9.1,38.0,16.7,6.3
2008-12-20,9.1,36.0,19.9,6.3
2008-12-21,9.2,34.0,28.0,6.4
2008-12-22,9.9,46.0,22.1,7.4
2008-12-23,9.9,42.0,11.5,7.4
2008-12-24,10.2,42.0,15.4,7.7
2008-12-25,13.0,54.0,22.8,11.1
2008-12-26,13.1,56.0,7.3,11.2
2008-12-27,13.2,52.0,16.0,11.3
2008-12-28,13.3,50.0,28.6,11.4
2008-12-29,13.3,49.0,33.6,11.4
2008-12-30,13.3,47.0,35.8,11.4
2008-12-31,13.3,46.0,31.8,11.4
2009-01-01,13.3,44.0,34.3,11.4
2009-01-02,13.3,44.0,31.5,11.4
2009-01-03,13.3,45.0,14.5,11.4
2009-01-04,13.3,44.0,12.2,11.4
2009-01-05,13.7,45.0,19.0,12.0
2009-01-06,13.7,45.0,24.4,12.0
2009-01-07,13.7,44.0,33.1,12.0
2009-01-08,13.7,43.0,36.1,12.0
2009-01-09,13.7,43.0,19.2,12.0
2009-01-10,13.7,42.0,26.4,12.0
2009-01-11,13.7,40.0,32.0,12.0
2009-01-12,13.7,40.0,29.5,12.0
2009-01-13,13.7,40.0,35.8,12.0
2009-01-14,13.7,39.0,33.6,12.0
2009-01-15,13.7,39.0,33.8,12.0
2009-01-16,13.7,39.0,33.1,12.0
2009-01-17,13.7,39.0,34.2,12.0
2009-01-18,13.7,39.0,34.9,12.0
2009-01-19,13.7,38.0,36.9,12.0
2009-01-20,13.8,38.0,34.7,12.0
2009-01-21,13.8,37.0,37.8,12.1
2009-01-22,13.8,37.0,36.9,12.1
2009-01-23,14.0,37.0,35.2,12.2
2009-01-24,15.2,41.0,32.4,13.5
2009-01-25,16.3,50.0,26.1,15.0
2009-01-26,16.8,57.0,16.9,15.6
2009-01-27,16.8,55.0,14.7,15.7
