date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2008-10-01,0.0,0.0,59.0,72.3,49.3,0.0
2008-10-02,0.0,0.0,51.4,64.9,41.4,0.0
2008-10-03,0.4,0.0,48.9,58.6,40.6,0.0
2008-10-04,0.9,0.0,43.2,47.3,37.4,0.0
2008-10-05,0.9,0.0,41.7,46.8,32.9,0.0
2008-10-06,0.9,0.0,46.8,55.4,37.2,0.0
2008-10-07,0.9,0.0,51.1,62.8,39.2,0.0
2008-10-08,0.9,0.0,44.1,55.2,34.3,0.0
2008-10-09,0.9,0.0,37.4,46.9,24.1,0.0
2008-10-10,0.9,0.0,25.0,34.0,17.4,0.0
2008-10-11,0.9,0.0,24.8,26.8,23.5,0.0
2008-10-12,0.9,0.0,24.4,30.6,18.7,0.0
2008-10-13,0.9,0.0,30.9,45.3,16.2,0.0
2008-10-14,0.9,0.0,40.3,54.1,28.8,0.0
2008-10-15,0.9,0.0,46.6,56.8,34.2,0.0
2008-10-16,0.9,0.0,49.3,58.6,41.2,0.0
2008-10-17,0.9,0.0,51.6,64.4,39.2,0.0
2008-10-18,0.9,0.0,52.7,62.1,43.2,0.0
2008-10-19,0.9,0.0,49.6,58.5,40.6,0.0
2008-10-20,0.9,0.0,47.8,57.7,38.1,0.0
2008-10-21,0.9,0.0,36.5,43.9,26.4,0.0
2008-10-22,0.9,0.0,36.7,50.0,24.4,0.0
2008-10-23,0.9,0.0,46.6,60.1,33.1,0.0
2008-10-24,0.9,0.0,49.5,58.8,40.1,0.0
2008-10-25,0.9,0.0,51.6,61.9,41.4,0.0
2008-10-26,0.9,0.0,48.4,59.0,36.9,0.0
2008-10-27,0.9,0.0,51.6,65.5,41.0,0.0
2008-10-28,0.9,0.0,55.0,65.1,43.2,0.0
2008-10-29,0.9,0.0,51.4,59.9,39.9,0.0
2008-10-30,0.9,0.0,49.5,61.0,40.6,0.0
2008-10-31,0.9,0.0,48.7,57.0,39.6,0.0
2008-11-01,1.6,0.0,45.3,52.7,39.0,0.0
2008-11-02,2.7,0.0,39.2,44.2,34.0,0.0
2008-11-03,2.9,2.0,34.3,38.8,29.5,0.2
2008-11-04,3.3,5.0,28.6,36.3,23.7,0.4
2008-11-05,3.3,4.0,25.7,28.6,22.6,0.4
2008-11-06,3.4,3.0,33.4,39.0,21.9,0.5
2008-11-07,3.4,2.0,40.6,49.3,30.9,0.4
2008-11-08,3.6,2.0,41.2,50.5,33.6,0.3
2008-11-09,4.3,3.0,36.0,39.9,33.4,0.7
2008-11-10,4.3,3.0,34.3,37.6,30.7,0.5
2008-11-11,4.5,4.0,33.6,35.4,31.3,0.8
2008-11-12,4.7,3.0,40.6,48.0,34.3,0.6
2008-11-13,4.7,0.0,41.4,44.8,35.2,0.0
2008-11-14,4.7,0.0,37.2,44.8,31.6,0.0
2008-11-15,4.7,0.0,39.7,51.3,31.5,0.0
2008-11-16,4.7,0.0,46.0,59.7,37.8,0.0
2008-11-17,4.7,0.0,47.1,59.4,39.9,0.0
2008-11-18,4.7,0.0,46.9,59.0,38.7,0.0
2008-11-19,4.7,0.0,43.0,52.5,36.0,0.0
2008-11-20,4.7,0.0,42.6,52.5,33.1,0.0
2008-11-21,4.7,0.0,32.2,39.2,25.9,0.0
2008-11-22,4.7,0.0,36.3,44.6,27.0,0.0
2008-11-23,4.7,0.0,33.1,43.2,24.8,0.0
2008-11-24,4.7,0.0,34.7,46.4,26.8,0.0
2008-11-25,4.7,0.0,39.0,50.2,33.1,0.0
2008-11-26,4.8,0.0,41.5,48.7,35.1,0.1
2008-11-27,4.8,0.0,38.8,44.4,33.1,0.0
2008-11-28,4.8,0.0,36.5,41.0,33.1,0.0
2008-11-29,4.8,0.0,40.6,45.0,35.4,0.0
2008-11-30,4.8,0.0,41.7,48.6,33.8,0.0
2008-12-01,4.9,0.0,42.8,51.1,32.5,0.0
2008-12-02,4.9,0.0,36.9,46.2,31.6,0.0
2008-12-03,4.9,0.0,33.4,39.6,29.3,0.0
2008-12-04,4.9,0.0,27.3,36.1,19.4,0.0
2008-12-05,4.9,0.0,27.1,40.1,19.0,0.0
