date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2008-10-01,0.0,50.0,69.8,34.5,0.0
2008-10-02,0.0,50.5,68.9,32.0,0.0
2008-10-03,0.1,45.7,59.0,32.9,0.0
2008-10-04,0.3,40.5,51.3,30.9,0.0
2008-10-05,0.3,36.3,50.4,27.9,0.0
2008-10-06,0.4,39.7,54.3,27.3,0.0
2008-10-07,0.4,43.9,59.5,30.2,0.0
2008-10-08,0.4,35.8,52.2,24.6,0.0
2008-10-09,0.5,30.6,46.0,16.5,0.0
2008-10-10,0.6,25.2,32.0,21.0,0.0
2008-10-11,0.7,22.5,25.5,19.6,0.0
2008-10-12,0.7,22.3,29.8,13.1,0.0
2008-10-13,0.7,28.2,45.9,9.0,0.0
2008-10-14,0.7,34.3,51.1,23.5,0.0
2008-10-15,0.7,33.1,49.3,20.7,0.0
2008-10-16,0.7,37.4,55.6,26.6,0.0
2008-10-17,0.7,39.7,59.5,24.6,0.0
2008-10-18,0.7,42.3,62.4,27.0,0.0
2008-10-19,0.7,38.8,57.9,27.3,0.0
2008-10-20,0.7,40.8,55.8,27.7,0.0
2008-10-21,0.8,30.0,39.0,15.1,0.0
2008-10-22,0.8,28.9,50.5,10.8,0.0
2008-10-23,0.8,35.1,59.5,18.7,0.0
2008-10-24,0.8,34.5,54.7,17.6,0.0
2008-10-25,0.8,37.8,56.5,24.4,0.0
2008-10-26,0.8,33.8,57.6,18.1,0.0
2008-10-27,0.8,38.1,65.5,21.0,0.0
2008-10-28,0.8,39.7,63.3,22.5,0.0
2008-10-29,0.8,42.6,59.7,26.8,0.0
2008-10-30,0.8,37.4,57.2,21.9,0.0
2008-10-31,0.9,40.8,49.5,31.1,0.0
2008-11-01,1.3,39.4,48.7,29.5,0.0
2008-11-02,1.9,37.0,42.4,31.5,0.0
2008-11-03,2.0,32.5,36.9,27.0,0.2
2008-11-04,2.2,27.7,33.3,14.7,0.4
2008-11-05,2.2,16.7,30.6,4.3,0.4
2008-11-06,2.2,21.9,40.1,2.5,0.4
2008-11-07,2.2,33.8,48.7,23.7,0.4
2008-11-08,2.2,36.7,49.1,30.6,0.4
2008-11-09,2.8,34.3,39.4,31.3,1.0
2008-11-10,3.0,32.4,39.7,21.4,1.0
2008-11-11,3.0,24.6,31.8,16.5,1.0
2008-11-12,3.0,34.5,47.8,22.3,1.0
2008-11-13,3.0,38.8,46.9,29.3,0.9
2008-11-14,3.1,27.5,40.3,15.8,0.9
2008-11-15,3.1,31.6,50.2,21.0,0.9
2008-11-16,3.1,32.9,52.0,22.3,0.9
2008-11-17,3.1,34.7,57.9,23.4,0.9
2008-11-18,3.1,37.9,55.8,26.4,0.9
2008-11-19,3.1,34.0,51.4,23.0,0.9
2008-11-20,3.1,32.9,48.0,24.6,0.9
2008-11-21,3.2,24.8,35.4,15.6,1.0
2008-11-22,3.2,25.0,36.7,14.0,1.0
2008-11-23,3.2,20.7,37.6,10.6,1.0
2008-11-24,3.2,19.6,41.2,8.2,1.0
2008-11-25,3.2,25.2,45.3,12.4,1.0
2008-11-26,3.2,27.1,44.4,17.8,1.0
2008-11-27,3.2,29.7,46.0,16.9,1.0
2008-11-28,3.2,29.8,39.4,18.9,1.0
2008-11-29,3.2,37.2,45.7,30.0,1.0
2008-11-30,3.2,33.6,46.8,23.5,1.0
2008-12-01,3.2,32.0,50.5,19.0,1.0
2008-12-02,3.2,33.6,40.5,20.7,1.0
2008-12-03,3.3,25.2,35.4,16.0,1.1
2008-12-04,3.3,18.0,30.7,9.7,1.1
2008-12-05,3.3,25.7,44.2,8.2,1.1
2008-12-06,3.3,31.5,44.1,23.9,1.1
2008-12-07,3.3,31.3,47.5,19.0,1.1
2008-12-08,3.3,24.1,29.5,16.5,1.1
2008-12-09,3.3,19.4,34.9,1.8,1.1
2008-12-10,3.3,26.1,40.5,14.5,1.1
2008-12-11,3.3,22.8,36.9,10.0,1.1
2008-12-12,3.4,25.0,36.7,9.7,1.2
2008-12-13,3.6,14.2,29.1,-5.6,1.4
2008-12-14,3.6,3.7,18.1,-8.3,1.4
2008-12-15,3.6,6.3,16.0,-5.4,1.4
2008-12-16,3.6,-0.9,20.3,-12.6,1.4
2008-12-17,3.7,7.2,19.4,-11.9,1.5
2008-12-18,3.9,14.2,18.7,2.7,1.7
2008-12-19,3.9,9.9,16.5,-2.4,1.7
2008-12-20,4.0,0.3,13.6,-12.8,1.8
2008-12-21,4.3,9.3,16.9,-5.4,2.1
2008-12-22,4.3,13.8,24.8,-11.2,2.1
2008-12-23,4.3,-8.7,12.6,-21.5,2.1
2008-12-24,4.7,8.2,19.4,-18.8,2.5
2008-12-25,5.3,18.5,26.8,6.6,3.1
2008-12-26,5.3,1.4,13.5,-14.4,3.1
2008-12-27,5.4,6.6,26.6,-12.5,3.2
2008-12-28,5.5,29.5,33.4,22.8,3.4
2008-12-29,6.1,31.1,33.6,21.2,4.1
2008-12-30,6.1,9.5,21.2,-2.0,4.1
2008-12-31,6.2,24.6,33.3,0.5,4.2
2009-01-01,6.3,29.7,35.1,20.5,4.4
2009-01-02,6.9,23.7,34.0,-6.7,5.0
2009-01-03,6.9,-7.8,10.4,-23.8,5.0
2009-01-04,6.9,-11.4,6.6,-26.7,5.0
2009-01-05,7.0,11.8,18.1,-0.4,5.1
2009-01-06,7.0,24.8,40.1,11.1,5.1
2009-01-07,7.1,33.3,42.6,24.6,5.2
