date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,43.5,0.0
2004-10-02,0.0,0.0,43.7,0.0
2004-10-03,0.1,0.0,43.0,0.0
2004-10-04,0.2,0.0,45.7,0.0
2004-10-05,0.3,0.0,45.1,0.0
2004-10-06,0.3,0.0,45.5,0.0
2004-10-07,0.3,0.0,45.3,0.0
2004-10-08,0.3,0.0,45.3,0.0
2004-10-09,0.3,0.0,45.3,0.0
2004-10-10,0.4,0.0,40.8,0.0
2004-10-11,0.5,0.0,42.1,0.0
2004-10-12,0.5,0.0,46.8,0.0
2004-10-13,0.5,0.0,45.0,0.0
2004-10-14,0.5,0.0,45.3,0.0
2004-10-15,0.5,0.0,46.8,0.0
2004-10-16,0.5,0.0,51.6,0.0
2004-10-17,0.7,0.0,42.6,0.0
2004-10-18,1.0,0.0,39.9,0.0
2004-10-19,2.0,0.0,40.5,0.0
2004-10-20,6.6,0.0,41.4,0.0
2004-10-21,8.2,2.0,34.7,0.7
2004-10-22,8.3,1.0,33.6,0.5
2004-10-23,8.3,0.0,35.6,0.0
2004-10-24,8.3,0.0,36.5,0.0
2004-10-25,8.3,0.0,37.0,0.0
2004-10-26,8.3,0.0,40.1,0.0
2004-10-27,8.8,9.0,36.7,0.9
2004-10-28,9.6,9.0,27.9,1.2
2004-10-29,9.6,7.0,24.8,1.1
2004-10-30,9.6,4.0,26.2,1.0
2004-10-31,9.6,4.0,25.5,1.0
2004-11-01,9.6,4.0,25.2,1.0
2004-11-02,9.7,2.0,29.3,1.0
2004-11-03,9.7,2.0,29.7,1.0
2004-11-04,9.7,1.0,30.4,1.0
2004-11-05,9.7,0.0,33.4,0.3
2004-11-06,9.7,0.0,36.5,0.0
2004-11-07,10.7,0.0,37.8,0.0
2004-11-08,12.1,1.0,36.1,0.3
2004-11-09,12.2,2.0,30.9,0.3
2004-11-10,12.2,0.0,35.1,0.0
2004-11-11,12.2,0.0,35.8,0.0
2004-11-12,12.2,0.0,30.7,0.0
2004-11-13,12.2,0.0,33.3,0.0
2004-11-14,12.2,0.0,34.2,0.0
2004-11-15,12.2,0.0,34.5,0.0
2004-11-16,12.2,0.0,36.0,0.0
2004-11-17,12.2,0.0,37.2,0.0
2004-11-18,12.2,0.0,35.6,0.0
2004-11-19,12.2,0.0,32.2,0.0
2004-11-20,12.2,0.0,28.0,0.0
2004-11-21,13.3,8.0,27.1,1.2
2004-11-22,13.3,7.0,31.5,1.2
2004-11-23,13.3,6.0,27.9,1.2
2004-11-24,13.3,5.0,29.5,1.2
2004-11-25,13.3,4.0,32.2,1.2
2004-11-26,13.3,3.0,29.3,1.2
2004-11-27,13.5,6.0,32.0,1.4
2004-11-28,13.5,3.0,17.6,1.4
2004-11-29,13.5,3.0,12.4,1.4
2004-11-30,13.5,3.0,10.2,1.4
2004-12-01,13.8,4.0,14.0,1.4
2004-12-02,13.8,4.0,16.2,1.4
2004-12-03,13.8,4.0,16.7,1.4
2004-12-04,14.0,3.0,18.3,1.4
2004-12-05,14.0,4.0,18.9,1.4
2004-12-06,14.0,3.0,26.6,1.4
2004-12-07,14.0,4.0,27.3,1.5
2004-12-08,14.0,4.0,29.8,1.5
2004-12-09,14.0,4.0,34.9,1.5
2004-12-10,14.0,5.0,34.2,1.5
2004-12-11,14.0,4.0,32.4,1.5
2004-12-12,14.0,4.0,32.7,1.5
2004-12-13,14.0,3.0,30.2,1.5
2004-12-14,14.0,3.0,28.9,1.5
2004-12-15,14.0,3.0,29.5,1.5
2004-12-16,14.0,2.0,27.9,1.5
2004-12-17,14.0,3.0,28.9,1.5
2004-12-18,14.0,3.0,31.5,1.5
2004-12-19,14.0,3.0,27.7,1.5
2004-12-20,14.0,3.0,32.5,1.5
2004-12-21,14.0,3.0,27.5,1.5
2004-12-22,14.0,3.0,18.5,1.5
2004-12-23,14.0,3.0,14.9,1.5
2004-12-24,14.1,3.0,21.4,1.6
2004-12-25,14.1,3.0,27.5,1.6
2004-12-26,14.1,2.0,32.2,1.6
2004-12-27,14.7,4.0,29.7,1.9
2004-12-28,15.1,7.0,32.7,2.4
2004-12-29,16.7,19.0,31.8,4.4
2004-12-30,17.0,17.0,28.2,4.4
2004-12-31,17.2,21.0,28.8,5.2
2005-01-01,17.3,19.0,27.5,5.2
2005-01-02,17.5,19.0,29.1,5.4
2005-01-03,18.0,25.0,30.7,6.2
2005-01-04,18.6,28.0,28.2,6.7
2005-01-05,18.7,27.0,23.7,6.9
2005-01-06,18.9,27.0,11.7,7.0
2005-01-07,19.4,32.0,10.8,7.5
2005-01-08,21.3,40.0,30.0,9.4
2005-01-09,22.6,37.0,35.2,10.7
2005-01-10,23.0,36.0,35.4,11.0
2005-01-11,24.9,40.0,30.7,12.8
2005-01-12,25.0,35.0,20.1,13.0
2005-01-13,25.0,34.0,15.3,13.0
2005-01-14,25.0,34.0,23.2,13.0
2005-01-15,25.0,34.0,24.4,13.0
2005-01-16,25.0,34.0,30.4,13.0
2005-01-17,25.0,33.0,31.1,13.0
2005-01-18,25.0,33.0,31.3,13.0
2005-01-19,25.0,33.0,37.0,13.0
2005-01-20,25.0,34.0,32.5,13.0
2005-01-21,25.0,33.0,31.1,13.0
2005-01-22,25.0,33.0,32.7,13.0
2005-01-23,25.0,33.0,31.3,12.8
2005-01-24,25.0,32.0,29.8,12.7
2005-01-25,25.0,32.0,32.4,12.7
2005-01-26,25.3,38.0,32.5,13.2
2005-01-27,25.4,39.0,32.4,13.2
2005-01-28,25.4,39.0,31.6,13.2
2005-01-29,25.4,40.0,29.5,13.2
2005-01-30,25.4,38.0,28.9,13.2
2005-01-31,25.4,38.0,21.7,13.2
2005-02-01,25.4,37.0,24.4,13.2
2005-02-02,25.4,37.0,26.8,13.2
2005-02-03,25.4,37.0,22.6,13.2
2005-02-04,25.4,37.0,19.2,13.2
2005-02-05,25.4,37.0,20.5,13.2
2005-02-06,25.4,37.0,23.4,13.2
2005-02-07,26.3,43.0,28.0,13.9
2005-02-08,26.3,43.0,14.2,13.9
2005-02-09,26.3,41.0,15.8,13.9
2005-02-10,26.3,40.0,24.3,13.9
2005-02-11,27.4,50.0,31.6,15.0
2005-02-12,27.5,46.0,33.6,15.0
2005-02-13,27.5,46.0,31.6,15.0
2005-02-14,27.7,45.0,36.9,15.3
2005-02-15,27.7,45.0,35.4,15.3
2005-02-16,27.7,44.0,34.5,15.3
2005-02-17,28.0,42.0,30.7,15.8
2005-02-18,28.5,47.0,33.6,16.6
2005-02-19,28.9,50.0,32.2,17.3
2005-02-20,29.1,49.0,30.9,17.6
