date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.1,0.0,0.0
2004-10-02,0.1,0.0,0.0
2004-10-03,0.1,0.0,0.0
2004-10-04,0.1,0.0,0.0
2004-10-05,0.3,0.0,0.0
2004-10-06,0.3,0.0,0.0
2004-10-07,0.3,0.0,0.0
2004-10-08,0.3,0.0,0.0
2004-10-09,0.3,0.0,0.0
2004-10-10,0.3,0.0,0.0
2004-10-11,0.3,0.0,0.0
2004-10-12,0.3,0.0,0.0
2004-10-13,0.3,0.0,0.0
2004-10-14,0.3,0.0,0.0
2004-10-15,0.3,0.0,0.0
2004-10-16,0.3,0.0,0.0
2004-10-17,0.5,1.0,0.2
2004-10-18,1.2,7.0,1.0
2004-10-19,2.1,13.0,1.8
2004-10-20,3.9,26.0,3.6
2004-10-21,4.8,29.0,4.4
2004-10-22,5.1,28.0,4.6
2004-10-23,5.5,29.0,4.9
2004-10-24,5.7,28.0,5.1
2004-10-25,6.5,33.0,5.8
2004-10-26,6.7,33.0,5.9
2004-10-27,7.5,37.0,6.7
2004-10-28,7.9,39.0,7.2
2004-10-29,8.1,39.0,7.3
2004-10-30,8.3,37.0,7.4
2004-10-31,8.5,38.0,7.5
2004-11-01,8.8,35.0,7.5
2004-11-02,8.8,33.0,7.5
2004-11-03,8.8,32.0,7.3
2004-11-04,8.8,31.0,7.3
2004-11-05,8.8,30.0,7.3
2004-11-06,8.8,29.0,7.2
2004-11-07,8.9,29.0,7.2
2004-11-08,9.3,32.0,7.9
2004-11-09,9.8,37.0,8.4
2004-11-10,9.9,35.0,8.5
2004-11-11,10.0,36.0,8.5
2004-11-12,10.2,37.0,8.5
2004-11-13,10.2,36.0,8.5
2004-11-14,10.3,35.0,8.5
2004-11-15,10.3,34.0,8.5
2004-11-16,10.3,33.0,8.5
2004-11-17,10.3,32.0,8.5
2004-11-18,10.3,32.0,8.5
2004-11-19,10.3,32.0,8.5
2004-11-20,10.3,32.0,8.5
2004-11-21,10.3,32.0,8.5
2004-11-22,10.3,31.0,8.5
2004-11-23,10.3,31.0,8.5
2004-11-24,10.3,31.0,8.5
2004-11-25,10.8,33.0,8.8
2004-11-26,10.8,34.0,8.8
2004-11-27,11.4,39.0,9.2
2004-11-28,11.4,38.0,9.2
2004-11-29,11.4,37.0,9.2
2004-11-30,11.4,36.0,9.2
2004-12-01,11.4,36.0,9.2
2004-12-02,11.4,35.0,9.2
2004-12-03,11.4,34.0,9.2
2004-12-04,11.4,35.0,9.2
2004-12-05,11.4,34.0,9.2
2004-12-06,11.4,34.0,9.2
2004-12-07,11.5,36.0,9.2
2004-12-08,12.4,46.0,9.8
2004-12-09,13.0,47.0,10.3
2004-12-10,13.0,45.0,10.3
2004-12-11,13.0,44.0,10.3
2004-12-12,13.0,43.0,10.3
2004-12-13,13.0,42.0,10.3
2004-12-14,13.0,41.0,10.3
2004-12-15,13.0,42.0,10.3
2004-12-16,13.0,41.0,10.3
2004-12-17,13.0,40.0,10.3
2004-12-18,13.0,40.0,10.3
2004-12-19,13.0,39.0,10.3
2004-12-20,13.0,39.0,10.3
2004-12-21,13.0,40.0,10.3
2004-12-22,13.0,40.0,10.3
2004-12-23,13.0,40.0,10.3
2004-12-24,13.2,39.0,10.3
2004-12-25,13.2,39.0,10.3
2004-12-26,13.2,39.0,10.3
2004-12-27,13.4,42.0,10.6
2004-12-28,13.6,45.0,11.0
2004-12-29,14.7,58.0,12.3
2004-12-30,15.2,67.0,12.8
2004-12-31,15.7,76.0,13.2
2005-01-01,15.7,72.0,13.2
2005-01-02,15.7,70.0,13.2
2005-01-03,15.7,69.0,13.2
2005-01-04,15.7,68.0,13.2
2005-01-05,15.7,67.0,13.2
2005-01-06,15.7,65.0,13.2
2005-01-07,16.0,68.0,13.6
