date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,43.5,65.1,27.7,0.0
2004-10-02,0.1,0.0,40.6,65.8,29.7,0.0
2004-10-03,0.1,0.0,43.9,66.9,29.3,0.0
2004-10-04,0.1,0.0,44.1,68.0,31.3,0.0
2004-10-05,0.1,0.0,44.2,72.9,28.6,0.0
2004-10-06,0.1,0.0,45.3,74.3,28.9,0.0
2004-10-07,0.1,0.0,45.3,73.8,28.6,0.0
2004-10-08,0.1,0.0,47.8,71.2,30.4,0.0
2004-10-09,0.1,0.0,45.7,62.2,34.7,0.0
2004-10-10,0.1,0.0,39.0,57.6,24.4,0.0
2004-10-11,0.1,0.0,39.9,53.1,22.5,0.0
2004-10-12,0.1,0.0,46.2,63.1,30.0,0.0
2004-10-13,0.1,0.0,44.4,65.5,28.8,0.0
2004-10-14,0.1,0.0,45.3,76.6,27.5,0.0
2004-10-15,0.1,0.0,45.9,78.8,28.9,0.0
2004-10-16,0.1,0.0,44.1,68.4,30.0,0.0
2004-10-17,0.9,0.0,35.1,40.6,30.9,0.3
2004-10-18,1.0,0.0,30.9,41.0,26.1,0.1
2004-10-19,1.8,8.0,30.7,33.3,27.9,1.1
2004-10-20,2.3,11.0,27.5,50.5,12.4,1.5
2004-10-21,2.4,7.0,27.5,58.1,7.2,1.5
2004-10-22,2.4,6.0,31.3,63.0,15.4,1.4
2004-10-23,2.4,5.0,33.8,39.2,30.7,1.4
2004-10-24,2.5,4.0,34.9,56.8,20.8,1.3
2004-10-25,2.5,4.0,30.6,46.0,19.2,1.3
2004-10-26,3.4,19.0,23.7,34.0,8.8,2.5
2004-10-27,3.5,16.0,19.2,43.9,7.0,2.5
2004-10-28,3.6,14.0,19.8,33.6,4.6,2.5
2004-10-29,3.6,12.0,28.6,61.2,12.6,2.5
2004-10-30,3.6,11.0,27.5,59.4,13.1,2.5
2004-10-31,3.6,10.0,25.3,53.4,11.3,2.4
2004-11-01,3.6,10.0,27.0,56.7,10.2,2.4
2004-11-02,3.6,9.0,35.6,67.3,20.1,2.4
2004-11-03,3.9,14.0,31.8,39.6,25.9,2.7
2004-11-04,4.1,13.0,30.0,35.6,26.2,2.7
2004-11-05,4.2,11.0,36.7,49.1,24.6,2.7
