date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,0.0
2004-10-02,0.0,0.0,0.0
2004-10-03,0.1,0.0,0.0
2004-10-04,0.1,0.0,0.0
2004-10-05,0.1,0.0,0.0
2004-10-06,0.2,0.0,0.0
2004-10-07,0.2,0.0,0.0
2004-10-08,0.2,0.0,0.0
2004-10-09,0.2,0.0,0.0
2004-10-10,0.3,0.0,0.0
2004-10-11,0.7,0.0,0.0
2004-10-12,0.7,0.0,0.0
2004-10-13,0.7,0.0,0.0
2004-10-14,0.7,0.0,0.0
2004-10-15,0.7,0.0,0.0
2004-10-16,0.7,0.0,0.0
2004-10-17,1.8,1.0,0.7
2004-10-18,2.2,2.0,1.0
2004-10-19,3.7,4.0,2.1
2004-10-20,7.6,10.0,3.5
2004-10-21,9.4,25.0,4.9
2004-10-22,9.6,24.0,5.0
2004-10-23,9.7,22.0,5.0
2004-10-24,9.9,21.0,5.0
2004-10-25,9.9,20.0,4.8
2004-10-26,9.9,19.0,4.7
2004-10-27,12.0,41.0,7.4
2004-10-28,12.6,40.0,7.5
2004-10-29,12.6,38.0,7.5
2004-10-30,12.6,36.0,7.5
2004-10-31,12.6,36.0,7.5
2004-11-01,12.6,36.0,7.5
2004-11-02,12.6,34.0,7.5
2004-11-03,12.6,33.0,7.5
2004-11-04,12.6,32.0,7.4
2004-11-05,12.6,31.0,7.4
2004-11-06,12.6,30.0,7.4
2004-11-07,13.8,28.0,7.3
2004-11-08,15.5,36.0,8.4
2004-11-09,15.5,36.0,8.4
2004-11-10,15.5,34.0,8.4
2004-11-11,15.6,33.0,8.4
2004-11-12,15.6,33.0,8.4
2004-11-13,15.6,33.0,8.4
2004-11-14,15.6,33.0,8.4
2004-11-15,15.6,32.0,8.4
2004-11-16,15.6,31.0,8.4
2004-11-17,15.6,31.0,8.4
2004-11-18,15.6,31.0,8.4
2004-11-19,15.6,31.0,8.4
2004-11-20,15.6,31.0,8.4
2004-11-21,16.8,43.0,9.4
2004-11-22,16.8,43.0,9.4
2004-11-23,16.9,42.0,9.4
2004-11-24,17.0,41.0,9.7
2004-11-25,17.0,40.0,9.7
2004-11-26,17.0,41.0,9.8
2004-11-27,17.6,47.0,10.4
2004-11-28,17.7,49.0,10.5
2004-11-29,17.7,46.0,10.5
2004-11-30,17.7,45.0,10.5
2004-12-01,17.7,44.0,10.5
2004-12-02,17.7,44.0,10.5
2004-12-03,17.7,43.0,10.5
2004-12-04,17.7,42.0,10.5
