date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,0.0
2004-10-02,0.0,0.0,0.0
2004-10-03,0.0,0.0,0.0
2004-10-04,0.0,0.0,0.0
2004-10-05,0.0,0.0,0.0
2004-10-06,0.0,0.0,0.0
2004-10-07,0.0,0.0,0.0
2004-10-08,0.0,0.0,0.0
2004-10-09,0.0,0.0,0.0
2004-10-10,0.1,0.0,0.0
2004-10-11,0.1,0.0,0.0
2004-10-12,0.1,0.0,0.0
2004-10-13,0.1,0.0,0.0
2004-10-14,0.1,0.0,0.0
2004-10-15,0.1,0.0,0.0
2004-10-16,0.1,0.0,0.0
2004-10-17,0.1,0.0,0.0
2004-10-18,0.9,3.0,0.5
2004-10-19,1.3,0.0,0.0
2004-10-20,2.8,2.0,0.4
2004-10-21,3.1,1.0,0.3
2004-10-22,3.4,1.0,0.2
2004-10-23,5.0,0.0,0.0
2004-10-24,5.3,0.0,0.0
2004-10-25,5.9,4.0,0.5
2004-10-26,6.0,2.0,0.5
2004-10-27,6.4,0.0,0.0
2004-10-28,7.1,3.0,0.5
2004-10-29,7.6,8.0,1.0
2004-10-30,7.9,8.0,1.4
2004-10-31,8.5,11.0,1.7
2004-11-01,8.5,10.0,1.7
2004-11-02,8.5,9.0,1.7
2004-11-03,8.5,8.0,1.7
2004-11-04,8.5,8.0,1.7
2004-11-05,8.5,7.0,1.6
2004-11-06,8.5,7.0,1.6
2004-11-07,8.6,7.0,1.6
2004-11-08,8.7,5.0,1.4
2004-11-09,9.1,4.0,1.2
2004-11-10,9.1,3.0,0.9
2004-11-11,9.4,2.0,0.6
2004-11-12,9.4,2.0,0.6
2004-11-13,9.4,2.0,0.4
2004-11-14,9.4,2.0,0.5
2004-11-15,9.4,2.0,0.4
2004-11-16,9.4,2.0,0.4
2004-11-17,9.4,2.0,0.4
2004-11-18,9.4,2.0,0.4
2004-11-19,9.4,2.0,0.4
2004-11-20,9.4,3.0,0.4
2004-11-21,9.5,3.0,0.4
2004-11-22,9.5,4.0,0.4
2004-11-23,9.5,3.0,0.4
2004-11-24,9.5,3.0,0.4
2004-11-25,10.1,7.0,1.3
2004-11-26,10.8,9.0,1.3
2004-11-27,11.2,17.0,2.2
2004-11-28,11.3,19.0,2.2
2004-11-29,11.3,17.0,2.2
2004-11-30,11.3,16.0,2.2
2004-12-01,11.3,15.0,2.2
2004-12-02,11.3,14.0,2.2
2004-12-03,11.3,14.0,2.2
2004-12-04,11.3,13.0,2.2
