date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,0.0
2004-10-02,0.0,0.0,0.0
2004-10-03,0.0,0.0,0.0
2004-10-04,0.0,0.0,0.0
2004-10-05,0.0,0.0,0.0
2004-10-06,0.0,0.0,0.0
2004-10-07,0.0,0.0,0.0
2004-10-08,0.0,0.0,0.0
2004-10-09,0.1,0.0,0.0
2004-10-10,0.1,0.0,0.0
2004-10-11,0.2,0.0,0.0
2004-10-12,0.2,0.0,0.0
2004-10-13,0.2,0.0,0.0
2004-10-14,0.2,0.0,0.0
2004-10-15,0.2,0.0,0.0
2004-10-16,0.2,0.0,0.0
2004-10-17,0.3,0.0,0.0
2004-10-18,0.8,2.0,0.1
2004-10-19,1.1,0.0,0.0
2004-10-20,2.9,3.0,0.2
2004-10-21,3.5,6.0,0.6
2004-10-22,3.8,8.0,0.8
2004-10-23,4.0,9.0,1.1
2004-10-24,4.5,10.0,1.6
2004-10-25,4.9,11.0,1.9
2004-10-26,4.9,10.0,1.9
2004-10-27,5.2,8.0,1.9
2004-10-28,5.6,11.0,2.2
2004-10-29,5.6,11.0,2.3
2004-10-30,5.6,10.0,2.3
2004-10-31,6.0,13.0,2.3
2004-11-01,6.0,13.0,2.3
2004-11-02,6.0,12.0,2.3
2004-11-03,6.0,11.0,2.3
2004-11-04,6.0,11.0,2.3
2004-11-05,6.0,11.0,2.3
2004-11-06,6.0,10.0,2.3
2004-11-07,6.0,10.0,2.3
2004-11-08,6.1,9.0,2.5
2004-11-09,7.0,14.0,3.6
2004-11-10,7.2,11.0,3.6
2004-11-11,7.2,11.0,3.6
2004-11-12,7.3,12.0,3.8
2004-11-13,7.3,12.0,3.8
2004-11-14,7.3,11.0,3.2
2004-11-15,7.3,12.0,3.2
2004-11-16,7.3,12.0,3.2
2004-11-17,7.3,12.0,3.2
2004-11-18,7.3,11.0,3.2
2004-11-19,7.3,13.0,3.2
2004-11-20,7.3,13.0,3.2
2004-11-21,7.3,13.0,3.2
2004-11-22,7.4,13.0,3.2
2004-11-23,7.4,14.0,3.2
2004-11-24,7.4,13.0,3.2
2004-11-25,7.6,15.0,3.3
2004-11-26,7.9,17.0,3.5
2004-11-27,8.3,23.0,3.8
2004-11-28,8.6,28.0,4.1
2004-11-29,8.6,26.0,4.1
2004-11-30,8.6,24.0,4.1
2004-12-01,8.6,23.0,4.1
2004-12-02,8.6,22.0,4.1
2004-12-03,8.6,21.0,4.1
2004-12-04,8.6,21.0,4.1
