date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.1,0.0,0.0
2004-10-02,0.1,0.0,0.0
2004-10-03,0.1,0.0,0.0
2004-10-04,0.2,0.0,0.0
2004-10-05,0.2,0.0,0.0
2004-10-06,0.2,0.0,0.0
2004-10-07,0.2,0.0,0.0
2004-10-08,0.2,0.0,0.0
2004-10-09,0.2,0.0,0.0
2004-10-10,0.3,0.0,0.0
2004-10-11,0.3,0.0,0.0
2004-10-12,0.3,0.0,0.0
2004-10-13,0.3,0.0,0.0
2004-10-14,0.3,0.0,0.0
2004-10-15,0.3,0.0,0.0
2004-10-16,0.3,0.0,0.0
2004-10-17,0.6,0.0,0.0
2004-10-18,0.8,0.0,0.0
2004-10-19,1.4,0.0,0.0
2004-10-20,3.4,0.0,0.0
2004-10-21,4.6,10.0,1.3
2004-10-22,4.8,6.0,0.9
2004-10-23,4.8,4.0,0.9
2004-10-24,4.9,3.0,0.8
2004-10-25,4.9,1.0,0.5
2004-10-26,4.9,1.0,0.2
2004-10-27,5.4,9.0,1.0
2004-10-28,6.0,10.0,1.0
2004-10-29,6.0,8.0,1.0
2004-10-30,6.1,5.0,0.8
2004-10-31,6.1,4.0,0.8
2004-11-01,6.1,4.0,0.8
2004-11-02,6.1,4.0,0.8
2004-11-03,6.1,3.0,0.8
2004-11-04,6.1,3.0,0.8
2004-11-05,6.1,2.0,0.5
2004-11-06,6.1,1.0,0.2
2004-11-07,7.0,0.0,0.0
2004-11-08,10.2,11.0,1.8
2004-11-09,10.3,9.0,1.8
2004-11-10,10.3,8.0,1.8
2004-11-11,10.3,7.0,1.8
2004-11-12,10.6,9.0,2.0
2004-11-13,11.1,13.0,2.4
2004-11-14,11.1,12.0,2.4
2004-11-15,11.1,11.0,2.4
2004-11-16,11.1,10.0,2.3
2004-11-17,11.1,9.0,2.3
2004-11-18,11.1,9.0,2.2
2004-11-19,11.1,8.0,2.1
2004-11-20,11.2,9.0,2.1
2004-11-21,12.8,25.0,4.0
2004-11-22,13.1,24.0,4.0
2004-11-23,13.1,22.0,4.0
2004-11-24,13.1,21.0,4.0
2004-11-25,13.1,19.0,4.0
2004-11-26,13.1,19.0,4.0
2004-11-27,13.4,24.0,4.4
2004-11-28,13.5,24.0,4.4
2004-11-29,13.5,23.0,4.4
2004-11-30,13.5,21.0,4.4
2004-12-01,13.5,20.0,4.4
2004-12-02,13.5,20.0,4.4
2004-12-03,13.5,20.0,4.4
2004-12-04,13.5,19.0,4.4
2004-12-05,13.7,20.0,4.4
2004-12-06,13.7,20.0,4.4
2004-12-07,13.7,20.0,4.4
2004-12-08,13.7,20.0,4.4
2004-12-09,13.7,19.0,4.4
2004-12-10,13.7,18.0,4.4
2004-12-11,13.7,18.0,4.4
2004-12-12,13.7,16.0,4.3
2004-12-13,13.7,16.0,4.3
2004-12-14,13.7,16.0,4.3
2004-12-15,13.7,15.0,4.3
2004-12-16,13.7,15.0,4.3
2004-12-17,13.7,15.0,4.2
2004-12-18,13.7,15.0,4.2
2004-12-19,13.7,15.0,4.2
2004-12-20,13.8,15.0,4.2
2004-12-21,13.8,16.0,4.2
2004-12-22,13.8,16.0,4.2
2004-12-23,13.8,17.0,4.2
2004-12-24,13.9,16.0,4.2
2004-12-25,13.9,16.0,4.2
2004-12-26,13.9,16.0,4.2
2004-12-27,14.1,17.0,4.2
2004-12-28,14.5,19.0,5.0
2004-12-29,15.6,34.0,7.0
2004-12-30,16.1,34.0,7.0
2004-12-31,16.4,35.0,7.4
2005-01-01,16.5,33.0,7.4
2005-01-02,16.5,32.0,7.5
2005-01-03,17.3,41.0,8.4
2005-01-04,17.9,47.0,9.1
2005-01-05,18.0,45.0,9.1
2005-01-06,18.0,44.0,9.1
2005-01-07,18.2,45.0,9.4
