date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,0.0
2004-10-02,0.0,0.0,0.0
2004-10-03,0.0,0.0,0.0
2004-10-04,0.0,0.0,0.0
2004-10-05,0.1,0.0,0.0
2004-10-06,0.1,0.0,0.0
2004-10-07,0.1,0.0,0.0
2004-10-08,0.1,0.0,0.0
2004-10-09,0.1,0.0,0.0
2004-10-10,0.1,0.0,0.0
2004-10-11,0.1,0.0,0.0
2004-10-12,0.3,0.0,0.0
2004-10-13,0.3,0.0,0.0
2004-10-14,0.3,0.0,0.0
2004-10-15,0.3,0.0,0.0
2004-10-16,0.3,0.0,0.0
2004-10-17,0.3,0.0,0.0
2004-10-18,0.8,2.0,0.2
2004-10-19,1.0,3.0,0.5
2004-10-20,1.4,8.0,1.1
2004-10-21,1.9,13.0,1.8
2004-10-22,2.4,14.0,2.2
2004-10-23,2.5,12.0,2.3
2004-10-24,2.5,13.0,2.4
2004-10-25,2.7,15.0,2.8
2004-10-26,3.0,15.0,2.8
2004-10-27,3.2,15.0,3.1
2004-10-28,3.4,19.0,3.4
2004-10-29,3.6,19.0,3.5
2004-10-30,3.7,17.0,3.5
2004-10-31,3.7,20.0,3.7
2004-11-01,3.9,18.0,3.7
2004-11-02,4.1,17.0,3.9
2004-11-03,4.1,17.0,4.1
2004-11-04,4.1,16.0,4.1
2004-11-05,4.1,16.0,4.1
2004-11-06,4.1,15.0,4.1
2004-11-07,4.2,15.0,4.2
2004-11-08,4.3,14.0,4.3
2004-11-09,5.0,25.0,5.1
2004-11-10,5.0,22.0,5.2
2004-11-11,5.1,20.0,5.3
2004-11-12,5.1,22.0,5.3
2004-11-13,5.2,20.0,5.3
2004-11-14,5.2,22.0,5.3
2004-11-15,5.3,20.0,5.3
2004-11-16,5.3,21.0,5.3
2004-11-17,5.3,21.0,5.3
2004-11-18,5.3,20.0,5.3
2004-11-19,5.3,21.0,5.3
2004-11-20,5.3,20.0,5.3
2004-11-21,5.4,21.0,5.3
2004-11-22,5.4,21.0,5.3
2004-11-23,5.4,21.0,5.3
2004-11-24,5.6,22.0,5.4
2004-11-25,5.6,24.0,5.4
2004-11-26,5.6,23.0,5.4
2004-11-27,5.9,25.0,5.6
2004-11-28,6.2,30.0,5.8
2004-11-29,6.2,28.0,5.8
2004-11-30,6.2,27.0,5.8
2004-12-01,6.2,26.0,5.8
2004-12-02,6.2,23.0,5.8
2004-12-03,6.5,25.0,5.8
2004-12-04,6.5,26.0,5.8
