date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2004-10-01,0.0,0.0,0.0
2004-10-02,0.0,0.0,0.0
2004-10-03,0.1,0.0,0.0
2004-10-04,0.1,0.0,0.0
2004-10-05,0.1,0.0,0.0
2004-10-06,0.1,0.0,0.0
2004-10-07,0.1,0.0,0.0
2004-10-08,0.1,0.0,0.0
2004-10-09,0.1,0.0,0.0
2004-10-10,0.2,0.0,0.0
2004-10-11,0.2,0.0,0.0
2004-10-12,0.3,0.0,0.0
2004-10-13,0.3,0.0,0.0
2004-10-14,0.3,0.0,0.0
2004-10-15,0.3,0.0,0.0
2004-10-16,0.3,0.0,0.0
2004-10-17,0.8,0.0,0.0
2004-10-18,1.9,2.0,0.7
2004-10-19,3.8,8.0,2.4
2004-10-20,6.4,12.0,3.5
2004-10-21,7.1,16.0,3.9
2004-10-22,7.3,15.0,4.1
2004-10-23,7.8,29.0,4.8
2004-10-24,8.5,29.0,5.0
2004-10-25,9.2,34.0,5.6
2004-10-26,9.3,30.0,5.5
2004-10-27,9.6,27.0,5.7
2004-10-28,10.1,32.0,6.0
2004-10-29,10.2,31.0,6.1
2004-10-30,10.4,35.0,6.1
2004-10-31,10.9,39.0,6.8
2004-11-01,11.0,37.0,6.8
2004-11-02,11.0,32.0,6.9
2004-11-03,11.1,29.0,6.8
2004-11-04,11.1,28.0,6.8
2004-11-05,11.1,30.0,6.8
2004-11-06,11.1,28.0,6.7
2004-11-07,11.1,26.0,6.6
2004-11-08,11.7,,6.8
2004-11-09,12.1,26.0,7.0
2004-11-10,12.1,26.0,7.1
2004-11-11,12.3,28.0,7.2
2004-11-12,12.5,28.0,7.3
2004-11-13,12.5,27.0,7.3
2004-11-14,12.5,27.0,7.3
2004-11-15,12.5,26.0,7.3
2004-11-16,12.5,26.0,7.3
2004-11-17,12.5,27.0,7.3
2004-11-18,12.5,26.0,7.3
2004-11-19,12.6,21.0,7.3
2004-11-20,12.6,26.0,7.3
2004-11-21,12.6,26.0,7.3
2004-11-22,12.6,26.0,7.3
2004-11-23,12.6,25.0,7.3
2004-11-24,12.7,27.0,7.3
2004-11-25,13.0,27.0,7.3
2004-11-26,13.1,33.0,7.5
2004-11-27,13.3,36.0,8.1
2004-11-28,13.4,42.0,8.2
2004-11-29,14.0,41.0,8.2
2004-11-30,14.0,40.0,8.3
2004-12-01,14.0,38.0,8.3
2004-12-02,14.0,37.0,8.3
2004-12-03,14.1,36.0,8.3
2004-12-04,14.1,35.0,8.3
