date,WTEQ_DAILY
1970-10-01,0.0
1970-10-02,0.0
1970-10-03,0.0
1970-10-04,0.0
1970-10-05,0.0
1970-10-06,0.1
1970-10-07,0.2
1970-10-08,0.6
1970-10-09,0.6
1970-10-10,0.6
1970-10-11,0.7
1970-10-12,0.7
1970-10-13,0.8
1970-10-14,0.9
1970-10-15,1.0
1970-10-16,1.0
1970-10-17,1.1
1970-10-18,1.1
1970-10-19,1.1
1970-10-20,1.1
1970-10-21,1.3
1970-10-22,1.7
1970-10-23,2.3
1970-10-24,2.3
1970-10-25,2.4
1970-10-26,2.4
1970-10-27,2.5
1970-10-28,2.5
1970-10-29,2.5
1970-10-30,2.5
1970-10-31,2.5
1970-11-01,2.5
1970-11-02,2.5
1970-11-03,2.5
1970-11-04,2.7
1970-11-05,3.0
1970-11-06,3.0
1970-11-07,3.0
1970-11-08,3.4
1970-11-09,4.0
1970-11-10,4.1
1970-11-11,4.2
1970-11-12,4.2
1970-11-13,4.2
1970-11-14,4.2
1970-11-15,4.2
1970-11-16,4.2
1970-11-17,4.3
1970-11-18,4.4
1970-11-19,4.7
1970-11-20,4.7
1970-11-21,4.7
1970-11-22,4.7
1970-11-23,5.2
1970-11-24,5.4
1970-11-25,5.6
1970-11-26,5.9
1970-11-27,6.2
1970-11-28,6.7
1970-11-29,8.1
1970-11-30,8.8
1970-12-01,10.0
1970-12-02,10.5
1970-12-03,11.1
1970-12-04,11.3
1970-12-05,11.3
1970-12-06,11.5
1970-12-07,12.0
1970-12-08,12.0
1970-12-09,12.6
1970-12-10,13.0
1970-12-11,13.0
1970-12-12,13.0
1970-12-13,13.0
1970-12-14,13.1
1970-12-15,13.7
1970-12-16,13.7
1970-12-17,13.9
1970-12-18,14.0
1970-12-19,14.2
1970-12-20,14.9
1970-12-21,15.2
1970-12-22,15.3
1970-12-23,15.4
1970-12-24,15.5
1970-12-25,15.5
1970-12-26,15.7
1970-12-27,16.1
1970-12-28,17.0
1970-12-29,17.3
1970-12-30,17.8
1970-12-31,17.8
1971-01-01,17.8
1971-01-02,17.8
1971-01-03,18.0
1971-01-04,18.1
1971-01-05,18.1
1971-01-06,18.3
1971-01-07,18.5
1971-01-08,18.6
1971-01-09,18.8
1971-01-10,19.1
1971-01-11,19.1
1971-01-12,19.6
1971-01-13,20.0
1971-01-14,21.0
1971-01-15,22.1
1971-01-16,22.3
1971-01-17,22.8
1971-01-18,23.1
1971-01-19,23.1
1971-01-20,23.5
1971-01-21,23.6
1971-01-22,23.6
1971-01-23,23.8
1971-01-24,23.8
1971-01-25,23.8
1971-01-26,24.0
1971-01-27,24.1
1971-01-28,24.1
1971-01-29,24.3
1971-01-30,24.5
1971-01-31,24.6
1971-02-01,24.8
1971-02-02,25.0
1971-02-03,25.1
1971-02-04,25.3
1971-02-05,25.3
1971-02-06,25.5
1971-02-07,25.6
1971-02-08,25.9
1971-02-09,26.3
1971-02-10,26.7
1971-02-11,26.8
1971-02-12,26.9
1971-02-13,27.1
1971-02-14,27.2
1971-02-15,27.3
1971-02-16,27.4
1971-02-17,27.6
1971-02-18,27.7
1971-02-19,27.7
1971-02-20,27.8
1971-02-21,27.8
1971-02-22,28.0
1971-02-23,28.8
1971-02-24,28.8
1971-02-25,29.0
1971-02-26,29.3
1971-02-27,29.4
1971-02-28,29.4
1971-03-01,29.4
1971-03-02,29.8
1971-03-03,30.0
1971-03-04,30.1
1971-03-05,30.1
1971-03-06,30.2
1971-03-07,30.2
1971-03-08,30.4
1971-03-09,30.8
1971-03-10,31.5
1971-03-11,33.2
1971-03-12,34.0
1971-03-13,34.2
1971-03-14,34.3
1971-03-15,34.9
1971-03-16,34.9
1971-03-17,35.0
1971-03-18,35.1
1971-03-19,35.1
1971-03-20,35.1
1971-03-21,35.3
1971-03-22,35.6
1971-03-23,35.8
1971-03-24,36.2
1971-03-25,36.5
1971-03-26,36.6
1971-03-27,36.7
1971-03-28,36.9
1971-03-29,36.9
1971-03-30,36.7
1971-03-31,36.6
1971-04-01,36.7
1971-04-02,36.7
1971-04-03,36.7
1971-04-04,36.7
1971-04-05,36.6
1971-04-06,36.5
1971-04-07,36.4
1971-04-08,36.2
1971-04-09,36.1
1971-04-10,36.1
1971-04-11,36.2
