date,WTEQ_DAILY
1970-10-01,0.0
1970-10-02,0.0
1970-10-03,0.0
1970-10-04,0.0
1970-10-05,0.0
1970-10-06,0.0
1970-10-07,0.0
1970-10-08,0.1
1970-10-09,0.1
1970-10-10,0.1
1970-10-11,0.1
1970-10-12,0.1
1970-10-13,0.1
1970-10-14,0.1
1970-10-15,0.2
1970-10-16,0.2
1970-10-17,0.2
1970-10-18,0.2
1970-10-19,0.2
1970-10-20,0.2
1970-10-21,0.2
1970-10-22,0.3
1970-10-23,0.3
1970-10-24,0.3
1970-10-25,0.3
1970-10-26,0.3
1970-10-27,0.3
1970-10-28,0.3
1970-10-29,0.4
1970-10-30,0.4
1970-10-31,0.4
1970-11-01,0.4
1970-11-02,0.4
1970-11-03,0.4
1970-11-04,0.4
1970-11-05,0.4
1970-11-06,0.4
1970-11-07,0.4
1970-11-08,0.4
1970-11-09,0.4
1970-11-10,0.4
1970-11-11,0.4
1970-11-12,0.6
1970-11-13,0.6
1970-11-14,0.7
1970-11-15,0.7
1970-11-16,0.7
1970-11-17,0.7
1970-11-18,0.7
1970-11-19,0.8
1970-11-20,0.9
1970-11-21,0.9
1970-11-22,0.9
1970-11-23,0.9
1970-11-24,1.0
1970-11-25,1.0
1970-11-26,1.0
1970-11-27,1.0
1970-11-28,1.0
1970-11-29,1.0
1970-11-30,1.1
1970-12-01,1.1
1970-12-02,1.1
1970-12-03,1.3
1970-12-04,1.3
1970-12-05,1.3
1970-12-06,1.3
1970-12-07,1.3
1970-12-08,1.3
1970-12-09,1.3
1970-12-10,1.5
1970-12-11,1.5
1970-12-12,1.6
1970-12-13,1.6
1970-12-14,1.6
1970-12-15,1.7
1970-12-16,1.7
1970-12-17,1.7
1970-12-18,1.7
1970-12-19,1.7
1970-12-20,1.8
1970-12-21,1.9
1970-12-22,2.1
1970-12-23,2.2
1970-12-24,2.2
1970-12-25,2.2
1970-12-26,2.2
1970-12-27,2.2
1970-12-28,2.2
1970-12-29,2.3
1970-12-30,2.4
1970-12-31,2.4
1971-01-01,2.5
1971-01-02,2.5
1971-01-03,2.5
1971-01-04,2.6
1971-01-05,2.6
1971-01-06,2.7
1971-01-07,2.8
1971-01-08,2.9
1971-01-09,3.2
1971-01-10,3.3
1971-01-11,3.4
1971-01-12,3.6
1971-01-13,3.6
1971-01-14,3.7
1971-01-15,3.7
1971-01-16,3.8
1971-01-17,3.9
1971-01-18,4.0
1971-01-19,4.0
1971-01-20,4.0
1971-01-21,4.1
1971-01-22,4.2
1971-01-23,4.3
1971-01-24,4.5
1971-01-25,4.6
1971-01-26,4.5
1971-01-27,4.4
1971-01-28,4.2
1971-01-29,4.1
1971-01-30,3.8
1971-01-31,3.7
1971-02-01,3.3
1971-02-02,3.1
1971-02-03,3.2
1971-02-04,3.3
1971-02-05,3.4
1971-02-06,3.4
1971-02-07,3.4
1971-02-08,3.4
1971-02-09,3.6
1971-02-10,3.7
1971-02-11,3.7
1971-02-12,3.7
1971-02-13,3.7
1971-02-14,3.7
1971-02-15,3.7
1971-02-16,3.6
1971-02-17,3.6
1971-02-18,3.7
1971-02-19,3.8
1971-02-20,3.8
1971-02-21,3.9
1971-02-22,4.0
1971-02-23,4.1
1971-02-24,4.1
1971-02-25,4.2
1971-02-26,4.3
1971-02-27,4.3
1971-02-28,4.4
1971-03-01,4.5
1971-03-02,4.7
1971-03-03,4.7
1971-03-04,4.7
1971-03-05,4.8
1971-03-06,4.7
1971-03-07,4.7
1971-03-08,4.8
1971-03-09,4.9
1971-03-10,5.0
1971-03-11,5.3
1971-03-12,5.4
1971-03-13,5.5
1971-03-14,5.5
1971-03-15,5.4
1971-03-16,5.3
1971-03-17,5.5
1971-03-18,5.8
1971-03-19,5.6
1971-03-20,5.8
1971-03-21,5.5
1971-03-22,5.6
1971-03-23,5.6
1971-03-24,5.6
1971-03-25,5.6
1971-03-26,5.7
1971-03-27,5.8
1971-03-28,5.9
1971-03-29,5.7
1971-03-30,5.8
1971-03-31,5.8
1971-04-01,5.6
1971-04-02,5.6
1971-04-03,5.3
1971-04-04,5.2
1971-04-05,5.2
1971-04-06,4.8
1971-04-07,4.6
1971-04-08,4.3
1971-04-09,4.3
1971-04-10,4.0
1971-04-11,4.0
