date,WTEQ_DAILY
1970-10-01,0.0
1970-10-02,0.0
1970-10-03,0.0
1970-10-04,0.1
1970-10-05,0.1
1970-10-06,0.1
1970-10-07,0.1
1970-10-08,0.4
1970-10-09,0.4
1970-10-10,0.3
1970-10-11,0.3
1970-10-12,0.3
1970-10-13,0.3
1970-10-14,0.4
1970-10-15,0.4
1970-10-16,0.4
1970-10-17,0.4
1970-10-18,0.4
1970-10-19,0.4
1970-10-20,0.4
1970-10-21,0.4
1970-10-22,0.4
1970-10-23,0.5
1970-10-24,0.5
1970-10-25,0.5
1970-10-26,0.6
1970-10-27,0.8
1970-10-28,0.8
1970-10-29,0.8
1970-10-30,0.9
1970-10-31,0.5
1970-11-01,0.5
1970-11-02,0.5
1970-11-03,0.5
1970-11-04,0.5
1970-11-05,0.5
1970-11-06,0.5
1970-11-07,0.5
1970-11-08,0.5
1970-11-09,0.6
1970-11-10,0.6
1970-11-11,0.6
1970-11-12,0.8
1970-11-13,0.8
1970-11-14,0.8
1970-11-15,0.8
1970-11-16,0.9
1970-11-17,0.9
1970-11-18,1.0
1970-11-19,1.3
1970-11-20,1.3
1970-11-21,1.4
1970-11-22,1.4
1970-11-23,2.0
1970-11-24,2.1
1970-11-25,2.3
1970-11-26,2.3
1970-11-27,2.5
1970-11-28,2.5
1970-11-29,2.9
1970-11-30,2.9
1970-12-01,3.0
1970-12-02,3.0
1970-12-03,3.1
1970-12-04,3.1
1970-12-05,3.3
1970-12-06,3.5
1970-12-07,3.8
1970-12-08,4.0
1970-12-09,4.4
1970-12-10,4.4
1970-12-11,4.5
1970-12-12,4.5
1970-12-13,4.5
1970-12-14,4.6
1970-12-15,4.6
1970-12-16,4.6
1970-12-17,4.8
1970-12-18,4.8
1970-12-19,4.8
1970-12-20,4.8
1970-12-21,4.9
1970-12-22,4.9
1970-12-23,5.0
1970-12-24,5.0
1970-12-25,5.0
1970-12-26,5.0
1970-12-27,5.0
1970-12-28,5.1
1970-12-29,5.3
1970-12-30,5.4
1970-12-31,5.4
1971-01-01,5.4
1971-01-02,5.4
1971-01-03,5.4
1971-01-04,5.4
1971-01-05,5.4
1971-01-06,5.5
1971-01-07,5.8
1971-01-08,6.2
1971-01-09,6.4
1971-01-10,6.5
1971-01-11,6.7
1971-01-12,6.7
1971-01-13,6.7
1971-01-14,6.7
1971-01-15,7.5
1971-01-16,8.3
1971-01-17,8.3
1971-01-18,8.3
1971-01-19,8.5
1971-01-20,8.8
1971-01-21,8.9
1971-01-22,9.0
1971-01-23,9.2
1971-01-24,9.3
1971-01-25,9.5
1971-01-26,9.5
1971-01-27,9.7
1971-01-28,9.8
1971-01-29,9.8
1971-01-30,10.9
1971-01-31,11.1
1971-02-01,11.3
1971-02-02,11.3
1971-02-03,11.4
1971-02-04,11.6
1971-02-05,11.6
1971-02-06,11.7
1971-02-07,12.1
1971-02-08,12.1
1971-02-09,12.6
1971-02-10,12.8
1971-02-11,12.8
1971-02-12,12.9
1971-02-13,12.9
1971-02-14,13.1
1971-02-15,13.2
1971-02-16,13.2
1971-02-17,13.3
1971-02-18,13.3
1971-02-19,13.3
1971-02-20,13.3
1971-02-21,13.3
1971-02-22,13.3
1971-02-23,13.3
1971-02-24,13.6
1971-02-25,13.6
1971-02-26,13.7
1971-02-27,13.8
1971-02-28,13.7
1971-03-01,13.7
1971-03-02,13.7
1971-03-03,13.8
1971-03-04,13.8
1971-03-05,13.8
1971-03-06,13.8
1971-03-07,13.9
1971-03-08,13.9
1971-03-09,14.1
1971-03-10,14.1
1971-03-11,14.3
1971-03-12,14.6
1971-03-13,14.7
1971-03-14,14.8
1971-03-15,14.8
1971-03-16,14.9
1971-03-17,14.9
1971-03-18,14.9
1971-03-19,14.9
1971-03-20,14.9
1971-03-21,15.1
1971-03-22,15.2
1971-03-23,15.3
1971-03-24,15.6
1971-03-25,15.8
1971-03-26,16.0
1971-03-27,16.1
1971-03-28,16.1
1971-03-29,16.1
1971-03-30,16.2
1971-03-31,16.1
1971-04-01,16.2
1971-04-02,16.5
1971-04-03,16.5
1971-04-04,16.5
1971-04-05,16.4
1971-04-06,16.2
1971-04-07,16.2
1971-04-08,16.0
1971-04-09,15.8
1971-04-10,15.9
1971-04-11,16.3
