date,WTEQ_DAILY
1970-10-01,0.0
1970-10-02,0.0
1970-10-03,0.0
1970-10-04,0.0
1970-10-05,0.3
1970-10-06,0.2
1970-10-07,0.1
1970-10-08,0.0
1970-10-09,0.0
1970-10-10,0.0
1970-10-11,0.0
1970-10-12,0.0
1970-10-13,0.0
1970-10-14,0.0
1970-10-15,0.0
1970-10-16,0.0
1970-10-17,0.0
1970-10-18,0.0
1970-10-19,0.0
1970-10-20,0.0
1970-10-21,0.2
1970-10-22,0.4
1970-10-23,0.7
1970-10-24,0.8
1970-10-25,0.8
1970-10-26,0.9
1970-10-27,0.9
1970-10-28,0.8
1970-10-29,0.8
1970-10-30,0.8
1970-10-31,0.8
1970-11-01,0.8
1970-11-02,0.8
1970-11-03,0.8
1970-11-04,0.9
1970-11-05,0.9
1970-11-06,0.9
1970-11-07,0.9
1970-11-08,0.9
1970-11-09,0.6
1970-11-10,1.0
1970-11-11,1.1
1970-11-12,1.3
1970-11-13,1.1
1970-11-14,1.1
1970-11-15,1.3
1970-11-16,1.3
1970-11-17,1.6
1970-11-18,2.1
1970-11-19,2.2
1970-11-20,2.4
1970-11-21,2.4
1970-11-22,2.6
1970-11-23,2.7
1970-11-24,2.6
1970-11-25,2.6
1970-11-26,2.7
1970-11-27,2.7
1970-11-28,2.9
1970-11-29,3.1
1970-11-30,3.2
1970-12-01,3.4
1970-12-02,3.7
1970-12-03,3.9
1970-12-04,4.1
1970-12-05,4.1
1970-12-06,4.4
1970-12-07,4.4
1970-12-08,4.4
1970-12-09,4.4
1970-12-10,4.6
1970-12-11,4.7
1970-12-12,4.7
1970-12-13,4.8
1970-12-14,5.1
1970-12-15,5.2
1970-12-16,5.2
1970-12-17,5.2
1970-12-18,5.2
1970-12-19,5.2
1970-12-20,5.4
1970-12-21,5.5
1970-12-22,5.6
1970-12-23,5.9
1970-12-24,5.9
1970-12-25,5.9
1970-12-26,5.9
1970-12-27,6.0
1970-12-28,6.7
1970-12-29,7.3
1970-12-30,7.3
1970-12-31,8.4
1971-01-01,8.4
1971-01-02,8.3
1971-01-03,8.3
1971-01-04,8.2
1971-01-05,8.3
1971-01-06,9.0
1971-01-07,9.6
1971-01-08,10.5
1971-01-09,10.9
1971-01-10,11.2
1971-01-11,11.4
1971-01-12,11.4
1971-01-13,11.6
1971-01-14,13.4
1971-01-15,14.6
1971-01-16,14.5
1971-01-17,14.7
1971-01-18,15.0
1971-01-19,14.8
1971-01-20,16.5
1971-01-21,16.8
1971-01-22,17.3
1971-01-23,18.3
1971-01-24,19.0
1971-01-25,19.3
1971-01-26,19.1
1971-01-27,18.8
1971-01-28,19.1
1971-01-29,19.5
1971-01-30,19.6
1971-01-31,19.8
1971-02-01,19.8
1971-02-02,19.8
1971-02-03,20.1
1971-02-04,20.3
1971-02-05,20.5
1971-02-06,20.5
1971-02-07,20.5
1971-02-08,20.5
1971-02-09,20.6
1971-02-10,20.6
1971-02-11,21.0
1971-02-12,21.1
1971-02-13,21.1
1971-02-14,21.3
1971-02-15,21.5
1971-02-16,21.6
1971-02-17,21.6
1971-02-18,21.6
1971-02-19,21.6
1971-02-20,21.6
1971-02-21,21.6
1971-02-22,21.8
1971-02-23,22.0
1971-02-24,22.1
1971-02-25,22.6
1971-02-26,22.5
1971-02-27,22.6
1971-02-28,22.6
1971-03-01,22.6
1971-03-02,23.0
1971-03-03,23.3
1971-03-04,23.5
1971-03-05,23.6
1971-03-06,23.6
1971-03-07,24.0
1971-03-08,24.3
1971-03-09,24.6
1971-03-10,25.1
1971-03-11,25.3
1971-03-12,25.6
1971-03-13,25.6
1971-03-14,25.7
1971-03-15,25.8
1971-03-16,25.8
1971-03-17,25.8
1971-03-18,25.8
1971-03-19,25.9
1971-03-20,25.9
1971-03-21,25.9
1971-03-22,25.9
1971-03-23,26.0
1971-03-24,26.3
1971-03-25,26.4
1971-03-26,26.7
1971-03-27,26.8
1971-03-28,26.9
1971-03-29,27.0
1971-03-30,27.1
1971-03-31,27.2
1971-04-01,27.2
1971-04-02,27.3
1971-04-03,27.2
1971-04-04,27.3
1971-04-05,27.4
1971-04-06,27.5
1971-04-07,27.5
1971-04-08,27.2
1971-04-09,27.1
1971-04-10,27.0
1971-04-11,26.9
