stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
LOS,D,3,SNOW WC,2015-10-1 00:00,2015-10-1 00:00,0.21, ,INCHES
LOS,D,3,SNOW WC,2015-10-2 00:00,2015-10-2 00:00,0.12, ,INCHES
LOS,D,3,SNOW WC,2015-10-3 00:00,2015-10-3 00:00,0.15, ,INCHES
LOS,D,3,SNOW WC,2015-10-4 00:00,2015-10-4 00:00,0.23, ,INCHES
LOS,D,3,SNOW WC,2015-10-5 00:00,2015-10-5 00:00,0.22, ,INCHES
LOS,D,3,SNOW WC,2015-10-6 00:00,2015-10-6 00:00,0.17, ,INCHES
LOS,D,3,SNOW WC,2015-10-7 00:00,2015-10-7 00:00,0.21, ,INCHES
LOS,D,3,SNOW WC,2015-10-8 00:00,2015-10-8 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-9 00:00,2015-10-9 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-10 00:00,2015-10-10 00:00,0.25, ,INCHES
LOS,D,3,SNOW WC,2015-10-11 00:00,2015-10-11 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-12 00:00,2015-10-12 00:00,0.23, ,INCHES
LOS,D,3,SNOW WC,2015-10-13 00:00,2015-10-13 00:00,0.23, ,INCHES
LOS,D,3,SNOW WC,2015-10-14 00:00,2015-10-14 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-15 00:00,2015-10-15 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-16 00:00,2015-10-16 00:00,0.23, ,INCHES
LOS,D,3,SNOW WC,2015-10-17 00:00,2015-10-17 00:00,0.27, ,INCHES
LOS,D,3,SNOW WC,2015-10-18 00:00,2015-10-18 00:00,0.22, ,INCHES
LOS,D,3,SNOW WC,2015-10-19 00:00,2015-10-19 00:00,0.08, ,INCHES
LOS,D,3,SNOW WC,2015-10-20 00:00,2015-10-20 00:00,0.18, ,INCHES
LOS,D,3,SNOW WC,2015-10-21 00:00,2015-10-21 00:00,0.11, ,INCHES
LOS,D,3,SNOW WC,2015-10-22 00:00,2015-10-22 00:00,0.15, ,INCHES
LOS,D,3,SNOW WC,2015-10-23 00:00,2015-10-23 00:00,0.17, ,INCHES
LOS,D,3,SNOW WC,2015-10-24 00:00,2015-10-24 00:00,0.22, ,INCHES
LOS,D,3,SNOW WC,2015-10-25 00:00,2015-10-25 00:00,0.24, ,INCHES
LOS,D,3,SNOW WC,2015-10-26 00:00,2015-10-26 00:00,0.2, ,INCHES
LOS,D,3,SNOW WC,2015-10-27 00:00,2015-10-27 00:00,0.23, ,INCHES
LOS,D,3,SNOW WC,2015-10-28 00:00,2015-10-28 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-10-29 00:00,2015-10-29 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-10-30 00:00,2015-10-30 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-10-31 00:00,2015-10-31 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-11-1 00:00,2015-10-31 00:00,0.25, ,INCHES
LOS,D,3,SNOW WC,2015-11-2 00:00,2015-11-2 00:00,0.28, ,INCHES
LOS,D,3,SNOW WC,2015-11-3 00:00,2015-11-3 00:00,1.16, ,INCHES
LOS,D,3,SNOW WC,2015-11-4 00:00,2015-11-4 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-11-5 00:00,2015-11-5 00:00,-9999.0, ,INCHES
LOS,D,3,SNOW WC,2015-11-6 00:00,2015-11-6 00:00,0.97, ,INCHES
LOS,D,3,SNOW WC,2015-11-7 00:00,2015-11-7 00:00,0.91, ,INCHES
LOS,D,3,SNOW WC,2015-11-8 00:00,2015-11-8 00:00,0.82, ,INCHES
LOS,D,3,SNOW WC,2015-11-9 00:00,2015-11-9 00:00,1.77, ,INCHES
LOS,D,3,SNOW WC,2015-11-10 00:00,2015-11-10 00:00,2.67, ,INCHES
LOS,D,3,SNOW WC,2015-11-11 00:00,2015-11-11 00:00,2.6, ,INCHES
LOS,D,3,SNOW WC,2015-11-12 00:00,2015-11-12 00:00,2.54, ,INCHES
LOS,D,3,SNOW WC,2015-11-13 00:00,2015-11-13 00:00,2.48, ,INCHES
LOS,D,3,SNOW WC,2015-11-14 00:00,2015-11-14 00:00,2.39, ,INCHES
LOS,D,3,SNOW WC,2015-11-15 00:00,2015-11-15 00:00,2.21, ,INCHES
