 114 2015  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                               MEANS      TRAN. ST.DEV. TRANS
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD    PO
2015   1   1   1 0.00  4.57  5.18  5.74  6.47  7.02  7.51  7.98  8.48  9.02  9.68 10.63 11.44 12.40  7.98  7.98 0.3100 0.3100 0.4800
2015   1   1   2 0.00  6.26  7.08  7.86  8.88  9.69 10.41 11.10 11.87 12.69 13.73 15.25 16.57 18.18 11.10 11.10 0.1500 0.1500 0.2900
2015   1   1   3 0.00  5.46  6.02  6.54  7.22  7.74  8.20  8.65  9.13  9.64 10.28 11.21 12.01 12.97  8.65  8.65 0.1200 0.1200 0.3000
2015   1   1   4 0.00  6.14  6.94  7.71  8.72  9.52 10.23 10.92 11.67 12.49 13.51 15.01 16.32 17.91 10.92 10.92 0.1500 0.1500 0.2900
2015   1   1   5 0.00  5.62  6.09  6.53  7.07  7.48  7.83  8.17  8.52  8.89  9.34  9.97 10.51 11.13  8.17  8.17 0.3100 0.3100 0.5700
2015   1   1   6 0.00  5.77  6.28  6.75  7.36  7.83  8.24  8.64  9.07  9.52 10.09 10.90 11.61 12.45  8.64  8.64 0.0900 0.0900 0.2700
2015   1   1   7 0.00  5.15  5.96  6.73  7.74  8.53  9.23  9.90 10.63 11.42 12.40 13.82 15.04 16.51  9.90  9.90 0.3200 0.3200 0.4300
2015   1   1   8 0.00  5.17  5.92  6.60  7.45  8.08  8.62  9.13  9.67 10.23 10.91 11.86 12.65 13.57  9.13  9.13 0.9500 0.9500 0.7700
2015   1   1   9 0.00  6.07  6.97  7.75  8.71  9.40  9.98 10.52 11.08 11.66 12.35 13.29 14.06 14.93 10.52 10.52 2.3800 2.3800 1.0300
2015   1   1  10 0.00  4.62  5.54  6.43  7.62  8.56  9.40 10.21 11.10 12.07 13.28 15.04 16.57 18.43 10.21 10.21 0.4000 0.4000 0.4400
2015   1   1  11 0.00  6.66  7.67  8.60  9.81 10.74 11.55 12.32 13.14 14.02 15.10 16.64 17.94 19.48 12.32 12.32 0.5800 0.5800 0.5600
2015   1   1  12 0.00  5.29  6.12  6.92  7.99  8.84  9.61 10.36 11.18 12.09 13.23 14.91 16.40 18.22 10.36 10.36 0.1700 0.1700 0.2900
2015   1   1  13 0.00  4.79  5.86  6.86  8.16  9.15 10.01 10.84 11.72 12.65 13.80 15.42 16.80 18.41 10.84 10.84 0.9800 0.9800 0.6600
2015   1   1  14 0.00  2.97  3.42  3.85  4.41  4.83  5.21  5.57  5.96  6.38  6.89  7.63  8.27  9.02  5.57  5.57 0.3000 0.3000 0.4900
2015   1   1  15 0.00  1.36  1.69  2.01  2.42  2.73  3.00  3.27  3.55  3.84  4.21  4.72  5.16  5.67  3.27  3.27 0.4800 0.4800 0.6700
2015   1   1  16 0.00  1.05  1.28  1.50  1.80  2.04  2.26  2.48  2.71  2.96  3.29  3.76  4.17  4.68  2.47  2.47 0.2100 0.2100 0.4100
2015   1   1  17 0.00  1.05  1.25  1.45  1.73  1.95  2.15  2.35  2.58  2.82  3.14  3.62  4.04  4.57  2.35  2.35 0.1200 0.1200 0.2700
2015   1   1  18 0.00  0.85  1.05  1.24  1.49  1.69  1.87  2.05  2.24  2.44  2.70  3.08  3.41  3.80  2.05  2.05 0.2300 0.2300 0.4700
2015   1   1  19 0.00  1.13  1.29  1.44  1.65  1.81  1.96  2.10  2.26  2.43  2.64  2.95  3.23  3.57  2.10  2.10 0.1000 0.1000 0.2900
2015   1   1  20 0.00  1.43  1.74  2.02  2.36  2.61  2.83  3.03  3.24  3.45  3.71  4.08  4.37  4.71  3.03  3.03 0.6600 0.6600 0.9100
2015   1   1  21 0.00  2.36  2.59  2.80  3.07  3.27  3.44  3.61  3.79  3.97  4.20  4.52  4.79  5.11  3.61  3.61 0.2000 0.2000 0.5400
