1215 1994  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                              MEANS      TRAN. ST.DEV. TRANS
YEAR  MN LEAD CD  R    98    95    90    80    70    60    50    40    30    20    10     5     2    MEAN C MEAN  F SD  C SD    POW
1994  12   1   1 0.00  3.74  4.41  5.01  5.76  6.31  6.79  7.24  7.69  8.18  8.76  9.57 10.25 11.03  7.27  7.27 1.1071 1.1071 0.8446
1994  12   1   2 0.00  5.31  6.04  6.73  7.63  8.33  8.95  9.56 10.19 10.89 11.75 13.01 14.11 15.41  9.74  9.74 0.2416 0.2416 0.3910
1994  12   1   3 0.00  4.53  5.19  5.77  6.49  7.01  7.45  7.88  8.30  8.75  9.29 10.04 10.66 11.36  7.89  7.89 1.2356 1.2356 0.9040
1994  12   1   4 0.00  6.16  6.83  7.46  8.29  8.92  9.49 10.04 10.62 11.26 12.05 13.20 14.21 15.42 10.21 10.21 0.1199 0.1199 0.2820
1994  12   1   5 0.06  4.45  4.94  5.40  5.98  6.42  6.81  7.18  7.57  7.99  8.51  9.25  9.88 10.62  7.26  7.32 0.2432 0.2437 0.4652
1994  12   1   6 0.29  4.05  4.60  5.12  5.81  6.34  6.82  7.28  7.77  8.32  8.98  9.97 10.83 11.86  7.44  7.81 0.1779 0.1859 0.3460
1994  12   1   7 0.00  5.88  6.50  7.08  7.83  8.41  8.93  9.43  9.96 10.54 11.25 12.29 13.20 14.29  9.58  9.58 0.1216 0.1216 0.2932
1994  12   1   8 0.08  4.70  5.44  6.08  6.84  7.38  7.84  8.26  8.69  9.14  9.66 10.37 10.96 11.62  8.24  8.26 2.5493 2.5577 1.1381
1994  12   1   9 0.03  5.28  6.17  6.94  7.84  8.48  9.02  9.52 10.01 10.53 11.14 11.96 12.64 13.38  9.48  9.49 3.7809 3.7832 1.2090
1994  12   1  10 0.00  6.48  7.28  8.02  8.94  9.63 10.24 10.82 11.41 12.05 12.82 13.92 14.86 15.93 10.91 10.91 0.5892 0.5892 0.6245
1994  12   1  11 0.00  6.77  8.02  9.11 10.41 11.33 12.12 12.85 13.57 14.34 15.23 16.46 17.47 18.59 12.81 12.81 4.3243 4.3243 1.1179
1994  12   1  12 0.00  6.44  7.40  8.30  9.45 10.32 11.09 11.82 12.58 13.40 14.40 15.83 17.06 18.48 11.96 11.96 0.6266 0.6266 0.5887
1994  12   1  13 0.00  6.62  7.86  8.94 10.24 11.17 11.96 12.69 13.42 14.19 15.10 16.34 17.37 18.51 12.66 12.66 3.8600 3.8600 1.0833
1994  12   1  14 0.00  2.38  2.78  3.16  3.66  4.05  4.40  4.75  5.11  5.51  6.00  6.73  7.36  8.12  4.86  4.96 0.2297 0.2297 0.4128
1994  12   1  15 0.00  0.90  1.18  1.43  1.77  2.02  2.24  2.46  2.68  2.92  3.22  3.64  3.99  4.41  2.50  2.50 0.4561 0.4561 0.6955
1994  12   1  16 0.00  0.49  0.76  1.00  1.28  1.48  1.65  1.81  1.97  2.14  2.34  2.61  2.84  3.09  1.81  1.81 0.6677 0.6677 1.0377
1994  12   1  17 0.00  0.66  0.77  0.89  1.05  1.18  1.30  1.41  1.54  1.68  1.85  2.12  2.36  2.65  1.47  1.47 0.1097 0.1097 0.2956
1994  12   1  18 0.00  0.59  0.71  0.83  0.98  1.09  1.19  1.29  1.39  1.50  1.63  1.83  1.99  2.18  1.31  1.33 0.2167 0.2167 0.6129
1994  12   1  19 0.03  0.71  0.87  1.01  1.19  1.33  1.45  1.56  1.68  1.81  1.97  2.19  2.38  2.60  1.58  1.65 0.2698 0.2699 0.6747
1994  12   1  20 0.16  1.22  1.39  1.55  1.76  1.91  2.04  2.17  2.31  2.45  2.63  2.88  3.09  3.34  2.20  2.28 0.2218 0.2246 0.5906
1994  12   1  21 0.30  2.15  2.47  2.77  3.14  3.42  3.66  3.90  4.13  4.39  4.71  5.15  5.52  5.96  3.93  4.13 0.3924 0.4109 0.6652
1994  12   1  22 0.10  2.94  3.34  3.71  4.20  4.58  4.91  5.23  5.57  5.94  6.39  7.05  7.62  8.29  5.32  5.39 0.2247 0.2259 0.4383
1994  12   1  23 0.22  2.87  3.31  3.74  4.31  4.76  5.16  5.57  5.99  6.47  7.06  7.95  8.74  9.69  5.73  5.92 0.1437 0.1474 0.2952
1994  12   1  24 0.00  3.31  3.86  4.39  5.10  5.66  6.17  6.67  7.21  7.81  8.55  9.67 10.66 11.87  6.88  7.07 0.1702 0.1702 0.3088
1994  12   1  25 0.00  1.46  2.17  2.77  3.48  3.99  4.41  4.80  5.19  5.60  6.08  6.73  7.27  7.86  4.77  4.81 2.0785 2.0785 1.1198
1994  12   1  26 0.00  1.27  1.75  2.19  2.72  3.11  3.45  3.77  4.09  4.43  4.83  5.40  5.87  6.40  3.78  3.78 1.0597 1.0597 0.9284
1994  12   1  27 0.00  1.11  1.47  1.82  2.28  2.64  2.96  3.26  3.58  3.93  4.36  4.98  5.51  6.13  3.34  3.34 0.5198 0.5198 0.6420
1994  12   1  28 0.00  0.99  1.21  1.43  1.74  1.99  2.22  2.46  2.72  3.01  3.38  3.96  4.48  5.13  2.60  2.60 0.1306 0.1306 0.2615
1994  12   1  29 0.00  0.60  0.77  0.94  1.20  1.41  1.61  1.82  2.04  2.31  2.65  3.18  3.69  4.32  1.96  1.96 0.1348 0.1348 0.2472
1994  12   1  30 0.00  0.63  0.77  0.92  1.12  1.29  1.44  1.60  1.77  1.96  2.20  2.58  2.92  3.34  1.69  1.69 0.1267 0.1267 0.2788
1994  12   1  31 0.03  0.98  1.12  1.25  1.42  1.55  1.66  1.77  1.89  2.02  2.17  2.39  2.59  2.81  1.80  1.80 0.1542 0.1542 0.4699
1994  12   1  32 0.12  1.37  1.54  1.69  1.89  2.03  2.15  2.27  2.39  2.52  2.68  2.90  3.08  3.30  2.29  2.30 0.2665 0.2684 0.7151
1994  12   1  33 0.00  1.46  1.90  2.33  2.89  3.32  3.71  4.09  4.48  4.91  5.44  6.20  6.86  7.63  4.19  4.19 0.5462 0.5462 0.6176
1994  12   1  34 0.00  1.03  1.32  1.62  2.02  2.34  2.64  2.94  3.26  3.61  4.06  4.73  5.33  6.06  3.08  3.08 0.2726 0.2726 0.4207
1994  12   1  35 0.00  0.72  0.91  1.11  1.40  1.64  1.86  2.09  2.34  2.63  3.00  3.58  4.11  4.78  2.24  2.24 0.1511 0.1511 0.2734
1994  12   1  36 0.00  0.92  1.22  1.53  1.97  2.33  2.68  3.04  3.42  3.87  4.43  5.31  6.12  7.12  3.26  3.26 0.2290 0.2290 0.3308
1994  12   1  37 0.03  0.88  1.02  1.16  1.34  1.49  1.62  1.75  1.88  2.04  2.23  2.52  2.77  3.08  1.80  1.80 0.1036 0.1037 0.2928
1994  12   1  38 0.29  5.11  5.94  6.73  7.76  8.56  9.27  9.97 10.70 11.51 12.50 13.96 15.23 16.73 10.19 10.75 0.3315 0.3465 0.4334
1994  12   1  39 0.06  5.69  6.56  7.40  8.52  9.40 10.20 11.00 11.84 12.78 13.96 15.71 17.27 19.17 11.32 11.55 0.1616 0.1619 0.2813
1994  12   1  40 0.00  4.58  5.35  6.11  7.13  7.93  8.67  9.40 10.18 11.06 12.15 13.80 15.27 17.06  9.72  9.72 0.1704 0.1704 0.2847
1994  12   1  41 0.00  2.85  3.45  4.02  4.76  5.34  5.86  6.37  6.89  7.48  8.19  9.23 10.14 11.20  6.52  6.52 0.4338 0.4338 0.5192
1994  12   1  42 0.00  2.17  2.64  3.12  3.77  4.30  4.80  5.30  5.83  6.45  7.22  8.41  9.49 10.83  5.57  5.57 0.1687 0.1687 0.2765
1994  12   1  43 0.00  2.01  2.46  2.92  3.57  4.10  4.59  5.09  5.63  6.25  7.04  8.26  9.37 10.76  5.38  5.38 0.1617 0.1617 0.2622
1994  12   1  44 0.00  0.66  0.93  1.24  1.71  2.12  2.53  2.96  3.44  4.02  4.79  6.03  7.22  8.76  3.35  3.35 0.2035 0.2035 0.2539
1994  12   1  45 0.00  0.39  0.58  0.79  1.11  1.39  1.68  1.98  2.31  2.72  3.25  4.12  4.95  6.02  2.25  2.25 0.2107 0.2107 0.2754
1994  12   1  46 0.00  0.95  1.11  1.28  1.49  1.66  1.81  1.96  2.12  2.30  2.52  2.84  3.12  3.46  2.02  2.02 0.1611 0.1611 0.3988
1994  12   1  47 0.00  1.02  1.16  1.31  1.50  1.66  1.79  1.93  2.07  2.24  2.44  2.74  3.01  3.33  1.99  1.99 0.0964 0.0964 0.2799
1994  12   1  48 0.00  1.72  2.03  2.34  2.75  3.07  3.36  3.65  3.95  4.29  4.71  5.33  5.88  6.54  3.76  3.63 0.1963 0.1963 0.3778
1994  12   1  49 0.05  1.14  1.28  1.41  1.58  1.70  1.81  1.92  2.04  2.16  2.31  2.53  2.73  2.95  1.95  1.94 0.1228 0.1230 0.4118
1994  12   1  50 0.04  6.80  8.17  9.47 11.14 12.41 13.53 14.61 15.72 16.95 18.43 20.55 22.37 24.50 14.84 14.90 0.9650 0.9658 0.6190
1994  12   1  51 0.00  6.66  7.83  8.95 10.39 11.50 12.48 13.44 14.43 15.52 16.85 18.77 20.44 22.39 13.68 13.68 0.6017 0.6017 0.5309
1994  12   1  52 0.03  3.83  4.59  5.36  6.40  7.23  8.00  8.78  9.60 10.55 11.73 13.52 15.15 17.14  9.16  9.01 0.1930 0.1931 0.2876
1994  12   1  53 0.31  1.82  2.29  2.78  3.46  4.02  4.55  5.08  5.66  6.33  7.18  8.49  9.70 11.20  5.40  5.19 0.2007 0.2114 0.2900
1994  12   1  54 0.19  0.72  1.05  1.41  1.95  2.40  2.84  3.30  3.80  4.38  5.13  6.31  7.39  8.75  3.62  3.42 0.3206 0.3267 0.3640
1994  12   1  55 0.26  0.44  0.63  0.84  1.16  1.43  1.71  1.99  2.31  2.68  3.18  3.96  4.71  5.66  2.23  2.09 0.2148 0.2225 0.2945
1994  12   1  56 0.00  8.00  9.41 10.67 12.22 13.34 14.31 15.23 16.14 17.13 18.29 19.90 21.25 22.78 15.26 15.26 2.5829 2.5829 0.9115
