 116 2013  13 102 951      FORECAST PRECIPITATION PERCENTILES  (INCHES)                               MEANS      TRAN. ST.DEV. TRANS
YEAR  MN LEAD CD   R    98.   95.   90.   80.   70.   60.   50.   40.   30.   20.   10.    5.    2. F MEAN C MEAN  F SD  C SD    PO
2013   1   1   1 0.00  4.57  5.18  5.74  6.47  7.02  7.51  7.98  8.48  9.02  9.68 10.63 11.44 12.40  7.98  7.98 0.3100 0.3100 0.4800
2013   1   1   2 0.00  6.26  7.08  7.86  8.88  9.69 10.41 11.10 11.87 12.69 13.73 15.25 16.57 18.18 11.10 11.10 0.1500 0.1500 0.2900
2013   1   1   3 0.00  5.46  6.02  6.54  7.22  7.74  8.20  8.65  9.13  9.64 10.28 11.21 12.01 12.97  8.65  8.65 0.1200 0.1200 0.3000
2013   1   1   4 0.00  6.14  6.94  7.71  8.72  9.52 10.23 10.92 11.67 12.49 13.51 15.01 16.32 17.91 10.92 10.92 0.1500 0.1500 0.2900
2013   1   1   5 0.00  5.62  6.09  6.53  7.07  7.48  7.83  8.17  8.52  8.89  9.34  9.97 10.51 11.13  8.17  8.17 0.3100 0.3100 0.5700
2013   1   1   6 0.00  5.77  6.28  6.75  7.36  7.83  8.24  8.64  9.07  9.52 10.09 10.90 11.61 12.45  8.64  8.64 0.0900 0.0900 0.2700
2013   1   1   7 0.00  5.15  5.96  6.73  7.74  8.53  9.23  9.90 10.63 11.42 12.40 13.82 15.04 16.51  9.90  9.90 0.3200 0.3200 0.4300
2013   1   1   8 0.00  5.17  5.92  6.60  7.45  8.08  8.62  9.13  9.67 10.23 10.91 11.86 12.65 13.57  9.13  9.13 0.9500 0.9500 0.7700
2013   1   1   9 0.00  6.07  6.97  7.75  8.71  9.40  9.98 10.52 11.08 11.66 12.35 13.29 14.06 14.93 10.52 10.52 2.3800 2.3800 1.0300
2013   1   1  10 0.00  4.62  5.54  6.43  7.62  8.56  9.40 10.21 11.10 12.07 13.28 15.04 16.57 18.43 10.21 10.21 0.4000 0.4000 0.4400
2013   1   1  11 0.00  6.66  7.67  8.60  9.81 10.74 11.55 12.32 13.14 14.02 15.10 16.64 17.94 19.48 12.32 12.32 0.5800 0.5800 0.5600
2013   1   1  12 0.00  5.29  6.12  6.92  7.99  8.84  9.61 10.36 11.18 12.09 13.23 14.91 16.40 18.22 10.36 10.36 0.1700 0.1700 0.2900
2013   1   1  13 0.00  4.79  5.86  6.86  8.16  9.15 10.01 10.84 11.72 12.65 13.80 15.42 16.80 18.41 10.84 10.84 0.9800 0.9800 0.6600
2013   1   1  14 0.15  3.26  3.73  4.17  4.74  5.18  5.56  5.93  6.33  6.75  7.28  8.03  8.67  9.44  6.03  5.57 0.2967 0.3000 0.4900
2013   1   1  15 0.14  1.59  1.94  2.27  2.69  3.01  3.29  3.56  3.84  4.14  4.51  5.03  5.48  5.99  3.62  3.27 0.4754 0.4800 0.6700
2013   1   1  16 0.38  1.21  1.43  1.66  1.95  2.18  2.39  2.59  2.82  3.06  3.36  3.80  4.19  4.65  2.67  2.47 0.1942 0.2100 0.4100
2013   1   1  17 0.47  1.20  1.39  1.58  1.84  2.04  2.22  2.41  2.60  2.82  3.10  3.52  3.88  4.33  2.49  2.35 0.1060 0.1200 0.2700
2013   1   1  18 0.00  0.85  1.05  1.24  1.49  1.69  1.87  2.05  2.24  2.44  2.70  3.08  3.41  3.80  2.05  2.05 0.2300 0.2300 0.4700
2013   1   1  19 0.00  1.13  1.29  1.44  1.65  1.81  1.96  2.10  2.26  2.43  2.64  2.95  3.23  3.57  2.10  2.10 0.1000 0.1000 0.2900
2013   1   1  20 0.00  1.43  1.74  2.02  2.36  2.61  2.83  3.03  3.24  3.45  3.71  4.08  4.37  4.71  3.03  3.03 0.6600 0.6600 0.9100
2013   1   1  21 0.00  2.36  2.59  2.80  3.07  3.27  3.44  3.61  3.79  3.97  4.20  4.52  4.79  5.11  3.61  3.61 0.2000 0.2000 0.5400
2013   1   1  22 0.30  4.00  4.49  4.93  5.51  5.96  6.35  6.72  7.12  7.55  8.07  8.83  9.47 10.24  6.82  6.43 0.2389 0.2500 0.4500
2013   1   1  23 0.29  4.55  5.08  5.58  6.22  6.71  7.14  7.54  7.98  8.45  9.02  9.84 10.53 11.35  7.64  7.32 0.2776 0.2900 0.4800
2013   1   1  24 0.34  5.37  6.05  6.65  7.41  7.97  8.45  8.90  9.37  9.86 10.45 11.28 11.96 12.75  8.94  8.79 0.9309 0.9900 0.8000
2013   1   1  25 0.31  4.17  4.77  5.33  6.07  6.64  7.14  7.63  8.16  8.73  9.43 10.45 11.32 12.37  7.79  7.19 0.2565 0.2700 0.4200
2013   1   1  26 0.18  2.82  3.45  4.00  4.67  5.15  5.55  5.93  6.31  6.71  7.19  7.83  8.36  8.96  5.92  5.50 1.7101 1.7400 1.0500
2013   1   1  27 0.18  2.43  2.98  3.49  4.15  4.65  5.07  5.48  5.91  6.37  6.92  7.70  8.36  9.12  5.55  5.22 0.7573 0.7700 0.7300
2013   1   1  28 0.21  2.00  2.36  2.71  3.19  3.57  3.92  4.27  4.64  5.06  5.59  6.39  7.09  7.96  4.43  4.24 0.1467 0.1500 0.2900
2013   1   1  29 0.27  1.65  1.99  2.32  2.75  3.09  3.38  3.67  3.98  4.32  4.74  5.34  5.86  6.47  3.77  3.65 0.3273 0.3400 0.5200
2013   1   1  30 0.00  1.18  1.53  1.88  2.33  2.69  3.01  3.33  3.66  4.03  4.48  5.14  5.71  6.39  3.33  3.33 0.4200 0.4200 0.5600
2013   1   1  31 0.00  1.60  1.90  2.16  2.49  2.72  2.92  3.11  3.30  3.50  3.74  4.07  4.34  4.64  3.11  3.11 0.7100 0.7100 0.9800
2013   1   1  32 0.00  1.69  1.87  2.04  2.26  2.42  2.57  2.70  2.85  3.01  3.20  3.47  3.71  3.99  2.70  2.70 0.1500 0.1500 0.4600
2013   1   1  33 0.35  3.52  4.12  4.69  5.41  5.97  6.45  6.91  7.40  7.92  8.55  9.46 10.22 11.12  7.01  6.79 0.5527 0.5900 0.6200
2013   1   1  34 0.00  2.04  2.62  3.18  3.93  4.52  5.04  5.54  6.09  6.68  7.40  8.45  9.35 10.43  5.54  5.54 0.5800 0.5800 0.5800
2013   1   1  35 0.00  1.76  2.13  2.50  2.99  3.39  3.75  4.10  4.49  4.92  5.46  6.25  6.95  7.81  4.10  4.10 0.2300 0.2300 0.3800
2013   1   1  36 0.00  2.14  2.65  3.15  3.81  4.34  4.81  5.27  5.77  6.31  6.99  7.98  8.84  9.88  5.27  5.27 0.3800 0.3800 0.4800
2013   1   1  37 0.00  1.29  1.60  1.90  2.30  2.61  2.89  3.16  3.45  3.77  4.16  4.73  5.22  5.81  3.16  3.16 0.3400 0.3400 0.5300
2013   1   1  38 0.00  6.45  7.26  8.02  9.02  9.78 10.46 11.11 11.81 12.57 13.50 14.85 16.01 17.40 11.11 11.11 0.2500 0.2500 0.4000
2013   1   1  39 0.00  7.20  8.04  8.83  9.87 10.68 11.39 12.09 12.84 13.66 14.67 16.15 17.44 18.99 12.09 12.09 0.1400 0.1400 0.2900
2013   1   1  40 0.00  5.86  6.65  7.42  8.43  9.23  9.95 10.66 11.42 12.26 13.32 14.88 16.25 17.92 10.66 10.66 0.1300 0.1300 0.2600
2013   1   1  41 0.11  4.86  5.52  6.13  6.93  7.55  8.09  8.61  9.18  9.78 10.53 11.61 12.54 13.65  8.77  8.58 0.2683 0.2700 0.4300
2013   1   1  42 0.00  4.28  4.94  5.58  6.43  7.11  7.72  8.32  8.98  9.70 10.61 11.96 13.15 14.61  8.32  8.32 0.1500 0.1500 0.2800
2013   1   1  43 0.00  4.08  4.79  5.48  6.39  7.11  7.74  8.36  9.04  9.77 10.68 12.00 13.16 14.55  8.36  8.36 0.3100 0.3100 0.4200
2013   1   1  44 0.31  2.64  3.11  3.58  4.21  4.73  5.19  5.65  6.16  6.72  7.43  8.49  9.44 10.61  5.88  5.73 0.1521 0.1600 0.2800
2013   1   1  45 0.39  1.30  1.63  1.96  2.41  2.78  3.11  3.43  3.80  4.20  4.70  5.45  6.11  6.92  3.60  3.60 0.2574 0.2800 0.4000
2013   1   1  46 0.35  1.51  1.85  2.16  2.58  2.90  3.18  3.44  3.73  4.03  4.41  4.94  5.39  5.93  3.51  3.52 0.4317 0.4600 0.6300
2013   1   1  47 0.37  1.06  1.32  1.58  1.93  2.21  2.46  2.71  2.99  3.29  3.67  4.23  4.72  5.33  2.83  2.88 0.2419 0.2600 0.4200
2013   1   1  48 0.35  2.19  2.50  2.77  3.11  3.36  3.58  3.78  3.99  4.20  4.47  4.83  5.13  5.47  3.79  3.87 0.5713 0.6100 0.8600
2013   1   1  49 0.00  1.24  1.42  1.58  1.80  1.97  2.13  2.28  2.45  2.63  2.85  3.18  3.47  3.83  2.28  2.28 0.1000 0.1000 0.2900
2013   1   1  50 0.00  7.67  8.80  9.85 11.24 12.31 13.25 14.16 15.15 16.21 17.51 19.41 21.04 22.98 14.16 14.16 0.3700 0.3700 0.4400
2013   1   1  51 0.00  8.08  9.13 10.12 11.44 12.46 13.38 14.27 15.24 16.30 17.61 19.54 21.22 23.26 14.27 14.27 0.1700 0.1700 0.3000
2013   1   1  52 0.00  5.94  6.85  7.73  8.92  9.87 10.73 11.58 12.51 13.54 14.84 16.78 18.51 20.64 11.58 11.58 0.1300 0.1300 0.2400
2013   1   1  53 0.19  3.40  4.03  4.65  5.50  6.18  6.80  7.41  8.09  8.84  9.79 11.22 12.48 14.05  7.72  7.45 0.1767 0.1800 0.2900
2013   1   1  54 0.36  1.68  2.10  2.52  3.12  3.60  4.05  4.51  5.01  5.58  6.31  7.41  8.41  9.66  4.78  4.79 0.1959 0.2100 0.3000
2013   1   1  55 0.09  0.54  0.78  1.05  1.46  1.81  2.16  2.52  2.94  3.42  4.07  5.09  6.05  7.29  2.85  2.89 0.2290 0.2300 0.2900
2013   1   1  56 0.16  6.61  7.66  8.64  9.89 10.85 11.68 12.47 13.31 14.21 15.30 16.86 18.17 19.72 12.64 12.60 0.7301 0.7400 0.6100
