date,PREC_DAILY,WTEQ_DAILY
1983-10-01,0.0,0.0
1983-10-02,0.0,0.0
1983-10-03,0.0,0.0
1983-10-04,0.0,0.0
1983-10-05,0.0,0.0
1983-10-06,0.0,0.0
1983-10-07,0.0,0.0
1983-10-08,0.0,0.0
1983-10-09,0.0,0.0
1983-10-10,0.0,0.0
1983-10-11,0.0,0.0
1983-10-12,0.0,0.0
1983-10-13,0.0,0.0
1983-10-14,0.0,0.0
1983-10-15,0.0,0.0
1983-10-16,0.1,0.0
1983-10-17,0.2,0.0
1983-10-18,0.3,0.1
1983-10-19,0.3,0.0
1983-10-20,0.4,0.1
1983-10-21,0.8,0.3
1983-10-22,1.0,0.0
1983-10-23,1.0,0.0
1983-10-24,1.0,0.0
1983-10-25,1.0,0.0
1983-10-26,1.0,0.0
1983-10-27,1.0,0.0
1983-10-28,1.0,0.0
1983-10-29,1.3,0.4
1983-10-30,1.8,0.4
1983-10-31,1.9,0.4
1983-11-01,2.6,0.4
1983-11-02,4.8,0.4
1983-11-03,7.0,0.1
1983-11-04,7.7,0.0
1983-11-05,8.7,1.0
1983-11-06,9.2,1.0
1983-11-07,9.4,1.1
1983-11-08,9.9,1.3
1983-11-09,10.3,1.8
1983-11-10,11.9,2.6
1983-11-11,12.1,2.8
1983-11-12,12.8,3.6
1983-11-13,14.8,4.3
1983-11-14,16.8,7.5
1983-11-15,18.6,8.4
1983-11-16,20.3,9.1
1983-11-17,21.8,10.4
1983-11-18,22.3,11.5
1983-11-19,24.6,12.5
1983-11-20,25.1,12.9
1983-11-21,25.1,13.3
1983-11-22,25.1,13.3
1983-11-23,26.9,14.7
1983-11-24,28.1,16.0
1983-11-25,28.3,16.1
1983-11-26,28.3,16.1
1983-11-27,28.7,16.6
1983-11-28,29.2,16.6
1983-11-29,29.2,16.6
1983-11-30,29.2,16.8
1983-12-01,29.2,16.8
1983-12-02,29.3,17.3
1983-12-03,29.3,18.6
1983-12-04,29.3,18.6
1983-12-05,29.9,18.6
1983-12-06,30.2,20.1
1983-12-07,31.0,21.1
1983-12-08,31.4,21.1
1983-12-09,33.1,22.6
1983-12-10,33.3,22.6
1983-12-11,33.3,22.6
1983-12-12,33.4,22.6
1983-12-13,33.4,22.6
1983-12-14,36.1,22.6
1983-12-15,36.3,22.6
1983-12-16,36.3,22.6
1983-12-17,36.3,22.6
1983-12-18,36.4,22.6
1983-12-19,36.6,22.8
1983-12-20,37.1,23.0
1983-12-21,37.3,23.1
1983-12-22,37.3,23.1
1983-12-23,37.3,23.5
1983-12-24,37.3,23.6
1983-12-25,37.3,23.8
1983-12-26,37.3,24.8
1983-12-27,37.3,25.1
1983-12-28,37.3,25.8
1983-12-29,38.0,25.8
1983-12-30,38.1,27.2
1983-12-31,38.1,27.5
1984-01-01,39.9,28.4
1984-01-02,40.9,28.9
1984-01-03,41.5,28.9
1984-01-04,41.6,28.9
1984-01-05,41.7,28.9
1984-01-06,41.7,28.6
1984-01-07,41.9,28.6
1984-01-08,42.0,28.6
1984-01-09,42.1,28.6
1984-01-10,42.4,28.6
1984-01-11,42.7,28.8
1984-01-12,43.3,29.0
1984-01-13,43.5,29.1
1984-01-14,44.3,29.4
1984-01-15,44.3,29.4
1984-01-16,44.3,29.4
1984-01-17,44.3,29.4
1984-01-18,44.3,29.4
1984-01-19,44.3,29.4
1984-01-20,44.3,29.4
1984-01-21,44.3,29.4
1984-01-22,44.3,29.4
1984-01-23,44.7,29.5
1984-01-24,46.3,29.5
1984-01-25,46.3,29.5
1984-01-26,46.3,29.6
1984-01-27,47.0,30.0
1984-01-28,47.1,30.0
1984-01-29,47.1,31.4
1984-01-30,47.1,31.8
1984-01-31,47.1,32.2
1984-02-01,47.1,32.3
1984-02-02,47.1,32.3
1984-02-03,47.2,32.4
1984-02-04,47.2,32.4
1984-02-05,47.2,32.4
1984-02-06,47.2,32.4
1984-02-07,47.4,32.6
1984-02-08,47.7,32.8
1984-02-09,48.3,32.8
1984-02-10,48.6,33.5
1984-02-11,49.7,34.4
1984-02-12,50.7,35.4
1984-02-13,51.6,36.2
1984-02-14,51.7,36.2
1984-02-15,52.5,37.0
1984-02-16,52.6,37.1
1984-02-17,52.7,37.0
1984-02-18,52.7,37.0
1984-02-19,52.9,37.3
1984-02-20,53.1,37.5
1984-02-21,53.9,38.2
1984-02-22,54.1,38.4
1984-02-23,54.3,38.6
1984-02-24,54.3,38.6
1984-02-25,54.5,38.8
1984-02-26,54.5,38.8
1984-02-27,56.5,40.6
1984-02-28,57.0,41.0
1984-02-29,57.4,41.4
1984-03-01,57.7,41.7
1984-03-02,58.0,42.0
1984-03-03,58.0,42.0
1984-03-04,58.0,42.0
1984-03-05,58.0,42.0
1984-03-06,58.0,42.0
1984-03-07,58.0,42.0
1984-03-08,58.0,42.0
1984-03-09,58.0,42.0
1984-03-10,58.2,42.2
1984-03-11,59.0,43.0
1984-03-12,59.9,43.9
1984-03-13,60.4,44.3
1984-03-14,60.7,44.6
1984-03-15,61.0,44.9
1984-03-16,61.4,45.3
1984-03-17,61.7,45.6
1984-03-18,61.9,45.8
1984-03-19,62.1,46.0
1984-03-20,62.9,46.8
1984-03-21,63.1,46.9
1984-03-22,63.5,47.3
1984-03-23,63.7,47.5
1984-03-24,63.7,47.5
1984-03-25,64.2,47.9
1984-03-26,64.5,48.2
