date,PREC_DAILY,WTEQ_DAILY
1983-10-01,0.1,0.3
1983-10-02,0.1,0.3
1983-10-03,0.1,0.3
1983-10-04,0.1,0.0
1983-10-05,0.2,0.0
1983-10-06,0.2,0.0
1983-10-07,0.2,0.0
1983-10-08,0.2,0.0
1983-10-09,0.5,0.0
1983-10-10,0.6,0.0
1983-10-11,0.6,0.0
1983-10-12,0.6,0.0
1983-10-13,0.6,0.0
1983-10-14,0.6,0.0
1983-10-15,0.6,0.0
1983-10-16,0.6,0.0
1983-10-17,0.9,0.0
1983-10-18,1.0,0.0
1983-10-19,1.0,0.0
1983-10-20,1.0,0.0
1983-10-21,1.0,0.0
1983-10-22,1.1,0.0
1983-10-23,1.3,0.0
1983-10-24,1.3,0.0
1983-10-25,1.3,0.0
1983-10-26,1.3,0.0
1983-10-27,1.6,0.0
1983-10-28,1.6,0.0
1983-10-29,1.6,0.0
1983-10-30,1.6,0.0
1983-10-31,1.6,0.0
1983-11-01,1.6,0.0
1983-11-02,1.6,0.0
1983-11-03,1.7,0.0
1983-11-04,1.7,0.0
1983-11-05,1.7,0.0
1983-11-06,1.8,0.0
1983-11-07,1.8,0.0
1983-11-08,1.9,0.0
1983-11-09,1.9,0.0
1983-11-10,1.9,0.0
1983-11-11,2.1,0.0
1983-11-12,2.3,0.0
1983-11-13,2.3,0.0
1983-11-14,2.3,0.0
1983-11-15,2.4,0.3
1983-11-16,2.4,0.3
1983-11-17,2.4,0.3
1983-11-18,2.5,0.4
1983-11-19,2.6,0.4
1983-11-20,2.7,0.4
1983-11-21,2.7,0.4
1983-11-22,2.7,0.4
1983-11-23,2.8,0.6
1983-11-24,3.1,1.0
1983-11-25,3.1,1.0
1983-11-26,3.2,1.0
1983-11-27,3.2,1.0
1983-11-28,3.4,1.1
1983-11-29,3.4,1.1
1983-11-30,3.5,1.4
1983-12-01,3.5,1.4
1983-12-02,3.6,1.4
1983-12-03,3.6,1.7
1983-12-04,3.6,1.9
1983-12-05,3.9,1.9
1983-12-06,4.4,1.9
1983-12-07,4.8,2.3
1983-12-08,4.9,2.3
1983-12-09,5.0,2.3
1983-12-10,5.0,2.3
1983-12-11,5.1,2.3
1983-12-12,5.3,2.3
1983-12-13,5.3,2.3
1983-12-14,5.4,2.6
1983-12-15,5.4,2.8
1983-12-16,5.5,3.2
1983-12-17,5.5,3.2
1983-12-18,5.6,3.2
1983-12-19,5.6,3.3
1983-12-20,5.6,3.3
1983-12-21,5.7,3.4
1983-12-22,5.7,3.4
1983-12-23,5.7,3.4
1983-12-24,5.7,3.4
1983-12-25,5.9,3.4
1983-12-26,6.0,3.4
1983-12-27,6.1,3.8
1983-12-28,6.1,3.8
1983-12-29,6.2,3.8
1983-12-30,6.4,3.8
1983-12-31,6.4,3.8
1984-01-01,6.4,3.8
1984-01-02,6.5,3.9
1984-01-03,6.7,3.9
1984-01-04,6.7,3.9
1984-01-05,6.9,3.9
1984-01-06,6.9,3.9
