date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1983-10-01,0.2,34.5,43.3,32.0,0.0
1983-10-02,0.2,36.1,49.5,30.2,0.0
1983-10-03,0.2,39.2,52.0,29.5,0.0
1983-10-04,0.2,44.2,61.2,31.5,0.0
1983-10-05,0.2,46.0,63.1,35.2,0.0
1983-10-06,0.2,47.7,63.9,35.8,0.0
1983-10-07,0.2,47.7,62.1,38.7,0.0
1983-10-08,0.2,45.3,59.0,35.1,0.0
1983-10-09,0.3,43.2,53.1,29.7,0.0
1983-10-10,0.3,37.6,57.6,27.5,0.0
1983-10-11,0.3,40.3,60.8,26.1,0.0
1983-10-12,0.3,51.4,67.3,36.3,0.0
1983-10-13,0.3,38.7,48.7,28.8,0.0
1983-10-14,0.3,34.0,49.5,23.7,0.0
1983-10-15,0.3,34.7,54.9,23.0,0.0
1983-10-16,0.3,36.3,54.3,25.0,0.0
1983-10-17,0.3,37.0,53.8,26.1,0.0
1983-10-18,0.3,39.7,59.9,27.5,0.0
1983-10-19,0.3,42.8,62.1,30.2,0.0
1983-10-20,0.3,43.5,60.1,32.0,0.0
1983-10-21,0.3,42.8,60.4,31.8,0.0
1983-10-22,0.3,45.0,63.3,33.4,0.0
1983-10-23,0.3,39.4,46.4,29.5,0.0
1983-10-24,0.3,37.8,52.2,28.9,0.0
1983-10-25,0.3,46.4,64.9,35.6,0.0
1983-10-26,0.3,44.8,61.7,34.2,0.0
1983-10-27,0.3,43.0,58.3,33.8,0.0
1983-10-28,0.3,41.5,54.9,30.9,0.0
1983-10-29,0.6,40.8,50.7,32.0,0.0
1983-10-30,0.6,38.8,44.6,35.6,0.0
1983-10-31,1.3,34.9,38.5,32.0,0.0
1983-11-01,1.3,34.2,42.6,30.0,0.0
1983-11-02,1.3,36.3,50.9,27.0,0.2
1983-11-03,1.4,43.0,57.6,31.8,0.2
1983-11-04,1.5,42.1,50.0,36.1,0.2
1983-11-05,1.5,41.2,50.2,35.4,0.2
1983-11-06,1.8,42.4,51.6,35.6,0.2
1983-11-07,2.0,31.6,38.8,19.0,0.0
1983-11-08,2.0,28.2,40.5,11.3,0.0
1983-11-09,2.0,33.6,37.6,29.7,0.0
1983-11-10,3.9,34.3,39.0,30.2,1.3
1983-11-11,4.3,30.9,35.6,26.4,1.3
1983-11-12,4.8,29.3,33.3,19.0,1.7
1983-11-13,5.8,24.4,26.8,22.1,2.2
1983-11-14,5.9,24.8,36.5,12.2,2.2
1983-11-15,6.0,36.7,42.8,26.2,4.1
1983-11-16,6.8,32.0,35.4,27.3,5.4
1983-11-17,7.8,28.4,32.2,17.1,6.9
1983-11-18,7.8,18.3,29.5,10.6,6.9
1983-11-19,10.3,32.4,36.7,23.9,7.4
1983-11-20,11.0,18.1,26.4,12.0,8.2
1983-11-21,11.1,10.8,20.5,1.9,7.7
1983-11-22,11.2,12.0,22.1,-3.5,7.7
1983-11-23,11.9,30.2,36.7,20.3,7.7
1983-11-24,13.2,25.7,34.5,13.1,10.9
1983-11-25,13.5,12.2,16.7,9.1,10.9
1983-11-26,14.3,15.3,28.2,7.5,9.9
1983-11-27,14.3,23.7,35.2,10.8,9.9
1983-11-28,14.3,23.4,35.4,9.3,10.5
1983-11-29,14.3,27.9,35.1,21.9,10.5
1983-11-30,14.3,30.0,31.5,28.2,10.5
1983-12-01,14.4,29.8,35.4,27.0,10.6
1983-12-02,14.5,28.2,35.6,22.6,10.6
1983-12-03,17.1,22.5,28.4,15.8,12.4
1983-12-04,17.1,9.9,20.3,-2.0,12.4
1983-12-05,17.1,13.8,27.7,-2.2,12.4
1983-12-06,17.1,28.9,32.5,22.5,12.4
1983-12-07,17.3,33.1,40.1,30.7,12.6
1983-12-08,17.4,32.2,38.7,27.9,12.7
1983-12-09,18.4,27.3,30.6,23.2,13.5
1983-12-10,19.6,26.1,32.4,21.6,14.6
1983-12-11,20.4,23.7,32.7,13.8,15.7
1983-12-12,20.6,21.9,33.3,6.4,15.7
1983-12-13,20.6,35.2,40.3,32.0,15.7
1983-12-14,20.6,34.7,46.6,27.5,15.7
1983-12-15,20.6,33.6,46.8,27.1,15.8
1983-12-16,20.9,34.2,40.5,28.4,16.0
1983-12-17,20.9,22.8,33.8,16.0,16.0
1983-12-18,20.9,30.6,44.2,20.5,16.0
1983-12-19,21.1,28.4,36.1,18.7,16.1
1983-12-20,21.1,16.9,24.8,10.8,16.3
1983-12-21,21.1,18.7,25.2,14.5,16.3
1983-12-22,21.4,18.1,21.6,14.9,16.6
