date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2000-10-01,0.0,1.0,48.4,59.7,36.0,0.0
2000-10-02,0.0,3.0,40.5,55.2,28.9,0.0
2000-10-03,0.0,0.0,39.7,57.7,24.6,0.0
2000-10-04,0.0,0.0,40.8,57.0,28.2,0.0
2000-10-05,0.0,,41.9,59.5,24.6,0.0
2000-10-06,0.0,0.0,48.6,66.9,32.7,0.0
2000-10-07,0.0,1.0,51.8,68.4,38.3,0.0
2000-10-08,0.0,,53.8,67.5,39.0,0.0
2000-10-09,0.4,1.0,46.4,55.9,30.7,0.5
2000-10-10,2.1,4.0,30.0,34.2,26.4,1.1
2000-10-11,2.2,0.0,30.6,41.4,23.0,1.0
2000-10-12,2.2,0.0,31.8,33.8,29.7,1.1
2000-10-13,2.2,,32.7,38.8,29.3,0.7
2000-10-14,2.2,0.0,36.7,50.7,28.9,0.1
2000-10-15,2.2,2.0,39.4,49.5,31.1,0.0
2000-10-16,2.2,2.0,43.0,54.7,29.1,0.0
2000-10-17,2.6,3.0,48.7,60.3,38.1,0.0
2000-10-18,2.6,0.0,44.4,55.0,37.0,0.0
2000-10-19,2.6,,44.4,53.8,32.5,0.0
2000-10-20,3.5,,41.4,49.8,27.9,0.0
2000-10-21,3.6,3.0,24.3,29.5,19.2,0.0
2000-10-22,3.6,,27.1,36.3,17.4,0.0
2000-10-23,3.7,,39.2,52.2,26.6,0.0
2000-10-24,3.7,,39.4,51.4,29.7,0.0
2000-10-25,4.1,2.0,37.0,49.1,30.7,0.5
2000-10-26,4.5,2.0,31.3,37.0,23.4,0.1
2000-10-27,4.5,1.0,33.3,40.6,23.0,0.1
2000-10-28,5.0,,31.5,36.0,25.9,0.7
2000-10-29,5.2,1.0,26.6,38.7,20.1,0.7
2000-10-30,5.2,2.0,26.4,36.1,18.9,0.7
2000-10-31,5.2,0.0,26.6,39.7,18.9,0.7
2000-11-01,5.2,0.0,26.4,36.7,16.7,0.7
2000-11-02,5.3,0.0,29.1,35.2,23.2,0.9
2000-11-03,5.3,2.0,30.6,42.1,18.9,0.9
2000-11-04,5.3,2.0,33.1,46.2,20.1,0.8
2000-11-05,5.3,,25.0,34.0,16.3,0.8
2000-11-06,5.4,,23.0,27.3,17.8,0.8
2000-11-07,5.4,3.0,24.8,32.4,10.4,0.9
2000-11-08,6.1,2.0,25.2,32.5,17.8,1.2
2000-11-09,6.3,0.0,17.4,28.0,10.0,1.3
2000-11-10,6.6,1.0,16.7,24.1,11.8,1.6
2000-11-11,6.6,2.0,12.9,34.7,0.1,1.4
2000-11-12,6.8,1.0,16.5,31.1,3.9,1.5
2000-11-13,6.8,2.0,17.8,29.5,6.3,1.5
2000-11-14,6.9,2.0,15.3,18.3,6.6,1.6
2000-11-15,6.9,1.0,16.3,22.8,13.5,1.7
2000-11-16,6.9,2.0,14.5,30.2,2.1,1.6
2000-11-17,7.0,2.0,20.1,36.7,6.4,1.7
2000-11-18,7.0,1.0,29.1,45.1,17.6,1.7
2000-11-19,7.0,4.0,30.0,48.6,16.0,1.8
2000-11-20,7.0,2.0,34.9,50.0,20.1,1.8
