date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2000-10-01,0.0,0.0,0.0
2000-10-02,0.0,0.0,0.0
2000-10-03,0.0,0.0,0.0
2000-10-04,0.0,0.0,0.0
2000-10-05,0.0,0.0,0.0
2000-10-06,0.0,0.0,0.0
2000-10-07,0.0,0.0,0.0
2000-10-08,0.0,0.0,0.0
2000-10-09,0.0,0.0,0.0
2000-10-10,1.2,3.0,0.4
2000-10-11,1.6,5.0,0.5
2000-10-12,1.6,3.0,0.3
2000-10-13,1.7,3.0,0.4
2000-10-14,1.8,2.0,0.3
2000-10-15,1.8,2.0,0.2
2000-10-16,1.8,1.0,0.2
2000-10-17,1.9,1.0,0.2
2000-10-18,1.9,1.0,0.2
2000-10-19,1.9,0.0,0.0
2000-10-20,1.9,0.0,0.0
2000-10-21,2.1,1.0,0.2
2000-10-22,2.3,1.0,0.3
2000-10-23,2.3,2.0,0.3
2000-10-24,2.3,1.0,0.2
2000-10-25,2.3,0.0,0.0
2000-10-26,2.4,2.0,0.2
2000-10-27,2.6,2.0,0.4
2000-10-28,2.8,3.0,0.6
2000-10-29,3.3,2.0,1.0
2000-10-30,4.4,12.0,2.1
2000-10-31,5.4,21.0,3.3
2000-11-01,5.9,19.0,3.4
2000-11-02,6.0,21.0,3.5
2000-11-03,6.0,20.0,3.5
2000-11-04,6.0,16.0,3.7
2000-11-05,6.4,22.0,3.8
2000-11-06,6.6,26.0,3.9
2000-11-07,6.6,24.0,4.0
2000-11-08,6.8,20.0,4.3
2000-11-09,7.1,24.0,4.4
2000-11-10,7.3,25.0,4.5
2000-11-11,7.3,25.0,4.5
2000-11-12,7.4,25.0,4.6
2000-11-13,7.5,24.0,4.7
2000-11-14,7.6,25.0,4.9
2000-11-15,8.0,29.0,5.1
2000-11-16,8.0,28.0,5.2
2000-11-17,8.0,27.0,5.2
2000-11-18,8.1,26.0,5.2
2000-11-19,8.1,25.0,5.2
2000-11-20,8.1,24.0,5.2
2000-11-21,8.1,23.0,5.2
2000-11-22,8.1,23.0,5.2
2000-11-23,8.1,22.0,5.2
2000-11-24,8.2,20.0,5.2
2000-11-25,8.2,22.0,5.2
2000-11-26,8.2,22.0,5.2
2000-11-27,8.2,21.0,5.2
2000-11-28,8.2,22.0,5.2
2000-11-29,8.4,23.0,5.4
2000-11-30,8.4,24.0,5.4
2000-12-01,8.4,23.0,5.4
2000-12-02,8.4,23.0,5.4
2000-12-03,8.4,22.0,5.4
2000-12-04,8.4,22.0,5.4
2000-12-05,8.4,22.0,5.4
2000-12-06,8.4,23.0,5.4
2000-12-07,8.4,22.0,5.4
2000-12-08,8.4,22.0,5.4
2000-12-09,8.5,21.0,5.5
2000-12-10,9.6,38.0,6.6
2000-12-11,9.6,35.0,6.9
2000-12-12,9.7,31.0,6.9
2000-12-13,10.0,36.0,7.2
2000-12-14,10.4,38.0,7.7
2000-12-15,11.2,47.0,9.0
2000-12-16,11.2,43.0,9.2
2000-12-17,11.4,43.0,9.6
