date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2000-10-01,0.0,56.5,70.3,44.6,0.0
2000-10-02,0.0,54.3,66.6,45.0,0.0
2000-10-03,0.0,52.7,68.5,40.3,0.0
2000-10-04,0.0,53.6,70.9,39.6,0.0
2000-10-05,0.0,55.2,72.7,42.6,0.0
2000-10-06,0.0,55.4,74.1,41.9,0.0
2000-10-07,0.0,55.4,73.8,43.5,0.0
2000-10-08,0.0,54.1,73.2,40.8,0.0
2000-10-09,0.7,41.2,52.3,30.9,0.0
2000-10-10,1.6,31.5,36.3,29.3,0.0
2000-10-11,2.0,30.7,33.4,28.2,0.1
2000-10-12,2.0,31.5,39.7,26.1,0.0
2000-10-13,2.0,36.7,51.8,26.6,0.0
2000-10-14,2.0,41.4,58.6,31.5,0.0
2000-10-15,2.0,41.0,56.7,29.7,0.0
2000-10-16,2.0,43.3,62.1,29.8,0.0
2000-10-17,2.0,44.6,63.0,31.1,0.0
2000-10-18,2.0,45.5,61.3,33.8,0.0
2000-10-19,2.0,46.6,67.1,31.8,0.0
2000-10-20,2.2,41.0,52.0,36.0,0.0
2000-10-21,2.4,35.1,44.6,27.9,0.0
2000-10-22,2.4,31.6,41.4,24.6,0.0
2000-10-23,2.4,41.0,58.8,30.0,0.0
2000-10-24,2.4,40.6,55.9,30.0,0.0
2000-10-25,2.8,34.3,40.1,29.3,0.1
2000-10-26,3.4,31.6,36.3,28.0,0.3
2000-10-27,3.5,35.1,48.0,29.1,0.1
2000-10-28,4.4,31.6,33.4,27.7,1.8
2000-10-29,5.9,27.5,32.9,25.9,2.2
2000-10-30,6.0,28.8,36.7,24.3,2.2
2000-10-31,6.0,30.2,45.1,21.7,2.1
2000-11-01,6.0,32.0,46.0,23.7,2.1
2000-11-02,6.0,37.0,53.2,28.6,1.9
2000-11-03,6.0,37.0,49.5,30.6,1.7
2000-11-04,6.0,36.9,53.4,26.1,1.6
2000-11-05,6.0,37.2,51.1,27.9,1.4
2000-11-06,6.2,32.0,41.0,27.0,1.4
2000-11-07,6.2,32.9,48.6,24.8,1.2
2000-11-08,6.2,31.8,37.0,27.0,1.2
2000-11-09,6.3,24.1,31.3,19.0,1.2
2000-11-10,6.4,19.8,29.1,14.2,1.2
2000-11-11,6.5,21.4,33.1,14.5,1.2
2000-11-12,6.5,22.3,40.1,10.2,1.2
2000-11-13,6.6,19.8,31.5,10.0,1.4
2000-11-14,6.8,20.8,28.6,18.9,1.6
2000-11-15,6.9,21.4,27.5,16.2,1.6
2000-11-16,6.9,20.8,36.9,10.0,1.6
2000-11-17,6.9,26.2,48.2,11.5,1.7
2000-11-18,6.9,34.2,57.2,20.5,1.7
2000-11-19,7.0,33.4,52.2,23.4,1.8
2000-11-20,7.0,33.3,54.3,20.5,1.8
2000-11-21,7.0,30.4,46.8,20.5,1.8
2000-11-22,7.0,30.7,47.8,20.8,1.8
2000-11-23,7.0,33.4,50.4,21.9,1.8
2000-11-24,7.0,37.2,54.7,28.6,1.8
2000-11-25,7.0,35.2,51.1,25.3,1.8
2000-11-26,7.0,34.2,46.6,28.8,1.8
2000-11-27,7.1,35.4,37.8,32.2,2.0
2000-11-28,7.3,38.5,55.6,29.7,2.0
2000-11-29,7.9,30.2,38.7,23.7,3.2
2000-11-30,8.4,30.2,46.2,23.7,3.1
2000-12-01,8.4,31.6,54.1,22.1,3.0
2000-12-02,8.4,33.4,55.2,21.6,2.8
2000-12-03,8.4,35.4,56.1,23.4,2.7
2000-12-04,8.4,33.8,47.8,27.7,2.7
2000-12-05,8.4,36.9,61.7,24.6,2.7
2000-12-06,8.4,36.3,55.8,26.4,2.7
2000-12-07,8.4,36.0,45.7,31.5,2.7
2000-12-08,8.4,34.9,46.4,28.6,2.7
2000-12-09,8.6,32.0,34.3,27.7,2.9
2000-12-10,8.9,30.6,39.7,21.7,3.1
2000-12-11,9.2,26.2,41.2,19.9,3.1
2000-12-12,9.6,25.7,37.2,20.7,3.5
2000-12-13,10.0,24.4,27.3,22.1,4.4
2000-12-14,10.6,28.0,30.2,26.6,5.9
2000-12-15,11.6,28.9,35.1,25.5,6.0
2000-12-16,11.6,32.5,48.7,22.1,6.0
2000-12-17,11.6,29.1,42.1,20.7,6.0
2000-12-18,11.7,29.5,53.1,18.7,6.0
2000-12-19,11.7,32.9,48.6,23.7,6.0
2000-12-20,11.7,33.6,50.0,22.6,6.0
2000-12-21,11.7,33.3,45.7,26.2,6.0
2000-12-22,11.7,30.2,40.3,23.5,6.0
2000-12-23,11.7,28.8,40.3,18.3,5.9
2000-12-24,11.7,30.0,45.5,23.0,5.9
2000-12-25,11.7,28.6,39.6,22.3,5.9
2000-12-26,11.7,32.9,59.7,19.2,5.9
2000-12-27,11.7,31.1,48.6,22.1,5.9
2000-12-28,11.7,35.1,61.0,22.3,5.9
2000-12-29,11.7,35.6,56.1,25.0,5.9
2000-12-30,11.7,34.0,56.3,21.6,5.9
2000-12-31,11.7,33.4,55.0,22.1,5.8
2001-01-01,11.7,34.7,52.5,23.7,5.7
