date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2000-10-01,0.0,0.0,0.0
2000-10-02,0.0,0.0,0.0
2000-10-03,0.0,0.0,0.0
2000-10-04,0.0,0.0,0.0
2000-10-05,0.0,0.0,0.0
2000-10-06,0.0,0.0,0.0
2000-10-07,0.0,0.0,0.0
2000-10-08,0.0,0.0,0.0
2000-10-09,0.0,0.0,0.0
2000-10-10,1.6,3.0,0.2
2000-10-11,2.1,4.0,0.3
2000-10-12,2.1,2.0,0.1
2000-10-13,2.1,0.0,0.0
2000-10-14,2.1,0.0,0.0
2000-10-15,2.2,0.0,0.0
2000-10-16,2.2,0.0,0.0
2000-10-17,2.2,0.0,0.0
2000-10-18,2.2,0.0,0.0
2000-10-19,2.2,0.0,0.0
2000-10-20,2.3,0.0,0.0
2000-10-21,2.3,0.0,0.0
2000-10-22,2.5,0.0,0.0
2000-10-23,2.5,0.0,0.0
2000-10-24,2.5,0.0,0.0
2000-10-25,2.5,0.0,0.0
2000-10-26,2.5,0.0,0.0
2000-10-27,2.5,0.0,0.0
2000-10-28,2.6,0.0,0.0
2000-10-29,2.7,0.0,0.0
2000-10-30,3.7,9.0,0.6
2000-10-31,4.1,12.0,0.9
2000-11-01,4.2,12.0,1.1
2000-11-02,4.3,10.0,1.1
2000-11-03,4.3,9.0,1.1
2000-11-04,4.4,8.0,1.1
2000-11-05,4.4,8.0,1.1
2000-11-06,4.5,10.0,1.2
2000-11-07,4.5,9.0,1.2
2000-11-08,4.7,12.0,1.4
2000-11-09,5.0,15.0,1.8
2000-11-10,5.3,16.0,1.9
2000-11-11,5.3,15.0,1.9
2000-11-12,5.4,15.0,1.9
2000-11-13,5.4,14.0,1.9
2000-11-14,5.4,14.0,1.9
2000-11-15,5.5,16.0,2.0
2000-11-16,5.5,15.0,2.0
2000-11-17,5.5,15.0,2.0
2000-11-18,5.5,15.0,2.0
2000-11-19,5.5,15.0,2.0
2000-11-20,5.5,14.0,2.0
2000-11-21,5.5,14.0,2.0
2000-11-22,5.5,14.0,2.0
2000-11-23,5.5,14.0,2.0
2000-11-24,5.5,14.0,2.0
2000-11-25,5.5,13.0,2.0
2000-11-26,5.5,13.0,2.0
2000-11-27,5.5,13.0,2.0
2000-11-28,5.6,13.0,2.1
2000-11-29,5.6,14.0,2.1
2000-11-30,5.6,14.0,2.1
2000-12-01,5.6,14.0,2.1
2000-12-02,5.6,14.0,2.1
2000-12-03,5.6,13.0,2.1
2000-12-04,5.6,13.0,2.1
2000-12-05,5.6,14.0,2.1
2000-12-06,5.6,13.0,2.1
2000-12-07,5.6,14.0,2.1
2000-12-08,5.6,14.0,2.1
2000-12-09,5.7,14.0,2.2
2000-12-10,6.6,27.0,3.5
2000-12-11,6.7,24.0,3.5
2000-12-12,6.8,26.0,3.6
2000-12-13,7.2,31.0,4.1
2000-12-14,7.6,31.0,4.3
2000-12-15,8.3,34.0,5.0
2000-12-16,8.3,32.0,5.0
2000-12-17,8.4,31.0,5.1
