stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
VVL,D,3,SNOW WC,2002-10-1 00:00,2002-10-1 00:00,0.81, ,INCHES
VVL,D,3,SNOW WC,2002-10-2 00:00,2002-10-2 00:00,0.73, ,INCHES
VVL,D,3,SNOW WC,2002-10-3 00:00,2002-10-3 00:00,0.72, ,INCHES
VVL,D,3,SNOW WC,2002-10-4 00:00,2002-10-4 00:00,0.93, ,INCHES
VVL,D,3,SNOW WC,2002-10-5 00:00,2002-10-5 00:00,0.87, ,INCHES
VVL,D,3,SNOW WC,2002-10-6 00:00,2002-10-6 00:00,0.9, ,INCHES
VVL,D,3,SNOW WC,2002-10-7 00:00,2002-10-7 00:00,0.83, ,INCHES
VVL,D,3,SNOW WC,2002-10-8 00:00,2002-10-8 00:00,0.97, ,INCHES
VVL,D,3,SNOW WC,2002-10-9 00:00,2002-10-9 00:00,0.97, ,INCHES
VVL,D,3,SNOW WC,2002-10-10 00:00,2002-10-10 00:00,0.98, ,INCHES
VVL,D,3,SNOW WC,2002-10-11 00:00,2002-10-11 00:00,0.85, ,INCHES
VVL,D,3,SNOW WC,2002-10-12 00:00,2002-10-12 00:00,0.77, ,INCHES
VVL,D,3,SNOW WC,2002-10-13 00:00,2002-10-13 00:00,0.88, ,INCHES
VVL,D,3,SNOW WC,2002-10-14 00:00,2002-10-14 00:00,0.92, ,INCHES
VVL,D,3,SNOW WC,2002-10-15 00:00,2002-10-15 00:00,0.96, ,INCHES
VVL,D,3,SNOW WC,2002-10-16 00:00,2002-10-16 00:00,0.67, ,INCHES
VVL,D,3,SNOW WC,2002-10-17 00:00,2002-10-17 00:00,1.05, ,INCHES
VVL,D,3,SNOW WC,2002-10-18 00:00,2002-10-18 00:00,0.98, ,INCHES
VVL,D,3,SNOW WC,2002-10-19 00:00,2002-10-19 00:00,0.92, ,INCHES
VVL,D,3,SNOW WC,2002-10-20 00:00,2002-10-20 00:00,0.85, ,INCHES
VVL,D,3,SNOW WC,2002-10-21 00:00,2002-10-21 00:00,0.86, ,INCHES
VVL,D,3,SNOW WC,2002-10-22 00:00,2002-10-22 00:00,0.8, ,INCHES
VVL,D,3,SNOW WC,2002-10-23 00:00,2002-10-23 00:00,0.86, ,INCHES
VVL,D,3,SNOW WC,2002-10-24 00:00,2002-10-24 00:00,0.84, ,INCHES
VVL,D,3,SNOW WC,2002-10-25 00:00,2002-10-25 00:00,0.92, ,INCHES
VVL,D,3,SNOW WC,2002-10-26 00:00,2002-10-26 00:00,0.92, ,INCHES
VVL,D,3,SNOW WC,2002-10-27 00:00,2002-10-27 00:00,0.87, ,INCHES
VVL,D,3,SNOW WC,2002-10-28 00:00,2002-10-28 00:00,0.89, ,INCHES
VVL,D,3,SNOW WC,2002-10-29 00:00,2002-10-29 00:00,0.87, ,INCHES
VVL,D,3,SNOW WC,2002-10-30 00:00,2002-10-30 00:00,0.8, ,INCHES
VVL,D,3,SNOW WC,2002-10-31 00:00,2002-10-31 00:00,0.78, ,INCHES
VVL,D,3,SNOW WC,2002-11-1 00:00,2002-11-1 00:00,0.86, ,INCHES
VVL,D,3,SNOW WC,2002-11-2 00:00,2002-11-2 00:00,0.99, ,INCHES
VVL,D,3,SNOW WC,2002-11-3 00:00,2002-11-3 00:00,0.95, ,INCHES
VVL,D,3,SNOW WC,2002-11-4 00:00,2002-11-4 00:00,0.94, ,INCHES
VVL,D,3,SNOW WC,2002-11-5 00:00,2002-11-5 00:00,0.91, ,INCHES
VVL,D,3,SNOW WC,2002-11-6 00:00,2002-11-6 00:00,0.99, ,INCHES
VVL,D,3,SNOW WC,2002-11-7 00:00,2002-11-7 00:00,1.12, ,INCHES
VVL,D,3,SNOW WC,2002-11-8 00:00,2002-11-8 00:00,1.27, ,INCHES
VVL,D,3,SNOW WC,2002-11-9 00:00,2002-11-9 00:00,1.12, ,INCHES
VVL,D,3,SNOW WC,2002-11-10 00:00,2002-11-10 00:00,2.04, ,INCHES
VVL,D,3,SNOW WC,2002-11-11 00:00,2002-11-11 00:00,3.83, ,INCHES
VVL,D,3,SNOW WC,2002-11-12 00:00,2002-11-12 00:00,3.8, ,INCHES
VVL,D,3,SNOW WC,2002-11-13 00:00,2002-11-13 00:00,3.85, ,INCHES
VVL,D,3,SNOW WC,2002-11-14 00:00,2002-11-14 00:00,3.84, ,INCHES
VVL,D,3,SNOW WC,2002-11-15 00:00,2002-11-15 00:00,4.31, ,INCHES
VVL,D,3,SNOW WC,2002-11-16 00:00,2002-11-16 00:00,3.79, ,INCHES
