datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1988-10-01 00:00:00+00:00,91.0,A,06294000,91.0,A
1988-10-02 00:00:00+00:00,92.0,A,06294000,92.0,A
1988-10-03 00:00:00+00:00,86.0,A,06294000,86.0,A
1988-10-04 00:00:00+00:00,85.0,A,06294000,85.0,A
1988-10-05 00:00:00+00:00,84.0,A,06294000,84.0,A
1988-10-06 00:00:00+00:00,84.0,A,06294000,84.0,A
1988-10-07 00:00:00+00:00,86.0,A,06294000,86.0,A
1988-10-08 00:00:00+00:00,92.0,A,06294000,92.0,A
1988-10-09 00:00:00+00:00,92.0,A,06294000,92.0,A
1988-10-10 00:00:00+00:00,94.0,A,06294000,94.0,A
1988-10-11 00:00:00+00:00,92.0,A,06294000,92.0,A
1988-10-12 00:00:00+00:00,93.0,A,06294000,93.0,A
1988-10-13 00:00:00+00:00,95.0,A,06294000,95.0,A
1988-10-14 00:00:00+00:00,93.0,A,06294000,93.0,A
1988-10-15 00:00:00+00:00,93.0,A,06294000,93.0,A
1988-10-16 00:00:00+00:00,98.0,A,06294000,98.0,A
1988-10-17 00:00:00+00:00,117.0,A,06294000,117.0,A
1988-10-18 00:00:00+00:00,128.0,A,06294000,128.0,A
1988-10-19 00:00:00+00:00,137.0,A,06294000,137.0,A
1988-10-20 00:00:00+00:00,131.0,A,06294000,131.0,A
1988-10-21 00:00:00+00:00,120.0,A,06294000,120.0,A
1988-10-22 00:00:00+00:00,114.0,A,06294000,114.0,A
1988-10-23 00:00:00+00:00,109.0,A,06294000,109.0,A
1988-10-24 00:00:00+00:00,108.0,A,06294000,108.0,A
1988-10-25 00:00:00+00:00,110.0,A,06294000,110.0,A
1988-10-26 00:00:00+00:00,117.0,A,06294000,117.0,A
1988-10-27 00:00:00+00:00,114.0,A,06294000,114.0,A
1988-10-28 00:00:00+00:00,112.0,A,06294000,112.0,A
1988-10-29 00:00:00+00:00,103.0,A,06294000,103.0,A
1988-10-30 00:00:00+00:00,107.0,A,06294000,107.0,A
1988-10-31 00:00:00+00:00,110.0,A,06294000,110.0,A
1988-11-01 00:00:00+00:00,125.0,A,06294000,125.0,A
1988-11-02 00:00:00+00:00,111.0,A,06294000,111.0,A
1988-11-03 00:00:00+00:00,113.0,A,06294000,113.0,A
1988-11-04 00:00:00+00:00,112.0,A,06294000,112.0,A
1988-11-05 00:00:00+00:00,109.0,A,06294000,109.0,A
1988-11-06 00:00:00+00:00,109.0,A,06294000,109.0,A
1988-11-07 00:00:00+00:00,107.0,A,06294000,107.0,A
1988-11-08 00:00:00+00:00,107.0,A,06294000,107.0,A
1988-11-09 00:00:00+00:00,120.0,A,06294000,120.0,A
1988-11-10 00:00:00+00:00,118.0,A,06294000,118.0,A
1988-11-11 00:00:00+00:00,122.0,A,06294000,122.0,A
1988-11-12 00:00:00+00:00,122.0,A,06294000,122.0,A
1988-11-13 00:00:00+00:00,120.0,A,06294000,120.0,A
1988-11-14 00:00:00+00:00,121.0,A,06294000,121.0,A
1988-11-15 00:00:00+00:00,119.0,A,06294000,119.0,A
1988-11-16 00:00:00+00:00,128.0,A,06294000,128.0,A
1988-11-17 00:00:00+00:00,124.0,A,06294000,124.0,A
1988-11-18 00:00:00+00:00,115.0,A,06294000,115.0,A
1988-11-19 00:00:00+00:00,111.0,A,06294000,111.0,A
1988-11-20 00:00:00+00:00,105.0,A,06294000,105.0,A
1988-11-21 00:00:00+00:00,123.0,A,06294000,123.0,A
1988-11-22 00:00:00+00:00,120.0,A,06294000,120.0,A
1988-11-23 00:00:00+00:00,151.0,A,06294000,151.0,A
1988-11-24 00:00:00+00:00,147.0,A,06294000,147.0,A
1988-11-25 00:00:00+00:00,137.0,A,06294000,137.0,A
1988-11-26 00:00:00+00:00,127.0,A,06294000,127.0,A
1988-11-27 00:00:00+00:00,95.0,"A, e",06294000,95.0,"A, e"
1988-11-28 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1988-11-29 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1988-11-30 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1988-12-01 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1988-12-02 00:00:00+00:00,141.0,A,06294000,141.0,A
1988-12-03 00:00:00+00:00,157.0,A,06294000,157.0,A
1988-12-04 00:00:00+00:00,158.0,A,06294000,158.0,A
1988-12-05 00:00:00+00:00,156.0,A,06294000,156.0,A
1988-12-06 00:00:00+00:00,155.0,A,06294000,155.0,A
1988-12-07 00:00:00+00:00,141.0,A,06294000,141.0,A
1988-12-08 00:00:00+00:00,115.0,A,06294000,115.0,A
1988-12-09 00:00:00+00:00,125.0,A,06294000,125.0,A
1988-12-10 00:00:00+00:00,139.0,A,06294000,139.0,A
1988-12-11 00:00:00+00:00,142.0,A,06294000,142.0,A
1988-12-12 00:00:00+00:00,134.0,A,06294000,134.0,A
1988-12-13 00:00:00+00:00,132.0,A,06294000,132.0,A
1988-12-14 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1988-12-15 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1988-12-16 00:00:00+00:00,95.0,"A, e",06294000,95.0,"A, e"
1988-12-17 00:00:00+00:00,84.0,"A, e",06294000,84.0,"A, e"
1988-12-18 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1988-12-19 00:00:00+00:00,141.0,A,06294000,141.0,A
1988-12-20 00:00:00+00:00,151.0,A,06294000,151.0,A
1988-12-21 00:00:00+00:00,151.0,A,06294000,151.0,A
1988-12-22 00:00:00+00:00,152.0,A,06294000,152.0,A
1988-12-23 00:00:00+00:00,146.0,A,06294000,146.0,A
1988-12-24 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1988-12-25 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
1988-12-26 00:00:00+00:00,50.0,"A, e",06294000,50.0,"A, e"
1988-12-27 00:00:00+00:00,60.0,"A, e",06294000,60.0,"A, e"
1988-12-28 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
1988-12-29 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
1988-12-30 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
