datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1988-10-01 00:00:00+00:00,4550.0,A,06329500,124.0,A,1520.0,A
1988-10-02 00:00:00+00:00,4520.0,A,06329500,175.0,A,2140.0,A
1988-10-03 00:00:00+00:00,4480.0,A,06329500,209.0,A,2530.0,A
1988-10-04 00:00:00+00:00,4370.0,A,06329500,213.0,A,2510.0,A
1988-10-05 00:00:00+00:00,4320.0,A,06329500,140.0,A,1630.0,A
1988-10-06 00:00:00+00:00,4320.0,A,06329500,56.0,A,653.0,A
1988-10-07 00:00:00+00:00,4340.0,A,06329500,47.0,A,551.0,A
1988-10-08 00:00:00+00:00,4370.0,A,06329500,40.0,A,472.0,A
1988-10-09 00:00:00+00:00,4310.0,A,06329500,42.0,A,489.0,A
1988-10-10 00:00:00+00:00,4460.0,A,06329500,42.0,A,506.0,A
1988-10-11 00:00:00+00:00,4300.0,A,06329500,39.0,A,453.0,A
1988-10-12 00:00:00+00:00,4140.0,A,06329500,34.0,A,380.0,A
1988-10-13 00:00:00+00:00,4120.0,A,06329500,32.0,A,356.0,A
1988-10-14 00:00:00+00:00,4120.0,A,06329500,31.0,A,345.0,A
1988-10-15 00:00:00+00:00,4100.0,A,06329500,32.0,A,354.0,A
1988-10-16 00:00:00+00:00,4100.0,A,06329500,34.0,A,376.0,A
1988-10-17 00:00:00+00:00,4100.0,A,06329500,34.0,A,376.0,A
1988-10-18 00:00:00+00:00,4160.0,A,06329500,28.0,A,314.0,A
1988-10-19 00:00:00+00:00,4310.0,A,06329500,26.0,A,303.0,A
1988-10-20 00:00:00+00:00,4410.0,A,06329500,28.0,A,333.0,A
1988-10-21 00:00:00+00:00,4530.0,A,06329500,40.0,A,489.0,A
1988-10-22 00:00:00+00:00,4690.0,A,06329500,66.0,A,836.0,A
1988-10-23 00:00:00+00:00,4690.0,A,06329500,59.0,A,747.0,A
1988-10-24 00:00:00+00:00,4570.0,A,06329500,56.0,A,691.0,A
1988-10-25 00:00:00+00:00,4470.0,A,06329500,136.0,A,1640.0,A
1988-10-26 00:00:00+00:00,4410.0,A,06329500,58.0,A,691.0,A
1988-10-27 00:00:00+00:00,4350.0,A,06329500,49.0,A,576.0,A
1988-10-28 00:00:00+00:00,4350.0,A,06329500,48.0,A,564.0,A
1988-10-29 00:00:00+00:00,4350.0,A,06329500,44.0,A,517.0,A
1988-10-30 00:00:00+00:00,4300.0,A,06329500,42.0,A,488.0,A
1988-10-31 00:00:00+00:00,4350.0,A,06329500,41.0,A,482.0,A
1988-11-01 00:00:00+00:00,4350.0,A,06329500,39.0,A,458.0,A
1988-11-02 00:00:00+00:00,4350.0,A,06329500,41.0,A,482.0,A
1988-11-03 00:00:00+00:00,4380.0,A,06329500,55.0,A,650.0,A
1988-11-04 00:00:00+00:00,4400.0,A,06329500,61.0,A,725.0,A
1988-11-05 00:00:00+00:00,4400.0,A,06329500,58.0,A,689.0,A
1988-11-06 00:00:00+00:00,4410.0,A,06329500,56.0,A,667.0,A
1988-11-07 00:00:00+00:00,4500.0,A,06329500,67.0,A,814.0,A
1988-11-08 00:00:00+00:00,4500.0,A,06329500,70.0,A,850.0,A
1988-11-09 00:00:00+00:00,4540.0,A,06329500,59.0,A,723.0,A
1988-11-10 00:00:00+00:00,4540.0,A,06329500,52.0,A,637.0,A
1988-11-11 00:00:00+00:00,4540.0,A,06329500,55.0,A,674.0,A
1988-11-12 00:00:00+00:00,4570.0,A,06329500,57.0,A,703.0,A
1988-11-13 00:00:00+00:00,4630.0,A,06329500,57.0,A,713.0,A
1988-11-14 00:00:00+00:00,4680.0,A,06329500,58.0,A,733.0,A
1988-11-15 00:00:00+00:00,4720.0,A,06329500,60.0,A,765.0,A
1988-11-16 00:00:00+00:00,4720.0,A,06329500,68.0,A,867.0,A
1988-11-17 00:00:00+00:00,4500.0,"A, e",06329500,79.0,A,960.0,A
1988-11-18 00:00:00+00:00,4900.0,"A, e",06329500,81.0,A,1070.0,A
1988-11-19 00:00:00+00:00,4900.0,"A, e",06329500,77.0,A,1020.0,A
1988-11-20 00:00:00+00:00,4900.0,"A, e",06329500,80.0,A,1060.0,A
1988-11-21 00:00:00+00:00,5000.0,"A, e",06329500,91.0,A,1230.0,A
1988-11-22 00:00:00+00:00,5000.0,"A, e",06329500,80.0,A,1080.0,A
1988-11-23 00:00:00+00:00,5000.0,"A, e",06329500,51.0,A,688.0,A
1988-11-24 00:00:00+00:00,5000.0,"A, e",06329500,63.0,A,850.0,A
