stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
VVL,D,3,SNOW WC,1997-10-1 00:00,1997-10-1 00:00,15.97, ,INCHES
VVL,D,3,SNOW WC,1997-10-2 00:00,1997-10-2 00:00,15.56, ,INCHES
VVL,D,3,SNOW WC,1997-10-3 00:00,1997-10-3 00:00,14.99, ,INCHES
VVL,D,3,SNOW WC,1997-10-4 00:00,1997-10-4 00:00,15.32, ,INCHES
VVL,D,3,SNOW WC,1997-10-5 00:00,1997-10-5 00:00,15.61, ,INCHES
VVL,D,3,SNOW WC,1997-10-6 00:00,1997-10-6 00:00,15.63, ,INCHES
VVL,D,3,SNOW WC,1997-10-7 00:00,1997-10-7 00:00,-4.72, ,INCHES
VVL,D,3,SNOW WC,1997-10-8 00:00,1997-10-8 00:00,-4.79, ,INCHES
VVL,D,3,SNOW WC,1997-10-9 00:00,1997-10-9 00:00,-4.26, ,INCHES
VVL,D,3,SNOW WC,1997-10-10 00:00,1997-10-10 00:00,-3.82, ,INCHES
VVL,D,3,SNOW WC,1997-10-11 00:00,1997-10-11 00:00,-3.32, ,INCHES
VVL,D,3,SNOW WC,1997-10-12 00:00,1997-10-12 00:00,-3.52, ,INCHES
VVL,D,3,SNOW WC,1997-10-13 00:00,1997-10-13 00:00,-3.67, ,INCHES
VVL,D,3,SNOW WC,1997-10-14 00:00,1997-10-14 00:00,-4.12, ,INCHES
VVL,D,3,SNOW WC,1997-10-15 00:00,1997-10-15 00:00,-4.28, ,INCHES
VVL,D,3,SNOW WC,1997-10-16 00:00,1997-10-16 00:00,-4.38, ,INCHES
VVL,D,3,SNOW WC,1997-10-17 00:00,1997-10-17 00:00,-4.53, ,INCHES
VVL,D,3,SNOW WC,1997-10-18 00:00,1997-10-18 00:00,-4.6, ,INCHES
VVL,D,3,SNOW WC,1997-10-19 00:00,1997-10-19 00:00,-4.63, ,INCHES
VVL,D,3,SNOW WC,1997-10-20 00:00,1997-10-20 00:00,-4.68, ,INCHES
VVL,D,3,SNOW WC,1997-10-21 00:00,1997-10-21 00:00,-4.41, ,INCHES
VVL,D,3,SNOW WC,1997-10-22 00:00,1997-10-22 00:00,-4.64, ,INCHES
VVL,D,3,SNOW WC,1997-10-23 00:00,1997-10-23 00:00,-4.59, ,INCHES
VVL,D,3,SNOW WC,1997-10-24 00:00,1997-10-24 00:00,-4.74, ,INCHES
VVL,D,3,SNOW WC,1997-10-25 00:00,1997-10-25 00:00,-4.65, ,INCHES
VVL,D,3,SNOW WC,1997-10-26 00:00,1997-10-26 00:00,-4.74, ,INCHES
VVL,D,3,SNOW WC,1997-10-27 00:00,1997-10-27 00:00,-4.55, ,INCHES
VVL,D,3,SNOW WC,1997-10-28 00:00,1997-10-28 00:00,-4.79, ,INCHES
VVL,D,3,SNOW WC,1997-10-29 00:00,1997-10-29 00:00,-4.7, ,INCHES
VVL,D,3,SNOW WC,1997-10-30 00:00,1997-10-30 00:00,-4.52, ,INCHES
VVL,D,3,SNOW WC,1997-10-31 00:00,1997-10-31 00:00,-4.63, ,INCHES
VVL,D,3,SNOW WC,1997-11-1 00:00,1997-11-1 00:00,-4.57, ,INCHES
VVL,D,3,SNOW WC,1997-11-2 00:00,1997-11-2 00:00,-4.62, ,INCHES
VVL,D,3,SNOW WC,1997-11-3 00:00,1997-11-3 00:00,-4.57, ,INCHES
VVL,D,3,SNOW WC,1997-11-4 00:00,1997-11-4 00:00,-4.61, ,INCHES
VVL,D,3,SNOW WC,1997-11-5 00:00,1997-11-5 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1997-11-6 00:00,1997-11-6 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1997-11-7 00:00,1997-11-7 00:00,8.86, ,INCHES
VVL,D,3,SNOW WC,1997-11-8 00:00,1997-11-8 00:00,8.52, ,INCHES
VVL,D,3,SNOW WC,1997-11-9 00:00,1997-11-9 00:00,8.58, ,INCHES
VVL,D,3,SNOW WC,1997-11-10 00:00,1997-11-10 00:00,8.81, ,INCHES
VVL,D,3,SNOW WC,1997-11-11 00:00,1997-11-11 00:00,8.84, ,INCHES
VVL,D,3,SNOW WC,1997-11-12 00:00,1997-11-12 00:00,8.87, ,INCHES
VVL,D,3,SNOW WC,1997-11-13 00:00,1997-11-13 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1997-11-14 00:00,1997-11-14 00:00,9.27, ,INCHES
VVL,D,3,SNOW WC,1997-11-15 00:00,1997-11-15 00:00,9.25, ,INCHES
VVL,D,3,SNOW WC,1997-11-16 00:00,1997-11-16 00:00,9.55, ,INCHES
VVL,D,3,SNOW WC,1997-11-17 00:00,1997-11-17 00:00,9.66, ,INCHES
VVL,D,3,SNOW WC,1997-11-18 00:00,1997-11-18 00:00,9.61, ,INCHES
VVL,D,3,SNOW WC,1997-11-19 00:00,1997-11-19 00:00,10.32, ,INCHES
VVL,D,3,SNOW WC,1997-11-20 00:00,1997-11-20 00:00,9.97, ,INCHES
VVL,D,3,SNOW WC,1997-11-21 00:00,1997-11-21 00:00,9.89, ,INCHES
VVL,D,3,SNOW WC,1997-11-22 00:00,1997-11-22 00:00,9.9, ,INCHES
VVL,D,3,SNOW WC,1997-11-23 00:00,1997-11-23 00:00,9.81, ,INCHES
VVL,D,3,SNOW WC,1997-11-24 00:00,1997-11-24 00:00,9.17, ,INCHES
VVL,D,3,SNOW WC,1997-11-25 00:00,1997-11-25 00:00,9.79, ,INCHES
VVL,D,3,SNOW WC,1997-11-26 00:00,1997-11-26 00:00,10.32, ,INCHES
VVL,D,3,SNOW WC,1997-11-27 00:00,1997-11-27 00:00,12.08, ,INCHES
VVL,D,3,SNOW WC,1997-11-28 00:00,1997-11-28 00:00,11.95, ,INCHES
VVL,D,3,SNOW WC,1997-11-29 00:00,1997-11-29 00:00,11.91, ,INCHES
VVL,D,3,SNOW WC,1997-11-30 00:00,1997-11-30 00:00,11.88, ,INCHES
VVL,D,3,SNOW WC,1997-12-1 00:00,1997-12-1 00:00,11.82, ,INCHES
VVL,D,3,SNOW WC,1997-12-2 00:00,1997-12-2 00:00,11.72, ,INCHES
VVL,D,3,SNOW WC,1997-12-3 00:00,1997-12-3 00:00,11.65, ,INCHES
VVL,D,3,SNOW WC,1997-12-4 00:00,1997-12-4 00:00,11.69, ,INCHES
VVL,D,3,SNOW WC,1997-12-5 00:00,1997-12-5 00:00,11.7, ,INCHES
VVL,D,3,SNOW WC,1997-12-6 00:00,1997-12-6 00:00,12.04, ,INCHES
VVL,D,3,SNOW WC,1997-12-7 00:00,1997-12-7 00:00,12.78, ,INCHES
VVL,D,3,SNOW WC,1997-12-8 00:00,1997-12-8 00:00,16.35, ,INCHES
VVL,D,3,SNOW WC,1997-12-9 00:00,1997-12-9 00:00,16.71, ,INCHES
VVL,D,3,SNOW WC,1997-12-10 00:00,1997-12-10 00:00,7.64, ,INCHES
VVL,D,3,SNOW WC,1997-12-11 00:00,1997-12-11 00:00,8.14, ,INCHES
VVL,D,3,SNOW WC,1997-12-12 00:00,1997-12-12 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1997-12-13 00:00,1997-12-13 00:00,8.52, ,INCHES
VVL,D,3,SNOW WC,1997-12-14 00:00,1997-12-14 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1997-12-15 00:00,1997-12-15 00:00,9.28, ,INCHES
VVL,D,3,SNOW WC,1997-12-16 00:00,1997-12-16 00:00,9.23, ,INCHES
VVL,D,3,SNOW WC,1997-12-17 00:00,1997-12-17 00:00,9.31, ,INCHES
VVL,D,3,SNOW WC,1997-12-18 00:00,1997-12-18 00:00,9.32, ,INCHES
VVL,D,3,SNOW WC,1997-12-19 00:00,1997-12-19 00:00,9.11, ,INCHES
VVL,D,3,SNOW WC,1997-12-20 00:00,1997-12-20 00:00,9.12, ,INCHES
VVL,D,3,SNOW WC,1997-12-21 00:00,1997-12-21 00:00,9.16, ,INCHES
VVL,D,3,SNOW WC,1997-12-22 00:00,1997-12-22 00:00,9.6, ,INCHES
VVL,D,3,SNOW WC,1997-12-23 00:00,1997-12-23 00:00,8.99, ,INCHES
VVL,D,3,SNOW WC,1997-12-24 00:00,1997-12-24 00:00,8.99, ,INCHES
VVL,D,3,SNOW WC,1997-12-25 00:00,1997-12-25 00:00,8.89, ,INCHES
VVL,D,3,SNOW WC,1997-12-26 00:00,1997-12-26 00:00,8.79, ,INCHES
VVL,D,3,SNOW WC,1997-12-27 00:00,1997-12-27 00:00,8.8, ,INCHES
VVL,D,3,SNOW WC,1997-12-28 00:00,1997-12-28 00:00,8.86, ,INCHES
VVL,D,3,SNOW WC,1997-12-29 00:00,1997-12-29 00:00,8.95, ,INCHES
VVL,D,3,SNOW WC,1997-12-30 00:00,1997-12-30 00:00,8.89, ,INCHES
VVL,D,3,SNOW WC,1997-12-31 00:00,1997-12-31 00:00,-9999.0, ,INCHES
VVL,D,3,SNOW WC,1998-1-1 00:00,1998-1-1 00:00,8.87, ,INCHES
VVL,D,3,SNOW WC,1998-1-2 00:00,1998-1-2 00:00,8.92, ,INCHES
VVL,D,3,SNOW WC,1998-1-3 00:00,1998-1-3 00:00,10.87, ,INCHES
VVL,D,3,SNOW WC,1998-1-4 00:00,1998-1-4 00:00,11.27, ,INCHES
VVL,D,3,SNOW WC,1998-1-5 00:00,1998-1-5 00:00,12.79, ,INCHES
VVL,D,3,SNOW WC,1998-1-6 00:00,1998-1-6 00:00,12.63, ,INCHES
VVL,D,3,SNOW WC,1998-1-7 00:00,1998-1-7 00:00,13.33, ,INCHES
VVL,D,3,SNOW WC,1998-1-8 00:00,1998-1-8 00:00,13.77, ,INCHES
