date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,0.1,,0.0
2002-10-02,0.6,,0.0
2002-10-03,0.6,,0.0
2002-10-04,0.6,,0.0
2002-10-05,0.6,,0.0
2002-10-06,0.6,,0.0
2002-10-07,0.7,,0.0
2002-10-08,0.7,,0.0
2002-10-09,0.7,,0.0
2002-10-10,0.7,,0.0
2002-10-11,0.7,,0.0
2002-10-12,0.7,,0.0
2002-10-13,0.7,,0.0
2002-10-14,0.7,,0.0
2002-10-15,0.7,,0.0
2002-10-16,0.7,,0.0
2002-10-17,0.7,,0.0
2002-10-18,0.7,,0.0
2002-10-19,0.7,,0.0
2002-10-20,0.7,,0.0
2002-10-21,0.8,,0.0
2002-10-22,0.8,,0.0
2002-10-23,0.8,,0.0
2002-10-24,0.8,,0.0
2002-10-25,1.0,,0.0
2002-10-26,1.1,,0.0
2002-10-27,1.3,,0.0
2002-10-28,1.4,,0.2
2002-10-29,1.4,,0.2
2002-10-30,1.4,,0.1
2002-10-31,1.4,,0.1
2002-11-01,1.4,,0.1
2002-11-02,1.4,,0.1
2002-11-03,1.4,,0.1
2002-11-04,1.4,,0.1
2002-11-05,1.6,,0.3
2002-11-06,1.6,,0.3
2002-11-07,1.6,,0.2
2002-11-08,2.4,,0.2
2002-11-09,3.2,,0.0
2002-11-10,3.3,,0.0
2002-11-11,3.3,,0.0
2002-11-12,3.3,,0.0
2002-11-13,3.3,,0.0
2002-11-14,3.3,,0.0
2002-11-15,3.3,,0.0
2002-11-16,3.3,,0.0
2002-11-17,3.3,,0.0
2002-11-18,3.3,,0.0
2002-11-19,3.3,,0.0
2002-11-20,3.3,,0.0
2002-11-21,3.3,,0.0
2002-11-22,3.3,,0.0
2002-11-23,3.3,,0.0
2002-11-24,3.6,,0.0
2002-11-25,3.6,,0.0
2002-11-26,3.6,,0.0
2002-11-27,3.6,,0.0
2002-11-28,3.6,,0.0
2002-11-29,3.6,,0.0
2002-11-30,3.6,,0.0
2002-12-01,3.6,,0.0
2002-12-02,3.6,,0.0
2002-12-03,3.6,,0.0
2002-12-04,3.6,,0.0
2002-12-05,3.6,,0.0
2002-12-06,3.6,,0.0
2002-12-07,3.6,,0.0
2002-12-08,3.6,,0.0
2002-12-09,3.6,,0.0
2002-12-10,3.6,,0.0
2002-12-11,3.6,,0.0
2002-12-12,3.6,,0.0
2002-12-13,3.6,,0.0
2002-12-14,3.6,,0.0
2002-12-15,3.9,,0.0
2002-12-16,4.3,,0.3
2002-12-17,4.6,,1.1
2002-12-18,4.6,,1.1
2002-12-19,4.8,,1.1
2002-12-20,5.0,,1.2
2002-12-21,5.5,,1.5
2002-12-22,5.6,,1.5
2002-12-23,5.6,,1.5
2002-12-24,5.6,,1.5
2002-12-25,5.6,,1.5
2002-12-26,5.6,,1.5
2002-12-27,5.6,,1.5
2002-12-28,5.8,,1.9
2002-12-29,5.8,,1.9
2002-12-30,5.8,,1.9
2002-12-31,5.9,,2.0
2003-01-01,5.9,,2.1
2003-01-02,5.9,,2.1
2003-01-03,5.9,,2.1
2003-01-04,5.9,,2.1
2003-01-05,5.9,,2.1
2003-01-06,5.9,,2.1
2003-01-07,5.9,,2.1
2003-01-08,5.9,,2.1
2003-01-09,5.9,,2.1
