date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,0.5,3.0,0.3
2002-10-02,0.7,0.0,0.0
2002-10-03,0.7,0.0,0.0
2002-10-04,0.7,0.0,0.0
2002-10-05,0.7,0.0,0.0
2002-10-06,0.9,0.0,0.0
2002-10-07,0.9,0.0,0.0
2002-10-08,0.9,0.0,0.0
2002-10-09,0.9,0.0,0.0
2002-10-10,0.9,0.0,0.0
2002-10-11,0.9,0.0,0.0
2002-10-12,0.9,0.0,0.0
2002-10-13,0.9,0.0,0.0
2002-10-14,0.9,0.0,0.0
2002-10-15,0.9,0.0,0.0
2002-10-16,0.9,0.0,0.0
2002-10-17,0.9,0.0,0.0
2002-10-18,0.9,0.0,0.0
2002-10-19,0.9,0.0,0.0
2002-10-20,0.9,0.0,0.0
2002-10-21,0.9,0.0,0.0
2002-10-22,1.3,4.0,0.5
2002-10-23,1.7,2.0,0.4
2002-10-24,1.8,2.0,0.4
2002-10-25,1.8,0.0,0.3
2002-10-26,1.8,0.0,0.3
2002-10-27,1.8,0.0,0.3
2002-10-28,1.9,1.0,0.4
2002-10-29,2.0,2.0,0.5
2002-10-30,2.0,2.0,0.5
2002-10-31,2.1,4.0,0.6
2002-11-01,2.1,3.0,0.6
2002-11-02,2.1,2.0,0.6
2002-11-03,2.1,4.0,0.6
2002-11-04,2.1,4.0,0.6
2002-11-05,2.1,3.0,0.6
2002-11-06,2.1,2.0,0.6
2002-11-07,2.1,1.0,0.6
2002-11-08,2.3,6.0,1.3
2002-11-09,2.9,12.0,1.9
2002-11-10,3.2,12.0,2.0
2002-11-11,3.4,12.0,2.0
2002-11-12,3.4,11.0,2.0
2002-11-13,3.4,10.0,2.0
2002-11-14,3.5,11.0,2.0
2002-11-15,3.5,11.0,2.0
2002-11-16,3.5,11.0,2.0
2002-11-17,3.5,10.0,2.0
2002-11-18,3.5,10.0,2.0
2002-11-19,3.5,10.0,2.0
2002-11-20,3.5,9.0,2.0
2002-11-21,3.5,8.0,2.0
2002-11-22,3.5,8.0,2.0
2002-11-23,3.5,10.0,2.0
2002-11-24,3.8,14.0,2.0
2002-11-25,4.1,13.0,2.0
2002-11-26,4.1,13.0,2.0
2002-11-27,4.1,12.0,2.0
2002-11-28,4.1,11.0,2.0
2002-11-29,4.1,11.0,2.0
2002-11-30,4.1,11.0,2.0
2002-12-01,4.1,11.0,2.0
2002-12-02,4.1,10.0,2.0
2002-12-03,4.1,11.0,2.0
2002-12-04,4.1,11.0,2.0
2002-12-05,4.1,11.0,2.0
2002-12-06,4.1,11.0,2.0
2002-12-07,4.1,11.0,2.0
2002-12-08,4.1,12.0,2.0
2002-12-09,4.1,11.0,2.0
2002-12-10,4.1,11.0,2.0
2002-12-11,4.3,12.0,2.3
2002-12-12,4.3,13.0,2.4
2002-12-13,4.3,13.0,2.4
2002-12-14,4.3,12.0,2.4
2002-12-15,4.4,15.0,2.6
2002-12-16,4.6,14.0,2.8
2002-12-17,4.8,18.0,3.0
2002-12-18,4.9,20.0,3.2
2002-12-19,5.1,19.0,3.2
2002-12-20,5.1,18.0,3.3
2002-12-21,5.1,18.0,3.3
2002-12-22,5.2,18.0,3.3
2002-12-23,5.2,17.0,3.3
2002-12-24,5.2,18.0,3.4
2002-12-25,5.2,18.0,3.5
2002-12-26,5.2,18.0,3.7
2002-12-27,5.2,17.0,3.7
2002-12-28,5.2,18.0,3.7
2002-12-29,5.2,19.0,3.7
2002-12-30,5.2,19.0,3.8
2002-12-31,5.4,21.0,4.0
2003-01-01,5.6,23.0,4.0
2003-01-02,5.6,21.0,4.0
2003-01-03,5.6,20.0,4.0
2003-01-04,5.6,20.0,4.0
2003-01-05,5.6,23.0,4.0
2003-01-06,5.8,22.0,4.0
2003-01-07,5.8,21.0,4.0
2003-01-08,5.8,21.0,4.0
2003-01-09,5.8,21.0,4.0
2003-01-10,5.8,21.0,4.0
2003-01-11,5.8,21.0,4.0
2003-01-12,5.8,21.0,4.0
2003-01-13,5.8,21.0,4.0
2003-01-14,5.8,21.0,4.0
2003-01-15,5.8,22.0,4.0
2003-01-16,5.8,21.0,4.0
2003-01-17,5.9,21.0,4.0
2003-01-18,5.9,21.0,4.0
2003-01-19,5.9,21.0,4.0
2003-01-20,5.9,21.0,4.0
2003-01-21,5.9,21.0,4.0
2003-01-22,5.9,20.0,4.0
2003-01-23,6.0,22.0,4.1
2003-01-24,6.0,22.0,4.1
2003-01-25,6.0,21.0,4.1
2003-01-26,6.0,21.0,4.1
