date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2002-10-01,0.1,36.7,51.6,25.3,0.0
2002-10-02,0.1,38.8,56.5,22.3,0.0
2002-10-03,0.1,42.6,46.8,33.3,0.0
2002-10-04,0.1,48.2,59.0,39.0,0.0
2002-10-05,0.2,46.4,53.8,41.9,0.0
2002-10-06,0.4,50.2,72.7,32.2,0.0
2002-10-07,0.4,46.6,67.8,30.2,0.0
2002-10-08,0.4,44.8,69.3,27.1,0.0
2002-10-09,0.4,45.3,66.0,27.1,0.0
2002-10-10,0.4,39.4,46.8,27.1,0.0
2002-10-11,0.4,36.9,52.9,26.1,0.0
2002-10-12,0.4,47.7,56.7,40.5,0.0
2002-10-13,0.4,49.8,73.9,30.6,0.0
2002-10-14,0.4,53.6,61.5,34.0,0.0
2002-10-15,0.4,53.4,64.6,40.6,0.0
2002-10-16,0.4,55.8,65.8,41.5,0.0
2002-10-17,0.4,54.0,77.4,32.4,0.0
2002-10-18,0.4,43.5,64.2,27.1,0.0
2002-10-19,0.4,43.0,62.4,27.0,0.0
2002-10-20,0.4,43.9,52.3,30.2,0.0
2002-10-21,0.4,39.7,60.4,25.0,0.0
2002-10-22,0.4,44.1,60.1,25.9,0.0
2002-10-23,0.4,46.0,54.3,39.4,0.0
2002-10-24,0.4,40.6,58.3,23.7,0.0
2002-10-25,0.4,39.4,58.3,22.1,0.0
2002-10-26,0.4,30.2,48.0,18.9,0.0
2002-10-27,0.4,33.4,46.2,18.5,0.0
2002-10-28,0.4,38.3,44.8,33.4,0.0
2002-10-29,0.4,29.5,36.5,21.6,0.0
2002-10-30,0.4,23.2,30.0,16.7,0.0
2002-10-31,0.4,26.1,31.3,20.3,0.0
2002-11-01,0.5,30.7,38.5,25.2,0.0
2002-11-02,0.6,32.9,58.3,13.8,0.0
2002-11-03,0.6,35.6,62.2,20.7,0.0
2002-11-04,0.6,34.3,58.5,19.8,0.0
2002-11-05,0.6,40.3,65.1,25.7,0.0
2002-11-06,0.6,43.0,62.4,24.6,0.1
2002-11-07,0.9,45.1,52.7,38.8,0.1
2002-11-08,2.5,34.5,38.5,31.5,0.2
