date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,0.4,7.0,0.8
2002-10-02,0.6,5.0,1.0
2002-10-03,0.6,5.0,1.0
2002-10-04,0.6,4.0,0.9
2002-10-05,0.6,3.0,0.9
2002-10-06,0.6,2.0,0.7
2002-10-07,0.6,1.0,0.6
2002-10-08,0.6,1.0,0.5
2002-10-09,0.6,1.0,0.4
2002-10-10,0.6,1.0,0.4
2002-10-11,0.6,1.0,0.3
2002-10-12,0.6,1.0,0.2
2002-10-13,0.6,0.0,0.1
2002-10-14,0.6,0.0,0.1
2002-10-15,0.6,0.0,0.1
2002-10-16,0.6,0.0,0.0
2002-10-17,0.6,0.0,0.0
2002-10-18,0.6,0.0,0.0
2002-10-19,0.6,0.0,0.0
2002-10-20,0.6,0.0,0.0
2002-10-21,0.6,0.0,0.0
2002-10-22,0.6,0.0,0.0
2002-10-23,0.9,6.0,0.5
2002-10-24,0.9,7.0,0.6
2002-10-25,0.9,5.0,0.6
2002-10-26,0.9,5.0,0.6
2002-10-27,0.9,5.0,0.6
2002-10-28,0.9,7.0,0.8
2002-10-29,1.3,14.0,1.3
2002-10-30,1.3,13.0,1.3
2002-10-31,1.3,11.0,1.3
2002-11-01,1.3,11.0,1.3
2002-11-02,1.3,10.0,1.3
2002-11-03,1.3,10.0,1.3
2002-11-04,1.4,9.0,1.4
2002-11-05,1.4,9.0,1.4
2002-11-06,1.4,9.0,1.4
2002-11-07,1.4,9.0,1.4
2002-11-08,2.3,21.0,2.9
2002-11-09,2.4,27.0,3.6
2002-11-10,2.4,26.0,3.6
2002-11-11,2.4,24.0,3.6
2002-11-12,2.4,22.0,3.6
2002-11-13,2.4,23.0,3.6
2002-11-14,2.4,23.0,3.6
2002-11-15,2.4,22.0,3.6
2002-11-16,2.4,21.0,3.6
2002-11-17,2.4,21.0,3.6
2002-11-18,2.4,20.0,3.6
2002-11-19,2.4,20.0,3.6
2002-11-20,2.4,19.0,3.6
2002-11-21,2.4,19.0,3.6
2002-11-22,2.4,19.0,3.6
2002-11-23,2.4,19.0,3.6
2002-11-24,2.5,22.0,3.9
2002-11-25,2.5,21.0,3.9
2002-11-26,2.5,21.0,3.9
2002-11-27,2.5,20.0,3.9
2002-11-28,2.5,20.0,3.9
2002-11-29,2.5,20.0,3.9
2002-11-30,2.5,19.0,3.9
2002-12-01,2.6,20.0,4.0
2002-12-02,2.6,20.0,4.0
2002-12-03,2.6,20.0,4.0
2002-12-04,2.6,20.0,4.0
2002-12-05,2.6,20.0,4.0
2002-12-06,2.6,20.0,4.0
2002-12-07,2.6,20.0,4.0
2002-12-08,2.6,20.0,4.0
2002-12-09,2.6,20.0,4.0
2002-12-10,2.6,20.0,4.0
2002-12-11,2.9,23.0,4.3
2002-12-12,2.9,23.0,4.4
2002-12-13,2.9,22.0,4.4
2002-12-14,3.0,22.0,4.5
2002-12-15,3.3,26.0,4.7
2002-12-16,3.7,31.0,5.1
2002-12-17,3.8,32.0,5.3
2002-12-18,3.8,31.0,5.3
2002-12-19,3.8,30.0,5.3
2002-12-20,3.8,29.0,5.3
2002-12-21,3.8,29.0,5.4
2002-12-22,3.8,29.0,5.4
2002-12-23,3.8,28.0,5.4
2002-12-24,3.8,29.0,5.4
2002-12-25,3.8,28.0,5.4
2002-12-26,3.9,28.0,5.5
2002-12-27,4.0,28.0,5.6
2002-12-28,4.1,27.0,5.6
2002-12-29,4.3,32.0,5.8
2002-12-30,4.3,30.0,5.9
2002-12-31,4.5,35.0,6.3
2003-01-01,4.6,33.0,6.3
2003-01-02,4.7,32.0,6.4
2003-01-03,4.8,32.0,6.4
2003-01-04,4.8,31.0,6.5
2003-01-05,5.1,37.0,6.9
2003-01-06,5.2,35.0,6.9
2003-01-07,5.3,35.0,6.9
2003-01-08,5.3,34.0,6.9
2003-01-09,5.3,33.0,6.9
2003-01-10,5.4,35.0,7.1
2003-01-11,5.4,35.0,7.1
2003-01-12,5.5,35.0,7.2
2003-01-13,5.5,34.0,7.2
2003-01-14,5.5,34.0,7.2
2003-01-15,5.5,34.0,7.2
2003-01-16,5.5,34.0,7.3
2003-01-17,5.5,33.0,7.3
2003-01-18,5.5,33.0,7.3
2003-01-19,5.5,33.0,7.3
2003-01-20,5.5,33.0,7.3
2003-01-21,5.5,32.0,7.3
2003-01-22,5.6,33.0,7.3
2003-01-23,5.7,34.0,7.5
2003-01-24,5.7,34.0,7.5
2003-01-25,5.7,35.0,7.6
2003-01-26,5.7,34.0,7.6
2003-01-27,5.9,35.0,7.9
2003-01-28,5.9,36.0,7.9
2003-01-29,6.0,36.0,8.0
2003-01-30,6.1,36.0,8.2
2003-01-31,6.2,36.0,8.3
2003-02-01,6.4,36.0,8.3
2003-02-02,6.7,41.0,8.7
2003-02-03,6.7,40.0,8.7
2003-02-04,6.7,40.0,8.7
2003-02-05,6.7,40.0,8.7
2003-02-06,6.9,40.0,8.7
2003-02-07,7.0,39.0,8.7
2003-02-08,7.1,39.0,8.7
2003-02-09,7.1,39.0,8.7
2003-02-10,7.1,39.0,8.7
2003-02-11,7.1,38.0,8.7
2003-02-12,7.3,38.0,8.7
2003-02-13,7.5,39.0,8.9
2003-02-14,7.6,41.0,9.1
2003-02-15,7.6,41.0,9.1
2003-02-16,7.7,46.0,9.6
2003-02-17,7.7,44.0,9.6
2003-02-18,7.7,44.0,9.6
2003-02-19,7.8,44.0,9.6
2003-02-20,7.9,44.0,9.7
2003-02-21,8.1,44.0,10.0
2003-02-22,8.4,50.0,10.5
2003-02-23,8.6,50.0,10.7
2003-02-24,8.8,51.0,11.0
2003-02-25,9.1,54.0,11.2
2003-02-26,9.1,53.0,11.2
2003-02-27,9.2,53.0,11.3
2003-02-28,9.3,52.0,11.3
2003-03-01,9.3,52.0,11.4
2003-03-02,9.5,51.0,11.5
2003-03-03,9.6,51.0,11.7
2003-03-04,9.6,52.0,11.7
2003-03-05,9.6,51.0,11.8
2003-03-06,9.8,54.0,12.1
2003-03-07,9.9,53.0,12.2
2003-03-08,9.9,52.0,12.2
2003-03-09,9.9,50.0,12.3
2003-03-10,9.9,50.0,12.3
2003-03-11,9.9,49.0,12.3
2003-03-12,10.1,49.0,12.3
2003-03-13,10.1,48.0,12.4
2003-03-14,10.2,49.0,12.5
2003-03-15,10.4,51.0,12.8
2003-03-16,10.6,54.0,13.3
2003-03-17,10.8,55.0,13.5
2003-03-18,11.0,55.0,13.5
2003-03-19,11.1,53.0,13.6
2003-03-20,11.2,54.0,13.7
2003-03-21,11.2,53.0,13.7
2003-03-22,11.3,52.0,13.7
2003-03-23,11.4,52.0,13.8
2003-03-24,11.4,52.0,13.8
2003-03-25,11.4,51.0,13.8
2003-03-26,11.8,59.0,14.6
2003-03-27,12.1,59.0,14.8
2003-03-28,12.3,58.0,14.8
2003-03-29,12.4,57.0,14.8
2003-03-30,12.5,55.0,14.8
2003-03-31,12.6,53.0,14.8
2003-04-01,12.6,52.0,14.8
2003-04-02,12.7,54.0,14.9
2003-04-03,12.8,57.0,15.2
2003-04-04,12.9,57.0,15.4
2003-04-05,13.1,62.0,15.7
2003-04-06,13.3,60.0,15.8
2003-04-07,13.4,58.0,15.8
2003-04-08,13.5,56.0,15.8
2003-04-09,13.5,54.0,15.8
2003-04-10,13.5,52.0,15.5
2003-04-11,13.6,50.0,15.2
2003-04-12,13.6,49.0,15.1
2003-04-13,13.6,48.0,14.9
2003-04-14,13.7,47.0,14.9
2003-04-15,13.7,48.0,14.9
2003-04-16,13.7,47.0,15.0
2003-04-17,13.9,50.0,15.1
2003-04-18,14.0,52.0,15.5
2003-04-19,14.0,50.0,15.5
2003-04-20,14.1,48.0,15.5
2003-04-21,14.2,48.0,15.6
2003-04-22,14.8,55.0,16.4
2003-04-23,15.0,52.0,16.4
2003-04-24,15.1,49.0,16.5
2003-04-25,15.1,48.0,16.4
2003-04-26,15.1,47.0,16.4
2003-04-27,15.2,47.0,16.4
2003-04-28,15.2,47.0,16.4
2003-04-29,15.2,47.0,16.3
2003-04-30,15.2,47.0,16.3
2003-05-01,15.2,47.0,16.4
2003-05-02,15.2,46.0,16.4
2003-05-03,15.5,49.0,16.7
2003-05-04,15.8,51.0,17.0
2003-05-05,15.9,49.0,17.1
2003-05-06,16.0,48.0,17.1
2003-05-07,16.5,54.0,17.8
2003-05-08,16.9,55.0,18.3
2003-05-09,17.6,60.0,18.9
2003-05-10,18.1,59.0,19.3
2003-05-11,18.3,57.0,19.3
2003-05-12,18.4,54.0,19.2
2003-05-13,18.4,52.0,18.9
2003-05-14,18.5,50.0,18.7
2003-05-15,18.6,49.0,18.6
2003-05-16,18.7,47.0,18.2
2003-05-17,18.8,47.0,18.1
2003-05-18,18.8,46.0,17.4
2003-05-19,18.8,44.0,17.2
2003-05-20,18.8,42.0,16.7
2003-05-21,18.9,41.0,16.0
2003-05-22,18.9,38.0,15.0
2003-05-23,18.9,35.0,13.8
2003-05-24,19.0,33.0,12.8
2003-05-25,19.0,30.0,11.5
2003-05-26,19.0,28.0,10.4
2003-05-27,19.0,25.0,9.1
2003-05-28,19.0,22.0,7.6
2003-05-29,19.1,18.0,6.2
2003-05-30,19.1,15.0,4.8
2003-05-31,19.2,11.0,3.4
2003-06-01,19.2,7.0,2.0
2003-06-02,19.2,3.0,0.7
2003-06-03,19.2,0.0,0.0
2003-06-04,19.2,0.0,0.0
2003-06-05,19.2,0.0,0.0
2003-06-06,19.2,0.0,0.0
2003-06-07,19.2,0.0,0.0
2003-06-08,19.2,0.0,0.0
2003-06-09,19.3,0.0,0.0
2003-06-10,19.3,0.0,0.0
2003-06-11,19.3,0.0,0.0
2003-06-12,19.3,0.0,0.0
2003-06-13,19.5,0.0,0.0
2003-06-14,19.5,0.0,0.0
2003-06-15,19.5,0.0,0.0
2003-06-16,19.5,0.0,0.0
2003-06-17,19.5,0.0,0.0
2003-06-18,19.7,0.0,0.0
2003-06-19,20.0,0.0,0.0
2003-06-20,20.0,0.0,0.0
2003-06-21,20.4,0.0,0.0
2003-06-22,20.8,0.0,0.0
2003-06-23,21.4,5.0,0.6
2003-06-24,21.7,3.0,0.7
2003-06-25,21.7,1.0,0.2
2003-06-26,21.9,0.0,0.0
2003-06-27,21.9,0.0,0.0
2003-06-28,21.9,0.0,0.0
2003-06-29,21.9,0.0,0.0
2003-06-30,21.9,0.0,0.0
2003-07-01,21.9,0.0,0.0
2003-07-02,21.9,0.0,0.0
2003-07-03,21.9,0.0,0.0
2003-07-04,21.9,0.0,0.0
2003-07-05,21.9,0.0,0.0
2003-07-06,21.9,0.0,0.0
2003-07-07,21.9,0.0,0.0
2003-07-08,21.9,0.0,0.0
2003-07-09,21.9,0.0,0.0
2003-07-10,21.9,0.0,0.0
2003-07-11,21.9,0.0,0.0
2003-07-12,21.9,0.0,0.0
2003-07-13,21.9,0.0,0.0
2003-07-14,21.9,0.0,0.0
2003-07-15,21.9,0.0,0.0
2003-07-16,22.0,0.0,0.0
2003-07-17,22.0,0.0,0.0
2003-07-18,22.3,0.0,0.0
2003-07-19,22.4,0.0,0.0
2003-07-20,22.5,0.0,0.0
2003-07-21,22.5,0.0,0.0
