date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,1.0,0.0,0.0
2002-10-02,1.1,0.0,0.0
2002-10-03,1.2,0.0,0.0
2002-10-04,1.2,0.0,0.0
2002-10-05,1.2,0.0,0.0
2002-10-06,1.2,0.0,0.0
2002-10-07,1.2,0.0,0.0
2002-10-08,1.2,0.0,0.0
2002-10-09,1.2,0.0,0.0
2002-10-10,1.2,0.0,0.0
2002-10-11,1.3,0.0,0.0
2002-10-12,1.3,0.0,0.0
2002-10-13,1.3,0.0,0.0
2002-10-14,1.3,0.0,0.0
2002-10-15,1.3,0.0,0.0
2002-10-16,1.3,0.0,0.0
2002-10-17,1.3,0.0,0.0
2002-10-18,1.3,0.0,0.0
2002-10-19,1.3,0.0,0.0
2002-10-20,1.3,0.0,0.0
2002-10-21,1.3,0.0,0.0
2002-10-22,1.4,0.0,0.0
2002-10-23,1.6,0.0,0.0
2002-10-24,1.7,0.0,0.0
2002-10-25,1.7,0.0,0.0
2002-10-26,1.8,0.0,0.0
2002-10-27,1.9,0.0,0.0
2002-10-28,1.9,0.0,0.0
2002-10-29,1.9,0.0,0.0
2002-10-30,2.1,1.0,0.3
2002-10-31,2.1,1.0,0.2
2002-11-01,2.1,1.0,0.2
2002-11-02,2.1,1.0,0.2
2002-11-03,2.1,1.0,0.2
2002-11-04,2.1,1.0,0.2
2002-11-05,2.1,1.0,0.2
2002-11-06,2.1,1.0,0.2
2002-11-07,2.1,0.0,0.0
2002-11-08,3.1,0.0,0.0
2002-11-09,3.3,0.0,0.0
2002-11-10,3.7,3.0,0.6
2002-11-11,4.0,4.0,0.8
2002-11-12,4.0,4.0,0.8
2002-11-13,4.2,5.0,1.0
2002-11-14,4.2,4.0,1.0
2002-11-15,4.2,4.0,1.0
2002-11-16,4.2,4.0,1.0
2002-11-17,4.2,4.0,1.0
2002-11-18,4.2,3.0,1.0
2002-11-19,4.2,4.0,1.0
2002-11-20,4.2,3.0,1.0
2002-11-21,4.2,4.0,1.0
2002-11-22,4.2,3.0,1.0
2002-11-23,4.3,4.0,1.1
2002-11-24,4.5,5.0,1.3
2002-11-25,4.5,6.0,1.3
2002-11-26,4.5,5.0,1.3
2002-11-27,4.5,5.0,1.3
