date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,1.2,1.0,0.4
2002-10-02,1.3,0.0,0.0
2002-10-03,1.3,0.0,0.0
2002-10-04,1.3,0.0,0.0
2002-10-05,1.3,0.0,0.0
2002-10-06,1.3,0.0,0.0
2002-10-07,1.3,0.0,0.0
2002-10-08,1.3,0.0,0.0
2002-10-09,1.3,0.0,0.0
2002-10-10,1.3,0.0,0.0
2002-10-11,1.3,0.0,0.0
2002-10-12,1.3,0.0,0.0
2002-10-13,1.3,0.0,0.0
2002-10-14,1.3,0.0,0.0
2002-10-15,1.3,0.0,0.0
2002-10-16,1.3,0.0,0.0
2002-10-17,1.3,0.0,0.0
2002-10-18,1.3,0.0,0.0
2002-10-19,1.3,0.0,0.0
2002-10-20,1.3,0.0,0.0
2002-10-21,1.3,0.0,0.0
2002-10-22,1.5,0.0,0.2
2002-10-23,1.7,1.0,0.2
2002-10-24,1.9,1.0,0.3
2002-10-25,2.0,2.0,0.4
2002-10-26,2.0,1.0,0.3
2002-10-27,2.0,1.0,0.2
2002-10-28,2.0,0.0,0.2
2002-10-29,2.1,2.0,0.2
2002-10-30,2.1,3.0,0.2
2002-10-31,2.1,3.0,0.2
2002-11-01,2.1,2.0,0.2
2002-11-02,2.2,3.0,0.3
2002-11-03,2.3,3.0,0.3
2002-11-04,2.3,3.0,0.3
2002-11-05,2.3,3.0,0.3
2002-11-06,2.3,3.0,0.3
2002-11-07,2.3,2.0,0.3
2002-11-08,2.7,3.0,0.7
2002-11-09,2.8,5.0,0.8
2002-11-10,3.0,7.0,0.9
2002-11-11,3.0,6.0,0.9
2002-11-12,3.3,6.0,1.0
2002-11-13,3.3,5.0,1.0
2002-11-14,3.4,7.0,1.1
2002-11-15,3.4,7.0,1.1
2002-11-16,3.4,7.0,1.1
2002-11-17,3.4,7.0,1.1
2002-11-18,3.4,7.0,1.1
2002-11-19,3.4,6.0,1.1
2002-11-20,3.5,6.0,1.1
2002-11-21,3.5,7.0,1.1
2002-11-22,3.5,7.0,1.1
2002-11-23,3.7,6.0,1.2
2002-11-24,3.7,7.0,1.2
2002-11-25,3.7,9.0,1.2
2002-11-26,3.7,9.0,1.2
2002-11-27,3.8,9.0,1.2
2002-11-28,3.8,8.0,1.2
2002-11-29,3.8,8.0,1.2
2002-11-30,3.8,8.0,1.2
2002-12-01,3.8,8.0,1.2
2002-12-02,3.8,8.0,1.2
2002-12-03,3.8,8.0,1.2
2002-12-04,3.8,8.0,1.2
2002-12-05,3.8,9.0,1.2
2002-12-06,3.8,9.0,1.2
2002-12-07,3.8,9.0,1.2
2002-12-08,3.8,8.0,1.2
2002-12-09,3.8,8.0,1.2
2002-12-10,3.8,8.0,1.3
2002-12-11,3.8,8.0,1.3
2002-12-12,3.8,9.0,1.3
2002-12-13,3.8,9.0,1.4
2002-12-14,4.1,9.0,1.7
2002-12-15,4.1,9.0,1.7
2002-12-16,4.4,16.0,2.2
2002-12-17,4.7,19.0,2.3
2002-12-18,4.8,19.0,2.3
2002-12-19,4.9,17.0,2.3
2002-12-20,4.9,17.0,2.3
2002-12-21,4.9,18.0,2.3
2002-12-22,4.9,15.0,2.3
2002-12-23,4.9,15.0,2.3
2002-12-24,5.0,16.0,2.3
2002-12-25,5.1,15.0,2.3
2002-12-26,5.2,16.0,2.4
2002-12-27,5.5,15.0,2.6
2002-12-28,5.5,16.0,2.7
2002-12-29,5.6,20.0,2.8
2002-12-30,5.6,18.0,2.9
2002-12-31,5.8,22.0,3.1
2003-01-01,5.8,23.0,3.1
2003-01-02,6.1,21.0,3.3
2003-01-03,6.1,19.0,3.3
2003-01-04,6.1,20.0,3.4
2003-01-05,6.1,21.0,3.4
2003-01-06,6.1,21.0,3.4
2003-01-07,6.1,19.0,3.5
2003-01-08,6.1,20.0,3.5
2003-01-09,6.2,19.0,3.6
2003-01-10,6.3,18.0,3.7
2003-01-11,6.3,18.0,3.7
2003-01-12,6.3,18.0,3.7
2003-01-13,6.3,20.0,3.8
2003-01-14,6.3,20.0,3.8
2003-01-15,6.3,21.0,3.8
2003-01-16,6.3,20.0,3.8
2003-01-17,6.3,19.0,3.8
2003-01-18,6.3,19.0,3.8
2003-01-19,6.4,20.0,3.8
2003-01-20,6.4,20.0,3.8
2003-01-21,6.5,19.0,3.8
2003-01-22,6.6,20.0,3.8
2003-01-23,6.7,20.0,4.0
