date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,0.8,2.0,0.6
2002-10-02,1.4,9.0,1.2
2002-10-03,2.3,10.0,1.9
2002-10-04,2.3,7.0,1.7
2002-10-05,2.3,5.0,1.2
2002-10-06,2.3,2.0,0.5
2002-10-07,2.3,0.0,0.1
2002-10-08,2.3,0.0,0.0
2002-10-09,2.3,0.0,0.0
2002-10-10,2.3,0.0,0.0
2002-10-11,2.4,0.0,0.0
2002-10-12,2.4,0.0,0.0
2002-10-13,2.4,0.0,0.0
2002-10-14,2.4,0.0,0.0
2002-10-15,2.4,0.0,0.0
2002-10-16,2.4,0.0,0.0
2002-10-17,2.4,0.0,0.0
2002-10-18,2.4,0.0,0.0
2002-10-19,2.4,0.0,0.0
2002-10-20,2.4,0.0,0.0
2002-10-21,2.4,0.0,0.0
2002-10-22,2.8,0.0,0.1
2002-10-23,2.8,0.0,0.1
2002-10-24,2.8,0.0,0.1
2002-10-25,2.8,0.0,0.1
2002-10-26,2.9,0.0,0.2
2002-10-27,3.3,2.0,0.5
2002-10-28,3.3,2.0,0.5
2002-10-29,3.3,2.0,0.5
2002-10-30,3.3,2.0,0.5
2002-10-31,3.3,1.0,0.4
2002-11-01,3.3,1.0,0.3
2002-11-02,3.3,1.0,0.3
2002-11-03,3.3,0.0,0.3
2002-11-04,3.3,0.0,0.3
2002-11-05,3.3,0.0,0.3
2002-11-06,3.3,0.0,0.2
2002-11-07,3.3,0.0,0.2
2002-11-08,4.1,2.0,1.0
2002-11-09,4.6,4.0,1.4
2002-11-10,4.6,4.0,1.4
2002-11-11,4.7,4.0,1.4
2002-11-12,4.7,4.0,1.4
2002-11-13,4.7,4.0,1.4
2002-11-14,4.7,4.0,1.4
2002-11-15,4.7,4.0,1.4
2002-11-16,4.7,3.0,1.4
2002-11-17,4.7,4.0,1.4
2002-11-18,4.7,4.0,1.4
2002-11-19,4.7,4.0,1.4
2002-11-20,4.7,3.0,1.4
2002-11-21,4.7,3.0,1.4
2002-11-22,4.7,3.0,1.4
2002-11-23,4.7,4.0,1.4
2002-11-24,4.7,3.0,1.4
2002-11-25,4.7,5.0,1.4
2002-11-26,4.7,5.0,1.4
2002-11-27,4.7,5.0,1.4
2002-11-28,4.7,5.0,1.4
2002-11-29,4.7,5.0,1.4
2002-11-30,5.0,8.0,1.9
2002-12-01,5.1,9.0,1.9
2002-12-02,5.1,8.0,1.9
2002-12-03,5.1,7.0,1.9
2002-12-04,5.1,7.0,1.9
2002-12-05,5.1,8.0,1.9
2002-12-06,5.1,7.0,1.9
2002-12-07,5.1,7.0,1.9
2002-12-08,5.1,7.0,1.9
2002-12-09,5.1,8.0,1.9
2002-12-10,5.1,7.0,1.9
2002-12-11,5.1,7.0,1.9
2002-12-12,5.1,8.0,1.9
2002-12-13,5.1,8.0,1.9
2002-12-14,5.1,7.0,1.9
2002-12-15,5.1,7.0,1.9
2002-12-16,5.6,13.0,2.7
2002-12-17,6.3,20.0,3.5
2002-12-18,6.3,22.0,3.7
2002-12-19,6.3,21.0,3.7
2002-12-20,6.6,27.0,4.2
2002-12-21,6.7,25.0,4.2
2002-12-22,6.7,23.0,4.2
2002-12-23,6.7,22.0,4.2
2002-12-24,6.7,21.0,4.2
2002-12-25,6.8,21.0,4.3
2002-12-26,6.8,20.0,4.3
2002-12-27,6.8,20.0,4.3
2002-12-28,6.8,19.0,4.3
2002-12-29,7.1,23.0,4.7
2002-12-30,7.1,23.0,4.7
2002-12-31,7.2,23.0,4.8
2003-01-01,7.2,25.0,5.0
2003-01-02,7.2,23.0,5.0
2003-01-03,7.2,23.0,5.0
2003-01-04,7.3,22.0,5.0
2003-01-05,7.3,26.0,5.4
2003-01-06,7.3,25.0,5.5
2003-01-07,7.3,24.0,5.5
2003-01-08,7.3,24.0,5.5
2003-01-09,7.4,23.0,5.6
2003-01-10,7.5,23.0,5.7
2003-01-11,7.5,25.0,5.8
2003-01-12,7.5,23.0,5.8
2003-01-13,7.5,24.0,5.8
2003-01-14,7.5,24.0,5.8
2003-01-15,7.5,24.0,5.8
