date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2002-10-01,0.6,0.0,0.0
2002-10-02,0.8,0.0,0.0
2002-10-03,1.0,0.0,0.0
2002-10-04,1.0,0.0,0.0
2002-10-05,1.1,0.0,0.0
2002-10-06,1.1,0.0,0.0
2002-10-07,1.1,0.0,0.0
2002-10-08,1.2,0.0,0.0
2002-10-09,1.2,0.0,0.0
2002-10-10,1.2,0.0,0.0
2002-10-11,1.3,0.0,0.0
2002-10-12,1.3,0.0,0.0
2002-10-13,1.3,0.0,0.0
2002-10-14,1.3,0.0,0.0
2002-10-15,1.3,0.0,0.0
2002-10-16,1.3,0.0,0.0
2002-10-17,1.3,0.0,0.0
2002-10-18,1.3,0.0,0.0
2002-10-19,1.3,0.0,0.0
2002-10-20,1.3,0.0,0.0
2002-10-21,1.3,0.0,0.0
2002-10-22,1.3,0.0,0.0
2002-10-23,1.7,0.0,0.0
2002-10-24,1.7,0.0,0.0
2002-10-25,1.7,0.0,0.0
2002-10-26,1.7,0.0,0.0
2002-10-27,1.7,0.0,0.0
2002-10-28,1.7,0.0,0.0
2002-10-29,1.7,0.0,0.0
2002-10-30,1.9,0.0,0.0
2002-10-31,1.9,0.0,0.0
2002-11-01,1.9,0.0,0.0
2002-11-02,1.9,0.0,0.0
2002-11-03,1.9,0.0,0.0
2002-11-04,1.9,0.0,0.0
2002-11-05,1.9,0.0,0.0
2002-11-06,2.0,0.0,0.0
2002-11-07,2.0,0.0,0.0
2002-11-08,4.0,8.0,2.4
2002-11-09,5.2,15.0,2.6
2002-11-10,5.4,16.0,2.7
2002-11-11,5.5,16.0,2.8
2002-11-12,5.5,15.0,2.8
2002-11-13,5.5,13.0,2.8
2002-11-14,5.5,12.0,2.8
2002-11-15,5.5,13.0,2.8
2002-11-16,5.5,13.0,2.8
2002-11-17,5.5,13.0,2.8
2002-11-18,5.5,13.0,2.8
2002-11-19,5.5,13.0,2.8
2002-11-20,5.5,12.0,2.8
2002-11-21,5.5,13.0,2.8
2002-11-22,5.5,13.0,2.8
2002-11-23,5.5,11.0,2.8
2002-11-24,5.8,15.0,3.0
2002-11-25,5.9,15.0,3.1
2002-11-26,5.9,15.0,3.1
2002-11-27,5.9,15.0,3.1
2002-11-28,5.9,15.0,3.1
2002-11-29,5.9,15.0,3.1
2002-11-30,5.9,14.0,3.1
