datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2003-10-01 00:00:00+00:00,77.0,A,06294000,77.0,A
2003-10-02 00:00:00+00:00,87.0,A,06294000,87.0,A
2003-10-03 00:00:00+00:00,84.0,A,06294000,84.0,A
2003-10-04 00:00:00+00:00,88.0,A,06294000,88.0,A
2003-10-05 00:00:00+00:00,90.0,A,06294000,90.0,A
2003-10-06 00:00:00+00:00,92.0,A,06294000,92.0,A
2003-10-07 00:00:00+00:00,98.0,A,06294000,98.0,A
2003-10-08 00:00:00+00:00,100.0,A,06294000,100.0,A
2003-10-09 00:00:00+00:00,97.0,A,06294000,97.0,A
2003-10-10 00:00:00+00:00,97.0,A,06294000,97.0,A
2003-10-11 00:00:00+00:00,98.0,A,06294000,98.0,A
2003-10-12 00:00:00+00:00,93.0,A,06294000,93.0,A
2003-10-13 00:00:00+00:00,97.0,A,06294000,97.0,A
2003-10-14 00:00:00+00:00,97.0,A,06294000,97.0,A
2003-10-15 00:00:00+00:00,113.0,A,06294000,113.0,A
2003-10-16 00:00:00+00:00,108.0,A,06294000,108.0,A
2003-10-17 00:00:00+00:00,107.0,A,06294000,107.0,A
2003-10-18 00:00:00+00:00,108.0,A,06294000,108.0,A
2003-10-19 00:00:00+00:00,107.0,A,06294000,107.0,A
2003-10-20 00:00:00+00:00,107.0,A,06294000,107.0,A
2003-10-21 00:00:00+00:00,104.0,A,06294000,104.0,A
2003-10-22 00:00:00+00:00,103.0,A,06294000,103.0,A
2003-10-23 00:00:00+00:00,105.0,A,06294000,105.0,A
2003-10-24 00:00:00+00:00,105.0,A,06294000,105.0,A
2003-10-25 00:00:00+00:00,101.0,A,06294000,101.0,A
2003-10-26 00:00:00+00:00,103.0,A,06294000,103.0,A
2003-10-27 00:00:00+00:00,108.0,A,06294000,108.0,A
2003-10-28 00:00:00+00:00,111.0,A,06294000,111.0,A
2003-10-29 00:00:00+00:00,123.0,A,06294000,123.0,A
2003-10-30 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-10-31 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-01 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-02 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-03 00:00:00+00:00,95.0,"A, e",06294000,95.0,"A, e"
2003-11-04 00:00:00+00:00,95.0,"A, e",06294000,95.0,"A, e"
2003-11-05 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2003-11-06 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-07 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-08 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-09 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-11-10 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-11-11 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-12 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-13 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-11-14 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-11-15 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-11-16 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-17 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-18 00:00:00+00:00,136.0,A,06294000,136.0,A
2003-11-19 00:00:00+00:00,132.0,A,06294000,132.0,A
2003-11-20 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-21 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-11-22 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2003-11-23 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2003-11-24 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2003-11-25 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-11-26 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-11-27 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-11-28 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-11-29 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
2003-11-30 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-01 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-02 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2003-12-03 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2003-12-04 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-05 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-06 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-07 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-08 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-09 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-10 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-11 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-12-12 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-12-13 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-14 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2003-12-15 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-16 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-17 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-18 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-19 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-20 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-21 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-22 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-23 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-24 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-25 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-26 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2003-12-27 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2003-12-28 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-12-29 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-12-30 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2003-12-31 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-01 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-02 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-03 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2004-01-04 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2004-01-05 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2004-01-06 00:00:00+00:00,60.0,"A, e",06294000,60.0,"A, e"
2004-01-07 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2004-01-08 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-09 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-10 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-11 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-12 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-13 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-14 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-15 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-16 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-17 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-18 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-19 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-20 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-21 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-22 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2004-01-23 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-01-24 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2004-01-25 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-26 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-27 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2004-01-28 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2004-01-29 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2004-01-30 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-01-31 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-02-01 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-02-02 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-02-03 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2004-02-04 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-05 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-06 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-07 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-08 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2004-02-09 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-10 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2004-02-11 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2004-02-12 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2004-02-13 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2004-02-14 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2004-02-15 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2004-02-16 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2004-02-17 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2004-02-18 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2004-02-19 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2004-02-20 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
2004-02-21 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
2004-02-22 00:00:00+00:00,200.0,"A, e",06294000,200.0,"A, e"
2004-02-23 00:00:00+00:00,250.0,"A, e",06294000,250.0,"A, e"
2004-02-24 00:00:00+00:00,300.0,"A, e",06294000,300.0,"A, e"
2004-02-25 00:00:00+00:00,350.0,"A, e",06294000,350.0,"A, e"
2004-02-26 00:00:00+00:00,403.0,A,06294000,403.0,A
2004-02-27 00:00:00+00:00,395.0,A,06294000,395.0,A
2004-02-28 00:00:00+00:00,387.0,A,06294000,387.0,A
2004-02-29 00:00:00+00:00,342.0,A,06294000,342.0,A
2004-03-01 00:00:00+00:00,289.0,A,06294000,289.0,A
2004-03-02 00:00:00+00:00,266.0,A,06294000,266.0,A
2004-03-03 00:00:00+00:00,214.0,A,06294000,214.0,A
2004-03-04 00:00:00+00:00,191.0,A,06294000,191.0,A
2004-03-05 00:00:00+00:00,183.0,A,06294000,183.0,A
2004-03-06 00:00:00+00:00,169.0,A,06294000,169.0,A
2004-03-07 00:00:00+00:00,174.0,A,06294000,174.0,A
2004-03-08 00:00:00+00:00,189.0,A,06294000,189.0,A
2004-03-09 00:00:00+00:00,168.0,A,06294000,168.0,A
2004-03-10 00:00:00+00:00,191.0,A,06294000,191.0,A
2004-03-11 00:00:00+00:00,197.0,A,06294000,197.0,A
2004-03-12 00:00:00+00:00,198.0,A,06294000,198.0,A
2004-03-13 00:00:00+00:00,185.0,A,06294000,185.0,A
2004-03-14 00:00:00+00:00,170.0,A,06294000,170.0,A
2004-03-15 00:00:00+00:00,161.0,A,06294000,161.0,A
2004-03-16 00:00:00+00:00,160.0,A,06294000,160.0,A
2004-03-17 00:00:00+00:00,150.0,A,06294000,150.0,A
2004-03-18 00:00:00+00:00,149.0,A,06294000,149.0,A
2004-03-19 00:00:00+00:00,153.0,A,06294000,153.0,A
2004-03-20 00:00:00+00:00,160.0,A,06294000,160.0,A
2004-03-21 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
2004-03-22 00:00:00+00:00,152.0,A,06294000,152.0,A
2004-03-23 00:00:00+00:00,134.0,A,06294000,134.0,A
2004-03-24 00:00:00+00:00,126.0,A,06294000,126.0,A
2004-03-25 00:00:00+00:00,122.0,A,06294000,122.0,A
2004-03-26 00:00:00+00:00,122.0,A,06294000,122.0,A
2004-03-27 00:00:00+00:00,123.0,A,06294000,123.0,A
2004-03-28 00:00:00+00:00,120.0,A,06294000,120.0,A
2004-03-29 00:00:00+00:00,119.0,A,06294000,119.0,A
2004-03-30 00:00:00+00:00,116.0,A,06294000,116.0,A
2004-03-31 00:00:00+00:00,112.0,A,06294000,112.0,A
2004-04-01 00:00:00+00:00,108.0,A,06294000,108.0,A
2004-04-02 00:00:00+00:00,107.0,A,06294000,107.0,A
2004-04-03 00:00:00+00:00,108.0,A,06294000,108.0,A
2004-04-04 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-04-05 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-04-06 00:00:00+00:00,109.0,A,06294000,109.0,A
2004-04-07 00:00:00+00:00,109.0,A,06294000,109.0,A
2004-04-08 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-04-09 00:00:00+00:00,113.0,A,06294000,113.0,A
2004-04-10 00:00:00+00:00,114.0,A,06294000,114.0,A
2004-04-11 00:00:00+00:00,117.0,A,06294000,117.0,A
2004-04-12 00:00:00+00:00,112.0,A,06294000,112.0,A
2004-04-13 00:00:00+00:00,110.0,A,06294000,110.0,A
2004-04-14 00:00:00+00:00,109.0,A,06294000,109.0,A
2004-04-15 00:00:00+00:00,108.0,A,06294000,108.0,A
2004-04-16 00:00:00+00:00,107.0,A,06294000,107.0,A
2004-04-17 00:00:00+00:00,107.0,A,06294000,107.0,A
2004-04-18 00:00:00+00:00,105.0,A,06294000,105.0,A
2004-04-19 00:00:00+00:00,96.0,A,06294000,96.0,A
2004-04-20 00:00:00+00:00,91.0,A,06294000,91.0,A
2004-04-21 00:00:00+00:00,95.0,A,06294000,95.0,A
2004-04-22 00:00:00+00:00,99.0,A,06294000,99.0,A
2004-04-23 00:00:00+00:00,94.0,A,06294000,94.0,A
2004-04-24 00:00:00+00:00,89.0,A,06294000,89.0,A
2004-04-25 00:00:00+00:00,83.0,A,06294000,83.0,A
2004-04-26 00:00:00+00:00,74.0,A,06294000,74.0,A
2004-04-27 00:00:00+00:00,67.0,A,06294000,67.0,A
2004-04-28 00:00:00+00:00,67.0,A,06294000,67.0,A
2004-04-29 00:00:00+00:00,69.0,A,06294000,69.0,A
2004-04-30 00:00:00+00:00,38.0,A,06294000,38.0,A
2004-05-01 00:00:00+00:00,37.0,A,06294000,37.0,A
2004-05-02 00:00:00+00:00,43.0,A,06294000,43.0,A
2004-05-03 00:00:00+00:00,43.0,A,06294000,43.0,A
2004-05-04 00:00:00+00:00,36.0,A,06294000,36.0,A
2004-05-05 00:00:00+00:00,34.0,A,06294000,34.0,A
2004-05-06 00:00:00+00:00,33.0,A,06294000,33.0,A
2004-05-07 00:00:00+00:00,30.0,A,06294000,30.0,A
2004-05-08 00:00:00+00:00,49.0,A,06294000,49.0,A
2004-05-09 00:00:00+00:00,79.0,A,06294000,79.0,A
2004-05-10 00:00:00+00:00,108.0,A,06294000,108.0,A
2004-05-11 00:00:00+00:00,126.0,A,06294000,126.0,A
2004-05-12 00:00:00+00:00,130.0,A,06294000,130.0,A
2004-05-13 00:00:00+00:00,146.0,A,06294000,146.0,A
2004-05-14 00:00:00+00:00,149.0,A,06294000,149.0,A
2004-05-15 00:00:00+00:00,136.0,A,06294000,136.0,A
