stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
STL,D,3,SNOW WC,2019-10-1 00:00,2019-10-1 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-2 00:00,2019-10-2 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-3 00:00,2019-10-3 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-4 00:00,2019-10-4 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-5 00:00,2019-10-5 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-6 00:00,2019-10-6 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-7 00:00,2019-10-7 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-8 00:00,2019-10-8 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-9 00:00,2019-10-9 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-10 00:00,2019-10-10 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-11 00:00,2019-10-11 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-12 00:00,2019-10-12 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-13 00:00,2019-10-13 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-14 00:00,2019-10-14 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-15 00:00,2019-10-15 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-16 00:00,2019-10-16 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-17 00:00,2019-10-17 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-18 00:00,2019-10-18 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-19 00:00,2019-10-19 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-20 00:00,2019-10-20 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-21 00:00,2019-10-21 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-22 00:00,2019-10-22 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-23 00:00,2019-10-23 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-24 00:00,2019-10-24 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-25 00:00,2019-10-25 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-26 00:00,2019-10-26 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-27 00:00,2019-10-27 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-28 00:00,2019-10-28 00:00,0.26, ,INCHES
STL,D,3,SNOW WC,2019-10-29 00:00,2019-10-29 00:00,0.25, ,INCHES
STL,D,3,SNOW WC,2019-10-30 00:00,2019-10-30 00:00,-9999.0, ,INCHES
STL,D,3,SNOW WC,2019-10-31 00:00,2019-10-31 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-1 00:00,2019-11-1 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-2 00:00,2019-11-2 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-3 00:00,2019-11-3 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-4 00:00,2019-11-4 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-5 00:00,2019-11-5 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-6 00:00,2019-11-6 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-7 00:00,2019-11-7 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-8 00:00,2019-11-8 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-9 00:00,2019-11-9 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-10 00:00,2019-11-10 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-11 00:00,2019-11-11 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-12 00:00,2019-11-12 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-13 00:00,2019-11-13 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-14 00:00,2019-11-14 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-15 00:00,2019-11-15 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-16 00:00,2019-11-16 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-17 00:00,2019-11-17 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-18 00:00,2019-11-18 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-19 00:00,2019-11-19 00:00,0.16, ,INCHES
STL,D,3,SNOW WC,2019-11-20 00:00,2019-11-20 00:00,0.15, ,INCHES
STL,D,3,SNOW WC,2019-11-21 00:00,2019-11-21 00:00,0.41, ,INCHES
STL,D,3,SNOW WC,2019-11-22 00:00,2019-11-22 00:00,0.43, ,INCHES
STL,D,3,SNOW WC,2019-11-23 00:00,2019-11-23 00:00,0.52, ,INCHES
STL,D,3,SNOW WC,2019-11-24 00:00,2019-11-24 00:00,0.71, ,INCHES
STL,D,3,SNOW WC,2019-11-25 00:00,2019-11-25 00:00,0.36, ,INCHES
STL,D,3,SNOW WC,2019-11-26 00:00,2019-11-26 00:00,0.06, ,INCHES
