datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2016-10-01 00:00:00+00:00,21100.0,A,12396500,88.23,A,86.41,A
2016-10-02 00:00:00+00:00,21000.0,A,12396500,88.56,A,86.97,A
2016-10-03 00:00:00+00:00,21500.0,A,12396500,89.06,A,87.67,A
2016-10-04 00:00:00+00:00,21700.0,A,12396500,89.46,A,88.21,A
2016-10-05 00:00:00+00:00,21300.0,A,12396500,89.23,A,87.95,A
2016-10-06 00:00:00+00:00,21200.0,A,12396500,89.2,A,87.94,A
2016-10-07 00:00:00+00:00,21700.0,A,12396500,88.96,A,87.5,A
2016-10-08 00:00:00+00:00,23000.0,A,12396500,88.45,A,86.38,A
2016-10-09 00:00:00+00:00,25100.0,A,12396500,90.0,A,88.53,A
2016-10-10 00:00:00+00:00,25300.0,A,12396500,90.12,A,88.71,A
2016-10-11 00:00:00+00:00,27000.0,A,12396500,91.04,A,89.81,A
2016-10-12 00:00:00+00:00,29000.0,A,12396500,91.69,A,90.48,A
2016-10-13 00:00:00+00:00,30000.0,A,12396500,91.51,A,90.13,A
2016-10-14 00:00:00+00:00,30900.0,A,12396500,91.49,A,90.01,A
2016-10-15 00:00:00+00:00,34300.0,A,12396500,92.87,A,91.55,A
2016-10-16 00:00:00+00:00,33800.0,A,12396500,93.31,A,92.16,A
2016-10-17 00:00:00+00:00,31600.0,A,12396500,91.65,A,90.16,A
2016-10-18 00:00:00+00:00,31500.0,A,12396500,92.58,A,91.42,A
2016-10-19 00:00:00+00:00,32500.0,A,12396500,92.87,A,91.71,A
2016-10-20 00:00:00+00:00,34000.0,A,12396500,93.26,A,92.08,A
2016-10-21 00:00:00+00:00,31600.0,A,12396500,92.53,A,91.35,A
2016-10-22 00:00:00+00:00,34800.0,A,12396500,93.4,A,92.2,A
2016-10-23 00:00:00+00:00,36000.0,A,12396500,93.49,A,92.22,A
2016-10-24 00:00:00+00:00,36300.0,A,12396500,93.59,A,92.33,A
2016-10-25 00:00:00+00:00,36800.0,A,12396500,93.97,A,92.78,A
2016-10-26 00:00:00+00:00,36000.0,A,12396500,93.17,A,91.8,A
2016-10-27 00:00:00+00:00,36000.0,A,12396500,93.24,A,91.9,A
2016-10-28 00:00:00+00:00,36000.0,A,12396500,93.52,A,92.26,A
2016-10-29 00:00:00+00:00,35800.0,A,12396500,93.67,A,92.47,A
2016-10-30 00:00:00+00:00,36100.0,A,12396500,93.59,A,92.34,A
2016-10-31 00:00:00+00:00,36200.0,A,12396500,93.57,A,92.31,A
2016-11-01 00:00:00+00:00,37100.0,A,12396500,93.3,A,91.89,A
2016-11-02 00:00:00+00:00,37000.0,A,12396500,93.57,A,92.25,A
2016-11-03 00:00:00+00:00,38100.0,A,12396500,93.72,A,92.35,A
2016-11-04 00:00:00+00:00,38900.0,A,12396500,93.87,A,92.47,A
2016-11-05 00:00:00+00:00,40000.0,A,12396500,94.94,A,93.79,A
2016-11-06 00:00:00+00:00,40300.0,A,12396500,94.44,A,93.12,A
2016-11-07 00:00:00+00:00,39400.0,A,12396500,94.65,A,93.47,A
2016-11-08 00:00:00+00:00,39000.0,A,12396500,93.99,A,92.63,A
2016-11-09 00:00:00+00:00,38400.0,A,12396500,93.64,A,92.21,A
2016-11-10 00:00:00+00:00,37600.0,A,12396500,92.79,A,91.11,A
2016-11-11 00:00:00+00:00,36600.0,A,12396500,92.89,A,91.35,A
2016-11-12 00:00:00+00:00,35300.0,A,12396500,93.65,A,92.49,A
2016-11-13 00:00:00+00:00,33200.0,A,12396500,92.51,A,91.18,A
2016-11-14 00:00:00+00:00,32000.0,A,12396500,92.46,A,91.22,A
2016-11-15 00:00:00+00:00,31600.0,A,12396500,92.49,A,91.29,A
2016-11-16 00:00:00+00:00,31600.0,A,12396500,92.65,A,91.51,A
2016-11-17 00:00:00+00:00,31300.0,A,12396500,92.75,A,91.67,A
2016-11-18 00:00:00+00:00,30300.0,A,12396500,92.34,A,91.22,A
2016-11-19 00:00:00+00:00,30200.0,A,12396500,92.02,A,90.8,A
2016-11-20 00:00:00+00:00,29400.0,A,12396500,91.8,A,90.6,A
2016-11-21 00:00:00+00:00,30300.0,A,12396500,91.9,A,90.64,A
2016-11-22 00:00:00+00:00,31000.0,A,12396500,92.07,A,90.8,A
