datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2015-10-01 00:00:00+00:00,121.0,A,06294000,121.0,A
2015-10-02 00:00:00+00:00,124.0,A,06294000,124.0,A
2015-10-03 00:00:00+00:00,132.0,A,06294000,132.0,A
2015-10-04 00:00:00+00:00,139.0,A,06294000,139.0,A
2015-10-05 00:00:00+00:00,143.0,A,06294000,143.0,A
2015-10-06 00:00:00+00:00,145.0,A,06294000,145.0,A
2015-10-07 00:00:00+00:00,143.0,A,06294000,143.0,A
2015-10-08 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-10-09 00:00:00+00:00,143.0,A,06294000,143.0,A
2015-10-10 00:00:00+00:00,151.0,A,06294000,151.0,A
2015-10-11 00:00:00+00:00,137.0,A,06294000,137.0,A
2015-10-12 00:00:00+00:00,130.0,A,06294000,130.0,A
2015-10-13 00:00:00+00:00,127.0,A,06294000,127.0,A
2015-10-14 00:00:00+00:00,129.0,A,06294000,129.0,A
2015-10-15 00:00:00+00:00,130.0,A,06294000,130.0,A
2015-10-16 00:00:00+00:00,130.0,A,06294000,130.0,A
2015-10-17 00:00:00+00:00,129.0,A,06294000,129.0,A
2015-10-18 00:00:00+00:00,131.0,A,06294000,131.0,A
2015-10-19 00:00:00+00:00,135.0,A,06294000,135.0,A
2015-10-20 00:00:00+00:00,139.0,A,06294000,139.0,A
2015-10-21 00:00:00+00:00,138.0,A,06294000,138.0,A
2015-10-22 00:00:00+00:00,140.0,A,06294000,140.0,A
2015-10-23 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-10-24 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-10-25 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-10-26 00:00:00+00:00,140.0,A,06294000,140.0,A
2015-10-27 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-10-28 00:00:00+00:00,142.0,A,06294000,142.0,A
2015-10-29 00:00:00+00:00,144.0,A,06294000,144.0,A
2015-10-30 00:00:00+00:00,143.0,A,06294000,143.0,A
2015-10-31 00:00:00+00:00,143.0,A,06294000,143.0,A
2015-11-01 00:00:00+00:00,142.0,A,06294000,142.0,A
2015-11-02 00:00:00+00:00,141.0,A,06294000,141.0,A
2015-11-03 00:00:00+00:00,139.0,A,06294000,139.0,A
2015-11-04 00:00:00+00:00,138.0,A,06294000,138.0,A
2015-11-05 00:00:00+00:00,140.0,A,06294000,140.0,A
