datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
2005-10-01 00:00:00+00:00,6160.0,A,06329500,67.0,A,1110.0,A
2005-10-02 00:00:00+00:00,6020.0,A,06329500,56.0,A,910.0,A
2005-10-03 00:00:00+00:00,5960.0,A,06329500,54.0,A,869.0,A
2005-10-04 00:00:00+00:00,6180.0,A,06329500,64.0,A,1070.0,A
2005-10-05 00:00:00+00:00,6810.0,A,06329500,1100.0,A,20200.0,A
2005-10-06 00:00:00+00:00,7710.0,A,06329500,1850.0,A,38500.0,A
2005-10-07 00:00:00+00:00,8500.0,A,06329500,1950.0,A,44800.0,A
2005-10-08 00:00:00+00:00,9500.0,A,06329500,2100.0,A,53900.0,A
2005-10-09 00:00:00+00:00,9830.0,A,06329500,2360.0,A,62600.0,A
2005-10-10 00:00:00+00:00,10900.0,A,06329500,2980.0,A,87700.0,A
2005-10-11 00:00:00+00:00,10100.0,A,06329500,2890.0,A,78800.0,A
2005-10-12 00:00:00+00:00,9050.0,A,06329500,2750.0,A,67200.0,A
2005-10-13 00:00:00+00:00,8110.0,A,06329500,1790.0,A,39200.0,A
2005-10-14 00:00:00+00:00,7650.0,A,06329500,1040.0,A,21500.0,A
2005-10-15 00:00:00+00:00,7470.0,A,06329500,540.0,A,10900.0,A
2005-10-16 00:00:00+00:00,7230.0,A,06329500,283.0,A,5520.0,A
2005-10-17 00:00:00+00:00,7080.0,A,06329500,217.0,A,4150.0,A
2005-10-18 00:00:00+00:00,7040.0,A,06329500,190.0,A,3610.0,A
2005-10-19 00:00:00+00:00,6960.0,A,06329500,163.0,A,3060.0,A
2005-10-20 00:00:00+00:00,6870.0,A,06329500,138.0,A,2560.0,A
2005-10-21 00:00:00+00:00,6820.0,A,06329500,114.0,A,2100.0,A
2005-10-22 00:00:00+00:00,6770.0,A,06329500,110.0,A,2010.0,A
2005-10-23 00:00:00+00:00,6780.0,A,06329500,109.0,A,2000.0,A
2005-10-24 00:00:00+00:00,6750.0,A,06329500,102.0,A,1860.0,A
2005-10-25 00:00:00+00:00,6720.0,A,06329500,88.0,A,1600.0,A
2005-10-26 00:00:00+00:00,6750.0,A,06329500,76.0,A,1390.0,A
2005-10-27 00:00:00+00:00,6730.0,A,06329500,63.0,A,1140.0,A
2005-10-28 00:00:00+00:00,6700.0,A,06329500,57.0,A,1030.0,A
2005-10-29 00:00:00+00:00,6710.0,A,06329500,53.0,A,960.0,A
2005-10-30 00:00:00+00:00,6660.0,A,06329500,52.0,A,935.0,A
2005-10-31 00:00:00+00:00,6540.0,A,06329500,45.0,A,795.0,A
2005-11-01 00:00:00+00:00,6530.0,A,06329500,36.0,A,635.0,A
2005-11-02 00:00:00+00:00,6610.0,A,06329500,35.0,A,625.0,A
2005-11-03 00:00:00+00:00,6740.0,A,06329500,40.0,A,728.0,A
2005-11-04 00:00:00+00:00,6810.0,A,06329500,37.0,A,680.0,A
2005-11-05 00:00:00+00:00,6800.0,A,06329500,34.0,A,624.0,A
2005-11-06 00:00:00+00:00,6770.0,A,06329500,32.0,A,585.0,A
2005-11-07 00:00:00+00:00,6890.0,A,06329500,38.0,A,707.0,A
2005-11-08 00:00:00+00:00,7140.0,A,06329500,48.0,A,925.0,A
2005-11-09 00:00:00+00:00,7240.0,A,06329500,40.0,A,782.0,A
2005-11-10 00:00:00+00:00,7320.0,A,06329500,35.0,A,692.0,A
2005-11-11 00:00:00+00:00,7390.0,A,06329500,38.0,A,758.0,A
2005-11-12 00:00:00+00:00,7460.0,A,06329500,110.0,A,2220.0,A
2005-11-13 00:00:00+00:00,7220.0,A,06329500,111.0,A,2160.0,A
2005-11-14 00:00:00+00:00,7090.0,A,06329500,114.0,A,2180.0,A
2005-11-15 00:00:00+00:00,7040.0,A,06329500,45.0,A,855.0,A
2005-11-16 00:00:00+00:00,7220.0,A,06329500,48.0,A,936.0,A
2005-11-17 00:00:00+00:00,7150.0,A,06329500,44.0,A,849.0,A
2005-11-18 00:00:00+00:00,7120.0,A,06329500,40.0,A,769.0,A
2005-11-19 00:00:00+00:00,7000.0,A,06329500,36.0,A,680.0,A
2005-11-20 00:00:00+00:00,6950.0,A,06329500,32.0,A,600.0,A
2005-11-21 00:00:00+00:00,6770.0,A,06329500,29.0,A,530.0,A
2005-11-22 00:00:00+00:00,6740.0,A,06329500,30.0,A,546.0,A
2005-11-23 00:00:00+00:00,6740.0,A,06329500,30.0,A,546.0,A
2005-11-24 00:00:00+00:00,6740.0,A,06329500,28.0,A,510.0,A
2005-11-25 00:00:00+00:00,6750.0,A,06329500,26.0,A,474.0,A
2005-11-26 00:00:00+00:00,6710.0,A,06329500,24.0,A,435.0,A
2005-11-27 00:00:00+00:00,6760.0,A,06329500,24.0,A,438.0,A
2005-11-28 00:00:00+00:00,6880.0,A,06329500,24.0,A,446.0,A
2005-11-29 00:00:00+00:00,6940.0,A,06329500,24.0,A,450.0,A
2005-11-30 00:00:00+00:00,6880.0,A,06329500,24.0,A,446.0,A
2005-12-01 00:00:00+00:00,6530.0,A,06329500,,,,
2005-12-02 00:00:00+00:00,7200.0,"A, e",06329500,,,,
2005-12-03 00:00:00+00:00,7200.0,"A, e",06329500,,,,
2005-12-04 00:00:00+00:00,7200.0,"A, e",06329500,,,,
2005-12-05 00:00:00+00:00,6400.0,"A, e",06329500,,,,
2005-12-06 00:00:00+00:00,4000.0,"A, e",06329500,,,,
2005-12-07 00:00:00+00:00,2800.0,"A, e",06329500,,,,
2005-12-08 00:00:00+00:00,2600.0,"A, e",06329500,,,,
2005-12-09 00:00:00+00:00,3500.0,"A, e",06329500,,,,
2005-12-10 00:00:00+00:00,2800.0,"A, e",06329500,,,,
2005-12-11 00:00:00+00:00,3000.0,"A, e",06329500,,,,
2005-12-12 00:00:00+00:00,4500.0,"A, e",06329500,,,,
2005-12-13 00:00:00+00:00,5700.0,"A, e",06329500,,,,
2005-12-14 00:00:00+00:00,6400.0,"A, e",06329500,,,,
2005-12-15 00:00:00+00:00,6400.0,"A, e",06329500,,,,
2005-12-16 00:00:00+00:00,6700.0,"A, e",06329500,,,,
2005-12-17 00:00:00+00:00,6900.0,"A, e",06329500,,,,
2005-12-18 00:00:00+00:00,6900.0,"A, e",06329500,,,,
2005-12-19 00:00:00+00:00,6600.0,"A, e",06329500,,,,
2005-12-20 00:00:00+00:00,6300.0,"A, e",06329500,,,,
2005-12-21 00:00:00+00:00,5300.0,"A, e",06329500,,,,
2005-12-22 00:00:00+00:00,5100.0,"A, e",06329500,,,,
2005-12-23 00:00:00+00:00,4900.0,"A, e",06329500,,,,
2005-12-24 00:00:00+00:00,6000.0,"A, e",06329500,,,,
2005-12-25 00:00:00+00:00,6100.0,"A, e",06329500,,,,
2005-12-26 00:00:00+00:00,7000.0,"A, e",06329500,,,,
2005-12-27 00:00:00+00:00,7500.0,"A, e",06329500,,,,
2005-12-28 00:00:00+00:00,8000.0,"A, e",06329500,,,,
2005-12-29 00:00:00+00:00,7770.0,"A, e",06329500,,,,
2005-12-30 00:00:00+00:00,7500.0,"A, e",06329500,,,,
2005-12-31 00:00:00+00:00,7400.0,"A, e",06329500,,,,
2006-01-01 00:00:00+00:00,7300.0,"A, e",06329500,,,,
