datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1997-10-01 00:00:00+00:00,153.0,A,06294000,153.0,A
1997-10-02 00:00:00+00:00,156.0,A,06294000,156.0,A
1997-10-03 00:00:00+00:00,160.0,A,06294000,160.0,A
1997-10-04 00:00:00+00:00,161.0,A,06294000,161.0,A
1997-10-05 00:00:00+00:00,159.0,A,06294000,159.0,A
1997-10-06 00:00:00+00:00,161.0,A,06294000,161.0,A
1997-10-07 00:00:00+00:00,164.0,A,06294000,164.0,A
1997-10-08 00:00:00+00:00,192.0,A,06294000,192.0,A
1997-10-09 00:00:00+00:00,210.0,A,06294000,210.0,A
1997-10-10 00:00:00+00:00,236.0,A,06294000,236.0,A
1997-10-11 00:00:00+00:00,213.0,A,06294000,213.0,A
1997-10-12 00:00:00+00:00,204.0,A,06294000,204.0,A
1997-10-13 00:00:00+00:00,202.0,A,06294000,202.0,A
1997-10-14 00:00:00+00:00,202.0,A,06294000,202.0,A
1997-10-15 00:00:00+00:00,192.0,A,06294000,192.0,A
1997-10-16 00:00:00+00:00,198.0,A,06294000,198.0,A
1997-10-17 00:00:00+00:00,196.0,A,06294000,196.0,A
1997-10-18 00:00:00+00:00,189.0,A,06294000,189.0,A
1997-10-19 00:00:00+00:00,189.0,A,06294000,189.0,A
1997-10-20 00:00:00+00:00,189.0,A,06294000,189.0,A
1997-10-21 00:00:00+00:00,187.0,A,06294000,187.0,A
1997-10-22 00:00:00+00:00,187.0,A,06294000,187.0,A
1997-10-23 00:00:00+00:00,184.0,A,06294000,184.0,A
1997-10-24 00:00:00+00:00,183.0,A,06294000,183.0,A
1997-10-25 00:00:00+00:00,190.0,A,06294000,190.0,A
1997-10-26 00:00:00+00:00,196.0,A,06294000,196.0,A
1997-10-27 00:00:00+00:00,189.0,A,06294000,189.0,A
1997-10-28 00:00:00+00:00,190.0,A,06294000,190.0,A
1997-10-29 00:00:00+00:00,196.0,A,06294000,196.0,A
1997-10-30 00:00:00+00:00,184.0,A,06294000,184.0,A
1997-10-31 00:00:00+00:00,186.0,A,06294000,186.0,A
1997-11-01 00:00:00+00:00,183.0,A,06294000,183.0,A
1997-11-02 00:00:00+00:00,186.0,A,06294000,186.0,A
1997-11-03 00:00:00+00:00,179.0,A,06294000,179.0,A
1997-11-04 00:00:00+00:00,175.0,A,06294000,175.0,A
1997-11-05 00:00:00+00:00,174.0,A,06294000,174.0,A
1997-11-06 00:00:00+00:00,173.0,A,06294000,173.0,A
1997-11-07 00:00:00+00:00,170.0,A,06294000,170.0,A
1997-11-08 00:00:00+00:00,174.0,A,06294000,174.0,A
1997-11-09 00:00:00+00:00,176.0,A,06294000,176.0,A
1997-11-10 00:00:00+00:00,176.0,A,06294000,176.0,A
1997-11-11 00:00:00+00:00,173.0,A,06294000,173.0,A
1997-11-12 00:00:00+00:00,160.0,A,06294000,160.0,A
1997-11-13 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-11-14 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1997-11-15 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-11-16 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1997-11-17 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1997-11-18 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-11-19 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1997-11-20 00:00:00+00:00,194.0,A,06294000,194.0,A
1997-11-21 00:00:00+00:00,186.0,A,06294000,186.0,A
1997-11-22 00:00:00+00:00,177.0,A,06294000,177.0,A
1997-11-23 00:00:00+00:00,166.0,A,06294000,166.0,A
1997-11-24 00:00:00+00:00,186.0,A,06294000,186.0,A
1997-11-25 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-11-26 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1997-11-27 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-11-28 00:00:00+00:00,173.0,A,06294000,173.0,A
1997-11-29 00:00:00+00:00,177.0,A,06294000,177.0,A
1997-11-30 00:00:00+00:00,172.0,A,06294000,172.0,A
1997-12-01 00:00:00+00:00,176.0,A,06294000,176.0,A
1997-12-02 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1997-12-03 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1997-12-04 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-12-05 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-12-06 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-12-07 00:00:00+00:00,135.0,A,06294000,135.0,A
1997-12-08 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1997-12-09 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1997-12-10 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-11 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1997-12-12 00:00:00+00:00,143.0,A,06294000,143.0,A
1997-12-13 00:00:00+00:00,153.0,A,06294000,153.0,A
1997-12-14 00:00:00+00:00,156.0,A,06294000,156.0,A
1997-12-15 00:00:00+00:00,213.0,A,06294000,213.0,A
1997-12-16 00:00:00+00:00,240.0,A,06294000,240.0,A
1997-12-17 00:00:00+00:00,238.0,A,06294000,238.0,A
1997-12-18 00:00:00+00:00,230.0,"A, e",06294000,230.0,"A, e"
1997-12-19 00:00:00+00:00,220.0,"A, e",06294000,220.0,"A, e"
1997-12-20 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1997-12-21 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-22 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-23 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1997-12-24 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-25 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-26 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1997-12-27 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1997-12-28 00:00:00+00:00,200.0,"A, e",06294000,200.0,"A, e"
1997-12-29 00:00:00+00:00,247.0,A,06294000,247.0,A
1997-12-30 00:00:00+00:00,271.0,A,06294000,271.0,A
1997-12-31 00:00:00+00:00,279.0,A,06294000,279.0,A
1998-01-01 00:00:00+00:00,294.0,A,06294000,294.0,A
1998-01-02 00:00:00+00:00,264.0,A,06294000,264.0,A
1998-01-03 00:00:00+00:00,220.0,A,06294000,220.0,A
1998-01-04 00:00:00+00:00,210.0,"A, e",06294000,210.0,"A, e"
1998-01-05 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1998-01-06 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1998-01-07 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1998-01-08 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1998-01-09 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1998-01-10 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1998-01-11 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
1998-01-12 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
1998-01-13 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
1998-01-14 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1998-01-15 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1998-01-16 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-17 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-18 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-19 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-20 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-21 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-22 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1998-01-23 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-24 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-25 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1998-01-26 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1998-01-27 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-28 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-01-29 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1998-01-30 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1998-01-31 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1998-02-01 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-02 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-03 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-04 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-05 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-06 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-07 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1998-02-08 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
