datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1984-10-01 00:00:00+00:00,206.0,A,06294000,206.0,A
1984-10-02 00:00:00+00:00,190.0,A,06294000,190.0,A
1984-10-03 00:00:00+00:00,179.0,A,06294000,179.0,A
1984-10-04 00:00:00+00:00,178.0,A,06294000,178.0,A
1984-10-05 00:00:00+00:00,168.0,A,06294000,168.0,A
1984-10-06 00:00:00+00:00,165.0,A,06294000,165.0,A
1984-10-07 00:00:00+00:00,164.0,A,06294000,164.0,A
1984-10-08 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-09 00:00:00+00:00,163.0,A,06294000,163.0,A
1984-10-10 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-11 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-12 00:00:00+00:00,161.0,A,06294000,161.0,A
1984-10-13 00:00:00+00:00,154.0,A,06294000,154.0,A
1984-10-14 00:00:00+00:00,153.0,A,06294000,153.0,A
1984-10-15 00:00:00+00:00,160.0,A,06294000,160.0,A
1984-10-16 00:00:00+00:00,167.0,A,06294000,167.0,A
1984-10-17 00:00:00+00:00,168.0,A,06294000,168.0,A
1984-10-18 00:00:00+00:00,167.0,A,06294000,167.0,A
1984-10-19 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-20 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-21 00:00:00+00:00,165.0,A,06294000,165.0,A
1984-10-22 00:00:00+00:00,162.0,A,06294000,162.0,A
1984-10-23 00:00:00+00:00,161.0,A,06294000,161.0,A
1984-10-24 00:00:00+00:00,160.0,A,06294000,160.0,A
1984-10-25 00:00:00+00:00,161.0,A,06294000,161.0,A
1984-10-26 00:00:00+00:00,164.0,A,06294000,164.0,A
1984-10-27 00:00:00+00:00,168.0,A,06294000,168.0,A
1984-10-28 00:00:00+00:00,171.0,A,06294000,171.0,A
1984-10-29 00:00:00+00:00,173.0,A,06294000,173.0,A
1984-10-30 00:00:00+00:00,171.0,A,06294000,171.0,A
1984-10-31 00:00:00+00:00,166.0,A,06294000,166.0,A
1984-11-01 00:00:00+00:00,157.0,A,06294000,157.0,A
1984-11-02 00:00:00+00:00,190.0,A,06294000,190.0,A
1984-11-03 00:00:00+00:00,199.0,A,06294000,199.0,A
1984-11-04 00:00:00+00:00,180.0,A,06294000,180.0,A
1984-11-05 00:00:00+00:00,175.0,A,06294000,175.0,A
1984-11-06 00:00:00+00:00,170.0,A,06294000,170.0,A
1984-11-07 00:00:00+00:00,171.0,A,06294000,171.0,A
1984-11-08 00:00:00+00:00,170.0,A,06294000,170.0,A
1984-11-09 00:00:00+00:00,180.0,A,06294000,180.0,A
1984-11-10 00:00:00+00:00,183.0,A,06294000,183.0,A
1984-11-11 00:00:00+00:00,183.0,A,06294000,183.0,A
1984-11-12 00:00:00+00:00,173.0,A,06294000,173.0,A
1984-11-13 00:00:00+00:00,176.0,A,06294000,176.0,A
1984-11-14 00:00:00+00:00,176.0,A,06294000,176.0,A
1984-11-15 00:00:00+00:00,172.0,A,06294000,172.0,A
1984-11-16 00:00:00+00:00,169.0,A,06294000,169.0,A
1984-11-17 00:00:00+00:00,162.0,A,06294000,162.0,A
