datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1991-10-01 00:00:00+00:00,9450.0,A,06329500,212.0,A,5410.0,A
1991-10-02 00:00:00+00:00,9350.0,A,06329500,132.0,A,3330.0,A
1991-10-03 00:00:00+00:00,9300.0,A,06329500,112.0,A,2810.0,A
1991-10-04 00:00:00+00:00,9260.0,A,06329500,101.0,A,2530.0,A
1991-10-05 00:00:00+00:00,9220.0,A,06329500,92.0,A,2290.0,A
1991-10-06 00:00:00+00:00,9160.0,A,06329500,75.0,A,1850.0,A
1991-10-07 00:00:00+00:00,9220.0,A,06329500,64.0,A,1590.0,A
1991-10-08 00:00:00+00:00,9250.0,A,06329500,58.0,A,1450.0,A
1991-10-09 00:00:00+00:00,9220.0,A,06329500,54.0,A,1340.0,A
1991-10-10 00:00:00+00:00,9110.0,A,06329500,49.0,A,1210.0,A
1991-10-11 00:00:00+00:00,9040.0,A,06329500,46.0,A,1120.0,A
1991-10-12 00:00:00+00:00,8910.0,A,06329500,48.0,A,1150.0,A
1991-10-13 00:00:00+00:00,8720.0,A,06329500,56.0,A,1320.0,A
1991-10-14 00:00:00+00:00,8020.0,A,06329500,44.0,A,953.0,A
1991-10-15 00:00:00+00:00,7570.0,A,06329500,32.0,A,654.0,A
1991-10-16 00:00:00+00:00,7430.0,A,06329500,30.0,A,602.0,A
1991-10-17 00:00:00+00:00,7260.0,A,06329500,34.0,A,666.0,A
1991-10-18 00:00:00+00:00,7310.0,A,06329500,38.0,A,750.0,A
1991-10-19 00:00:00+00:00,7350.0,A,06329500,35.0,A,695.0,A
1991-10-20 00:00:00+00:00,7240.0,A,06329500,27.0,A,528.0,A
1991-10-21 00:00:00+00:00,7170.0,A,06329500,22.0,A,426.0,A
1991-10-22 00:00:00+00:00,7180.0,A,06329500,22.0,A,426.0,A
1991-10-23 00:00:00+00:00,7180.0,A,06329500,22.0,A,426.0,A
1991-10-24 00:00:00+00:00,7230.0,A,06329500,20.0,A,390.0,A
1991-10-25 00:00:00+00:00,7250.0,A,06329500,19.0,A,372.0,A
1991-10-26 00:00:00+00:00,7380.0,A,06329500,20.0,A,399.0,A
1991-10-27 00:00:00+00:00,7510.0,A,06329500,24.0,A,487.0,A
1991-10-28 00:00:00+00:00,7730.0,A,06329500,35.0,A,730.0,A
1991-10-29 00:00:00+00:00,7740.0,A,06329500,51.0,A,1070.0,A
1991-10-30 00:00:00+00:00,7760.0,A,06329500,70.0,A,1470.0,A
1991-10-31 00:00:00+00:00,7970.0,A,06329500,89.0,A,1920.0,A
1991-11-01 00:00:00+00:00,6000.0,"A, e",06329500,71.0,A,1150.0,A
1991-11-02 00:00:00+00:00,5500.0,"A, e",06329500,57.0,A,846.0,A
1991-11-03 00:00:00+00:00,5500.0,"A, e",06329500,66.0,A,980.0,A
1991-11-04 00:00:00+00:00,6000.0,"A, e",06329500,97.0,A,1570.0,A
1991-11-05 00:00:00+00:00,6600.0,"A, e",06329500,118.0,A,2100.0,A
1991-11-06 00:00:00+00:00,7100.0,"A, e",06329500,141.0,A,2700.0,A
1991-11-07 00:00:00+00:00,7600.0,"A, e",06329500,181.0,A,3710.0,A
1991-11-08 00:00:00+00:00,8000.0,"A, e",06329500,257.0,A,5550.0,A
1991-11-09 00:00:00+00:00,8600.0,"A, e",06329500,294.0,A,6830.0,A
1991-11-10 00:00:00+00:00,8700.0,"A, e",06329500,329.0,A,7730.0,A
1991-11-11 00:00:00+00:00,8700.0,"A, e",06329500,562.0,A,13200.0,A
1991-11-12 00:00:00+00:00,9000.0,"A, e",06329500,860.0,A,20900.0,A
1991-11-13 00:00:00+00:00,9200.0,"A, e",06329500,950.0,A,23600.0,A
1991-11-14 00:00:00+00:00,10000.0,"A, e",06329500,990.0,A,26700.0,A
1991-11-15 00:00:00+00:00,9200.0,"A, e",06329500,1040.0,A,25800.0,A
1991-11-16 00:00:00+00:00,9000.0,"A, e",06329500,1070.0,A,26000.0,A
1991-11-17 00:00:00+00:00,9000.0,"A, e",06329500,732.0,A,17800.0,A
1991-11-18 00:00:00+00:00,9000.0,"A, e",06329500,488.0,A,11900.0,A
1991-11-19 00:00:00+00:00,8900.0,"A, e",06329500,400.0,A,9610.0,A
1991-11-20 00:00:00+00:00,8800.0,"A, e",06329500,362.0,A,8600.0,A
1991-11-21 00:00:00+00:00,8500.0,"A, e",06329500,301.0,A,6910.0,A
1991-11-22 00:00:00+00:00,8500.0,"A, e",06329500,250.0,A,5740.0,A
1991-11-23 00:00:00+00:00,8600.0,"A, e",06329500,211.0,A,4900.0,A
1991-11-24 00:00:00+00:00,8500.0,"A, e",06329500,175.0,A,4020.0,A
1991-11-25 00:00:00+00:00,8600.0,"A, e",06329500,140.0,A,3250.0,A
1991-11-26 00:00:00+00:00,8400.0,"A, e",06329500,110.0,A,2490.0,A
1991-11-27 00:00:00+00:00,8200.0,"A, e",06329500,87.0,A,1930.0,A
1991-11-28 00:00:00+00:00,8100.0,"A, e",06329500,77.0,A,1680.0,A
1991-11-29 00:00:00+00:00,8100.0,"A, e",06329500,63.0,A,1380.0,A
1991-11-30 00:00:00+00:00,8500.0,"A, e",06329500,54.0,A,1240.0,A
1991-12-01 00:00:00+00:00,8800.0,"A, e",06329500,,,,
1991-12-02 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1991-12-03 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1991-12-04 00:00:00+00:00,8200.0,"A, e",06329500,,,,
1991-12-05 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1991-12-06 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1991-12-07 00:00:00+00:00,8200.0,"A, e",06329500,,,,
1991-12-08 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1991-12-09 00:00:00+00:00,8700.0,"A, e",06329500,,,,
1991-12-10 00:00:00+00:00,9000.0,"A, e",06329500,,,,
1991-12-11 00:00:00+00:00,8700.0,"A, e",06329500,,,,
1991-12-12 00:00:00+00:00,8700.0,"A, e",06329500,,,,
1991-12-13 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1991-12-14 00:00:00+00:00,8400.0,"A, e",06329500,,,,
1991-12-15 00:00:00+00:00,7900.0,"A, e",06329500,,,,
1991-12-16 00:00:00+00:00,8300.0,"A, e",06329500,,,,
1991-12-17 00:00:00+00:00,8200.0,"A, e",06329500,,,,
1991-12-18 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1991-12-19 00:00:00+00:00,8200.0,"A, e",06329500,,,,
1991-12-20 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1991-12-21 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1991-12-22 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1991-12-23 00:00:00+00:00,8100.0,"A, e",06329500,,,,
1991-12-24 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1991-12-25 00:00:00+00:00,7500.0,"A, e",06329500,,,,
1991-12-26 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1991-12-27 00:00:00+00:00,7500.0,"A, e",06329500,,,,
1991-12-28 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1991-12-29 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1991-12-30 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1991-12-31 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1992-01-01 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-02 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1992-01-03 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1992-01-04 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-05 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-06 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1992-01-07 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-01-08 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-09 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1992-01-10 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1992-01-11 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1992-01-12 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-13 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1992-01-14 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-01-15 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-01-16 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1992-01-17 00:00:00+00:00,6700.0,"A, e",06329500,,,,
1992-01-18 00:00:00+00:00,6400.0,"A, e",06329500,,,,
1992-01-19 00:00:00+00:00,5800.0,"A, e",06329500,,,,
1992-01-20 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-01-21 00:00:00+00:00,6300.0,"A, e",06329500,,,,
1992-01-22 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-01-23 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-01-24 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-01-25 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-01-26 00:00:00+00:00,6800.0,"A, e",06329500,,,,
1992-01-27 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-01-28 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-29 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-30 00:00:00+00:00,7300.0,"A, e",06329500,,,,
1992-01-31 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-01 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-02 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-03 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-04 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-05 00:00:00+00:00,7100.0,"A, e",06329500,,,,
1992-02-06 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-02-07 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1992-02-08 00:00:00+00:00,6900.0,"A, e",06329500,,,,
1992-02-09 00:00:00+00:00,6400.0,"A, e",06329500,,,,
1992-02-10 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-11 00:00:00+00:00,5600.0,"A, e",06329500,,,,
1992-02-12 00:00:00+00:00,5600.0,"A, e",06329500,,,,
1992-02-13 00:00:00+00:00,5600.0,"A, e",06329500,,,,
1992-02-14 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-15 00:00:00+00:00,6400.0,"A, e",06329500,,,,
1992-02-16 00:00:00+00:00,6400.0,"A, e",06329500,,,,
1992-02-17 00:00:00+00:00,6300.0,"A, e",06329500,,,,
1992-02-18 00:00:00+00:00,6100.0,"A, e",06329500,,,,
1992-02-19 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-20 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-21 00:00:00+00:00,5900.0,"A, e",06329500,,,,
1992-02-22 00:00:00+00:00,5800.0,"A, e",06329500,,,,
1992-02-23 00:00:00+00:00,5800.0,"A, e",06329500,,,,
1992-02-24 00:00:00+00:00,5800.0,"A, e",06329500,,,,
1992-02-25 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-26 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1992-02-27 00:00:00+00:00,6100.0,"A, e",06329500,,,,
1992-02-28 00:00:00+00:00,6200.0,"A, e",06329500,,,,
1992-02-29 00:00:00+00:00,6200.0,"A, e",06329500,,,,
1992-03-01 00:00:00+00:00,6300.0,"A, e",06329500,,,,
1992-03-02 00:00:00+00:00,6300.0,"A, e",06329500,,,,
1992-03-03 00:00:00+00:00,6200.0,"A, e",06329500,310.0,A,5190.0,A
1992-03-04 00:00:00+00:00,6200.0,"A, e",06329500,643.0,A,10800.0,A
1992-03-05 00:00:00+00:00,6300.0,"A, e",06329500,700.0,A,11900.0,A
1992-03-06 00:00:00+00:00,6410.0,A,06329500,285.0,A,4930.0,A
1992-03-07 00:00:00+00:00,6230.0,A,06329500,160.0,A,2690.0,A
1992-03-08 00:00:00+00:00,6190.0,A,06329500,130.0,A,2170.0,A
1992-03-09 00:00:00+00:00,6120.0,A,06329500,100.0,A,1650.0,A
1992-03-10 00:00:00+00:00,6130.0,A,06329500,83.0,A,1370.0,A
1992-03-11 00:00:00+00:00,6250.0,A,06329500,77.0,A,1300.0,A
1992-03-12 00:00:00+00:00,6450.0,A,06329500,79.0,A,1380.0,A
1992-03-13 00:00:00+00:00,6400.0,A,06329500,74.0,A,1280.0,A
1992-03-14 00:00:00+00:00,6230.0,A,06329500,75.0,A,1260.0,A
1992-03-15 00:00:00+00:00,6040.0,A,06329500,76.0,A,1240.0,A
1992-03-16 00:00:00+00:00,5910.0,A,06329500,84.0,A,1340.0,A
1992-03-17 00:00:00+00:00,5800.0,A,06329500,80.0,A,1250.0,A
1992-03-18 00:00:00+00:00,5760.0,A,06329500,75.0,A,1170.0,A
1992-03-19 00:00:00+00:00,5860.0,A,06329500,82.0,A,1300.0,A
1992-03-20 00:00:00+00:00,6080.0,A,06329500,75.0,A,1230.0,A
1992-03-21 00:00:00+00:00,6220.0,A,06329500,68.0,A,1140.0,A
1992-03-22 00:00:00+00:00,6320.0,A,06329500,73.0,A,1250.0,A
1992-03-23 00:00:00+00:00,6380.0,A,06329500,73.0,A,1260.0,A
1992-03-24 00:00:00+00:00,6260.0,A,06329500,75.0,A,1270.0,A
1992-03-25 00:00:00+00:00,6040.0,A,06329500,63.0,A,1030.0,A
1992-03-26 00:00:00+00:00,5900.0,A,06329500,46.0,A,733.0,A
1992-03-27 00:00:00+00:00,5760.0,A,06329500,42.0,A,653.0,A
1992-03-28 00:00:00+00:00,5620.0,A,06329500,59.0,A,895.0,A
1992-03-29 00:00:00+00:00,5610.0,A,06329500,54.0,A,818.0,A
1992-03-30 00:00:00+00:00,5570.0,A,06329500,44.0,A,662.0,A
1992-03-31 00:00:00+00:00,5490.0,A,06329500,36.0,A,534.0,A
1992-04-01 00:00:00+00:00,5480.0,A,06329500,38.0,A,562.0,A
1992-04-02 00:00:00+00:00,5470.0,A,06329500,32.0,A,473.0,A
1992-04-03 00:00:00+00:00,5500.0,A,06329500,28.0,A,416.0,A
1992-04-04 00:00:00+00:00,5470.0,A,06329500,33.0,A,487.0,A
1992-04-05 00:00:00+00:00,5540.0,A,06329500,38.0,A,568.0,A
1992-04-06 00:00:00+00:00,5700.0,A,06329500,45.0,A,693.0,A
1992-04-07 00:00:00+00:00,5690.0,A,06329500,48.0,A,737.0,A
1992-04-08 00:00:00+00:00,5650.0,A,06329500,45.0,A,686.0,A
1992-04-09 00:00:00+00:00,6050.0,A,06329500,43.0,A,702.0,A
1992-04-10 00:00:00+00:00,6610.0,A,06329500,47.0,A,839.0,A
1992-04-11 00:00:00+00:00,6770.0,A,06329500,47.0,A,859.0,A
1992-04-12 00:00:00+00:00,6500.0,A,06329500,42.0,A,737.0,A
1992-04-13 00:00:00+00:00,6340.0,A,06329500,33.0,A,565.0,A
1992-04-14 00:00:00+00:00,6350.0,A,06329500,29.0,A,497.0,A
1992-04-15 00:00:00+00:00,6420.0,A,06329500,26.0,A,451.0,A
1992-04-16 00:00:00+00:00,6540.0,A,06329500,29.0,A,512.0,A
1992-04-17 00:00:00+00:00,6500.0,A,06329500,33.0,A,579.0,A
1992-04-18 00:00:00+00:00,7400.0,A,06329500,150.0,A,3000.0,A
1992-04-19 00:00:00+00:00,13100.0,A,06329500,10900.0,A,386000.0,A
1992-04-20 00:00:00+00:00,13800.0,A,06329500,8800.0,A,328000.0,A
1992-04-21 00:00:00+00:00,12500.0,A,06329500,6850.0,A,231000.0,A
1992-04-22 00:00:00+00:00,11500.0,A,06329500,4300.0,A,134000.0,A
1992-04-23 00:00:00+00:00,10500.0,A,06329500,2150.0,A,61000.0,A
1992-04-24 00:00:00+00:00,9410.0,A,06329500,960.0,A,24400.0,A
1992-04-25 00:00:00+00:00,9030.0,A,06329500,520.0,A,12700.0,A
1992-04-26 00:00:00+00:00,9420.0,A,06329500,450.0,A,11400.0,A
1992-04-27 00:00:00+00:00,9740.0,A,06329500,443.0,A,11700.0,A
1992-04-28 00:00:00+00:00,9720.0,A,06329500,379.0,A,9950.0,A
1992-04-29 00:00:00+00:00,8810.0,A,06329500,272.0,A,6470.0,A
1992-04-30 00:00:00+00:00,8230.0,A,06329500,190.0,A,4220.0,A
1992-05-01 00:00:00+00:00,8140.0,A,06329500,185.0,A,4070.0,A
1992-05-02 00:00:00+00:00,10100.0,A,06329500,305.0,A,8320.0,A
1992-05-03 00:00:00+00:00,12800.0,A,06329500,525.0,A,18100.0,A
1992-05-04 00:00:00+00:00,15800.0,A,06329500,1150.0,A,49100.0,A
1992-05-05 00:00:00+00:00,15800.0,A,06329500,870.0,A,37100.0,A
1992-05-06 00:00:00+00:00,14700.0,A,06329500,553.0,A,21900.0,A
1992-05-07 00:00:00+00:00,14000.0,A,06329500,415.0,A,15700.0,A
1992-05-08 00:00:00+00:00,14500.0,A,06329500,398.0,A,15600.0,A
1992-05-09 00:00:00+00:00,15700.0,A,06329500,515.0,A,21800.0,A
1992-05-10 00:00:00+00:00,17300.0,A,06329500,800.0,A,37400.0,A
1992-05-11 00:00:00+00:00,19400.0,A,06329500,1140.0,A,59700.0,A
1992-05-12 00:00:00+00:00,21200.0,A,06329500,1180.0,A,67500.0,A
1992-05-13 00:00:00+00:00,21200.0,A,06329500,1050.0,A,60100.0,A
1992-05-14 00:00:00+00:00,17600.0,A,06329500,618.0,A,29400.0,A
1992-05-15 00:00:00+00:00,14800.0,A,06329500,415.0,A,16600.0,A
1992-05-16 00:00:00+00:00,12800.0,A,06329500,285.0,A,9850.0,A
1992-05-17 00:00:00+00:00,11400.0,A,06329500,212.0,A,6530.0,A
1992-05-18 00:00:00+00:00,10500.0,A,06329500,180.0,A,5100.0,A
1992-05-19 00:00:00+00:00,10700.0,A,06329500,170.0,A,4910.0,A
1992-05-20 00:00:00+00:00,12300.0,A,06329500,200.0,A,6640.0,A
1992-05-21 00:00:00+00:00,12100.0,A,06329500,198.0,A,6470.0,A
1992-05-22 00:00:00+00:00,12900.0,A,06329500,220.0,A,7660.0,A
1992-05-23 00:00:00+00:00,16900.0,A,06329500,375.0,A,17100.0,A
1992-05-24 00:00:00+00:00,19700.0,A,06329500,630.0,A,33500.0,A
1992-05-25 00:00:00+00:00,20000.0,A,06329500,643.0,A,34700.0,A
1992-05-26 00:00:00+00:00,18000.0,A,06329500,465.0,A,22600.0,A
1992-05-27 00:00:00+00:00,17700.0,A,06329500,355.0,A,17000.0,A
1992-05-28 00:00:00+00:00,18300.0,A,06329500,370.0,A,18300.0,A
1992-05-29 00:00:00+00:00,18900.0,A,06329500,360.0,A,18400.0,A
1992-05-30 00:00:00+00:00,19100.0,A,06329500,360.0,A,18600.0,A
1992-05-31 00:00:00+00:00,22000.0,A,06329500,675.0,A,40100.0,A
1992-06-01 00:00:00+00:00,19900.0,A,06329500,565.0,A,30400.0,A
1992-06-02 00:00:00+00:00,18100.0,A,06329500,439.0,A,21500.0,A
1992-06-03 00:00:00+00:00,16900.0,A,06329500,320.0,A,14600.0,A
1992-06-04 00:00:00+00:00,15800.0,A,06329500,258.0,A,11000.0,A
1992-06-05 00:00:00+00:00,14700.0,A,06329500,199.0,A,7900.0,A
1992-06-06 00:00:00+00:00,14600.0,A,06329500,185.0,A,7290.0,A
1992-06-07 00:00:00+00:00,15000.0,A,06329500,168.0,A,6800.0,A
1992-06-08 00:00:00+00:00,14700.0,A,06329500,157.0,A,6230.0,A
1992-06-09 00:00:00+00:00,14900.0,A,06329500,173.0,A,6960.0,A
1992-06-10 00:00:00+00:00,14200.0,A,06329500,149.0,A,5710.0,A
1992-06-11 00:00:00+00:00,12900.0,A,06329500,133.0,A,4630.0,A
1992-06-12 00:00:00+00:00,12000.0,A,06329500,112.0,A,3630.0,A
1992-06-13 00:00:00+00:00,11600.0,A,06329500,106.0,A,3320.0,A
1992-06-14 00:00:00+00:00,12500.0,A,06329500,124.0,A,4180.0,A
1992-06-15 00:00:00+00:00,14400.0,A,06329500,247.0,A,9600.0,A
1992-06-16 00:00:00+00:00,15300.0,A,06329500,428.0,A,17700.0,A
1992-06-17 00:00:00+00:00,16700.0,A,06329500,392.0,A,17700.0,A
1992-06-18 00:00:00+00:00,21300.0,A,06329500,1010.0,A,58100.0,A
1992-06-19 00:00:00+00:00,32700.0,A,06329500,2310.0,A,204000.0,A
1992-06-20 00:00:00+00:00,39300.0,A,06329500,2620.0,A,278000.0,A
1992-06-21 00:00:00+00:00,38700.0,A,06329500,2420.0,A,253000.0,A
1992-06-22 00:00:00+00:00,36000.0,A,06329500,1990.0,A,193000.0,A
1992-06-23 00:00:00+00:00,35000.0,A,06329500,1420.0,A,134000.0,A
1992-06-24 00:00:00+00:00,33800.0,A,06329500,1320.0,A,120000.0,A
1992-06-25 00:00:00+00:00,30800.0,A,06329500,1080.0,A,89800.0,A
1992-06-26 00:00:00+00:00,28700.0,A,06329500,860.0,A,66600.0,A
1992-06-27 00:00:00+00:00,27500.0,A,06329500,800.0,A,59400.0,A
