datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
1986-10-01 00:00:00+00:00,169.0,A,06294000,169.0,A
1986-10-02 00:00:00+00:00,167.0,A,06294000,167.0,A
1986-10-03 00:00:00+00:00,176.0,A,06294000,176.0,A
1986-10-04 00:00:00+00:00,198.0,A,06294000,198.0,A
1986-10-05 00:00:00+00:00,200.0,A,06294000,200.0,A
1986-10-06 00:00:00+00:00,178.0,A,06294000,178.0,A
1986-10-07 00:00:00+00:00,189.0,A,06294000,189.0,A
1986-10-08 00:00:00+00:00,168.0,A,06294000,168.0,A
1986-10-09 00:00:00+00:00,158.0,A,06294000,158.0,A
1986-10-10 00:00:00+00:00,158.0,A,06294000,158.0,A
1986-10-11 00:00:00+00:00,158.0,A,06294000,158.0,A
1986-10-12 00:00:00+00:00,164.0,A,06294000,164.0,A
1986-10-13 00:00:00+00:00,170.0,A,06294000,170.0,A
1986-10-14 00:00:00+00:00,165.0,A,06294000,165.0,A
1986-10-15 00:00:00+00:00,159.0,A,06294000,159.0,A
1986-10-16 00:00:00+00:00,157.0,A,06294000,157.0,A
1986-10-17 00:00:00+00:00,155.0,A,06294000,155.0,A
1986-10-18 00:00:00+00:00,52.0,A,06294000,52.0,A
1986-10-19 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-10-20 00:00:00+00:00,148.0,A,06294000,148.0,A
1986-10-21 00:00:00+00:00,147.0,A,06294000,147.0,A
1986-10-22 00:00:00+00:00,148.0,A,06294000,148.0,A
1986-10-23 00:00:00+00:00,148.0,A,06294000,148.0,A
1986-10-24 00:00:00+00:00,148.0,A,06294000,148.0,A
1986-10-25 00:00:00+00:00,152.0,A,06294000,152.0,A
1986-10-26 00:00:00+00:00,149.0,A,06294000,149.0,A
1986-10-27 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-10-28 00:00:00+00:00,152.0,A,06294000,152.0,A
1986-10-29 00:00:00+00:00,151.0,A,06294000,151.0,A
1986-10-30 00:00:00+00:00,151.0,A,06294000,151.0,A
1986-10-31 00:00:00+00:00,151.0,A,06294000,151.0,A
1986-11-01 00:00:00+00:00,151.0,A,06294000,151.0,A
1986-11-02 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-11-03 00:00:00+00:00,152.0,A,06294000,152.0,A
1986-11-04 00:00:00+00:00,150.0,A,06294000,150.0,A
1986-11-05 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
1986-11-06 00:00:00+00:00,123.0,"A, e",06294000,123.0,"A, e"
1986-11-07 00:00:00+00:00,107.0,"A, e",06294000,107.0,"A, e"
1986-11-08 00:00:00+00:00,87.0,"A, e",06294000,87.0,"A, e"
1986-11-09 00:00:00+00:00,60.0,"A, e",06294000,60.0,"A, e"
1986-11-10 00:00:00+00:00,40.0,"A, e",06294000,40.0,"A, e"
1986-11-11 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
1986-11-12 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
1986-11-13 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1986-11-14 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1986-11-15 00:00:00+00:00,175.0,"A, e",06294000,175.0,"A, e"
1986-11-16 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1986-11-17 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1986-11-18 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1986-11-19 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1986-11-20 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1986-11-21 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1986-11-22 00:00:00+00:00,200.0,"A, e",06294000,200.0,"A, e"
1986-11-23 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1986-11-24 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1986-11-25 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1986-11-26 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1986-11-27 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1986-11-28 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1986-11-29 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1986-11-30 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
1986-12-01 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1986-12-02 00:00:00+00:00,145.0,"A, e",06294000,145.0,"A, e"
1986-12-03 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1986-12-04 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
1986-12-05 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-06 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-07 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
1986-12-08 00:00:00+00:00,135.0,"A, e",06294000,135.0,"A, e"
1986-12-09 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1986-12-10 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
1986-12-11 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-12 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1986-12-13 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-14 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1986-12-15 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1986-12-16 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-17 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1986-12-18 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1986-12-19 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1986-12-20 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1986-12-21 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1986-12-22 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-23 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1986-12-24 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-25 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1986-12-26 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1986-12-27 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1986-12-28 00:00:00+00:00,105.0,"A, e",06294000,105.0,"A, e"
1986-12-29 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1986-12-30 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1986-12-31 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1987-01-01 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
1987-01-02 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1987-01-03 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
1987-01-04 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1987-01-05 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1987-01-06 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1987-01-07 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1987-01-08 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
1987-01-09 00:00:00+00:00,85.0,"A, e",06294000,85.0,"A, e"
1987-01-10 00:00:00+00:00,85.0,"A, e",06294000,85.0,"A, e"
1987-01-11 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
1987-01-12 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1987-01-13 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1987-01-14 00:00:00+00:00,180.0,"A, e",06294000,180.0,"A, e"
1987-01-15 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1987-01-16 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1987-01-17 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1987-01-18 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1987-01-19 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
1987-01-20 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1987-01-21 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1987-01-22 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1987-01-23 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1987-01-24 00:00:00+00:00,160.0,"A, e",06294000,160.0,"A, e"
1987-01-25 00:00:00+00:00,190.0,"A, e",06294000,190.0,"A, e"
1987-01-26 00:00:00+00:00,220.0,"A, e",06294000,220.0,"A, e"
1987-01-27 00:00:00+00:00,260.0,"A, e",06294000,260.0,"A, e"
1987-01-28 00:00:00+00:00,300.0,"A, e",06294000,300.0,"A, e"
1987-01-29 00:00:00+00:00,360.0,"A, e",06294000,360.0,"A, e"
1987-01-30 00:00:00+00:00,420.0,"A, e",06294000,420.0,"A, e"
1987-01-31 00:00:00+00:00,470.0,"A, e",06294000,470.0,"A, e"
1987-02-01 00:00:00+00:00,470.0,"A, e",06294000,470.0,"A, e"
1987-02-02 00:00:00+00:00,460.0,"A, e",06294000,460.0,"A, e"
1987-02-03 00:00:00+00:00,450.0,"A, e",06294000,450.0,"A, e"
1987-02-04 00:00:00+00:00,450.0,"A, e",06294000,450.0,"A, e"
1987-02-05 00:00:00+00:00,480.0,"A, e",06294000,480.0,"A, e"
1987-02-06 00:00:00+00:00,470.0,"A, e",06294000,470.0,"A, e"
1987-02-07 00:00:00+00:00,450.0,"A, e",06294000,450.0,"A, e"
1987-02-08 00:00:00+00:00,420.0,"A, e",06294000,420.0,"A, e"
1987-02-09 00:00:00+00:00,430.0,"A, e",06294000,430.0,"A, e"
1987-02-10 00:00:00+00:00,410.0,"A, e",06294000,410.0,"A, e"
1987-02-11 00:00:00+00:00,250.0,"A, e",06294000,250.0,"A, e"
1987-02-12 00:00:00+00:00,200.0,"A, e",06294000,200.0,"A, e"
1987-02-13 00:00:00+00:00,170.0,"A, e",06294000,170.0,"A, e"
1987-02-14 00:00:00+00:00,150.0,"A, e",06294000,150.0,"A, e"
1987-02-15 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1987-02-16 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
1987-02-17 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
1987-02-18 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
1987-02-19 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
1987-02-20 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1987-02-21 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1987-02-22 00:00:00+00:00,115.0,"A, e",06294000,115.0,"A, e"
1987-02-23 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
1987-02-24 00:00:00+00:00,75.0,"A, e",06294000,75.0,"A, e"
1987-02-25 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
1987-02-26 00:00:00+00:00,72.0,"A, e",06294000,72.0,"A, e"
1987-02-27 00:00:00+00:00,76.0,"A, e",06294000,76.0,"A, e"
1987-02-28 00:00:00+00:00,74.0,"A, e",06294000,74.0,"A, e"
1987-03-01 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
1987-03-02 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
1987-03-03 00:00:00+00:00,105.0,"A, e",06294000,105.0,"A, e"
1987-03-04 00:00:00+00:00,125.0,"A, e",06294000,125.0,"A, e"
1987-03-05 00:00:00+00:00,145.0,"A, e",06294000,145.0,"A, e"
1987-03-06 00:00:00+00:00,187.0,A,06294000,187.0,A
1987-03-07 00:00:00+00:00,200.0,A,06294000,200.0,A
1987-03-08 00:00:00+00:00,197.0,A,06294000,197.0,A
1987-03-09 00:00:00+00:00,186.0,A,06294000,186.0,A
1987-03-10 00:00:00+00:00,173.0,A,06294000,173.0,A
1987-03-11 00:00:00+00:00,165.0,A,06294000,165.0,A
1987-03-12 00:00:00+00:00,158.0,A,06294000,158.0,A
1987-03-13 00:00:00+00:00,151.0,A,06294000,151.0,A
1987-03-14 00:00:00+00:00,157.0,A,06294000,157.0,A
1987-03-15 00:00:00+00:00,156.0,A,06294000,156.0,A
1987-03-16 00:00:00+00:00,155.0,A,06294000,155.0,A
1987-03-17 00:00:00+00:00,157.0,A,06294000,157.0,A
1987-03-18 00:00:00+00:00,156.0,A,06294000,156.0,A
1987-03-19 00:00:00+00:00,160.0,A,06294000,160.0,A
1987-03-20 00:00:00+00:00,166.0,A,06294000,166.0,A
1987-03-21 00:00:00+00:00,178.0,A,06294000,178.0,A
1987-03-22 00:00:00+00:00,187.0,A,06294000,187.0,A
1987-03-23 00:00:00+00:00,183.0,A,06294000,183.0,A
1987-03-24 00:00:00+00:00,164.0,A,06294000,164.0,A
1987-03-25 00:00:00+00:00,169.0,A,06294000,169.0,A
1987-03-26 00:00:00+00:00,166.0,A,06294000,166.0,A
1987-03-27 00:00:00+00:00,174.0,A,06294000,174.0,A
1987-03-28 00:00:00+00:00,182.0,A,06294000,182.0,A
1987-03-29 00:00:00+00:00,177.0,A,06294000,177.0,A
1987-03-30 00:00:00+00:00,157.0,A,06294000,157.0,A
1987-03-31 00:00:00+00:00,143.0,A,06294000,143.0,A
1987-04-01 00:00:00+00:00,168.0,A,06294000,168.0,A
1987-04-02 00:00:00+00:00,274.0,A,06294000,274.0,A
1987-04-03 00:00:00+00:00,317.0,A,06294000,317.0,A
1987-04-04 00:00:00+00:00,246.0,A,06294000,246.0,A
1987-04-05 00:00:00+00:00,240.0,A,06294000,240.0,A
1987-04-06 00:00:00+00:00,269.0,A,06294000,269.0,A
1987-04-07 00:00:00+00:00,254.0,A,06294000,254.0,A
1987-04-08 00:00:00+00:00,235.0,A,06294000,235.0,A
1987-04-09 00:00:00+00:00,226.0,A,06294000,226.0,A
1987-04-10 00:00:00+00:00,220.0,A,06294000,220.0,A
1987-04-11 00:00:00+00:00,218.0,A,06294000,218.0,A
1987-04-12 00:00:00+00:00,213.0,A,06294000,213.0,A
1987-04-13 00:00:00+00:00,208.0,A,06294000,208.0,A
1987-04-14 00:00:00+00:00,202.0,A,06294000,202.0,A
1987-04-15 00:00:00+00:00,190.0,A,06294000,190.0,A
1987-04-16 00:00:00+00:00,183.0,A,06294000,183.0,A
1987-04-17 00:00:00+00:00,179.0,A,06294000,179.0,A
1987-04-18 00:00:00+00:00,180.0,A,06294000,180.0,A
1987-04-19 00:00:00+00:00,191.0,A,06294000,191.0,A
1987-04-20 00:00:00+00:00,215.0,A,06294000,215.0,A
1987-04-21 00:00:00+00:00,236.0,A,06294000,236.0,A
1987-04-22 00:00:00+00:00,231.0,A,06294000,231.0,A
1987-04-23 00:00:00+00:00,216.0,A,06294000,216.0,A
1987-04-24 00:00:00+00:00,212.0,A,06294000,212.0,A
1987-04-25 00:00:00+00:00,217.0,A,06294000,217.0,A
1987-04-26 00:00:00+00:00,246.0,A,06294000,246.0,A
1987-04-27 00:00:00+00:00,300.0,A,06294000,300.0,A
1987-04-28 00:00:00+00:00,351.0,A,06294000,351.0,A
1987-04-29 00:00:00+00:00,432.0,A,06294000,432.0,A
