date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-10-01,0.0,0.0,52.7,62.8,46.0,0.0
2013-10-02,0.0,0.0,50.9,61.7,43.9,0.0
2013-10-03,0.1,0.0,40.1,56.5,25.5,0.0
2013-10-04,0.1,0.0,29.3,39.4,23.2,0.0
2013-10-05,0.1,0.0,36.3,51.8,22.5,0.0
2013-10-06,0.1,0.0,48.6,59.0,36.3,0.0
2013-10-07,0.1,0.0,50.2,62.4,43.7,0.0
2013-10-08,0.1,0.0,46.8,58.3,40.8,0.0
2013-10-09,0.3,0.0,41.0,49.1,32.0,0.0
2013-10-10,0.6,0.0,33.1,40.3,29.3,0.0
2013-10-11,0.6,0.0,37.9,48.2,30.9,0.0
2013-10-12,0.6,0.0,40.8,51.4,31.6,0.0
2013-10-13,0.7,0.0,36.7,48.4,28.0,0.0
2013-10-14,0.7,0.0,33.6,43.2,28.6,0.0
2013-10-15,0.7,0.0,31.8,42.4,25.3,0.0
2013-10-16,0.7,0.0,35.4,48.9,23.7,0.0
2013-10-17,0.7,0.0,41.5,54.5,33.4,0.0
2013-10-18,0.7,0.0,39.2,51.8,30.6,0.0
2013-10-19,0.7,0.0,44.2,56.1,36.1,0.0
2013-10-20,0.7,0.0,44.8,57.4,37.8,0.0
2013-10-21,0.7,0.0,42.8,53.4,32.9,0.0
2013-10-22,0.7,0.0,45.1,54.3,36.9,0.0
2013-10-23,0.7,0.0,46.4,53.8,40.5,0.0
2013-10-24,0.7,0.0,46.6,53.4,40.8,0.0
2013-10-25,0.7,0.0,44.2,53.6,38.5,0.0
2013-10-26,0.7,0.0,45.5,57.6,39.6,0.0
2013-10-27,0.7,0.0,45.3,56.3,37.6,0.0
2013-10-28,1.6,9.0,36.1,46.9,28.0,0.7
2013-10-29,1.9,7.0,27.3,34.2,24.4,0.9
2013-10-30,1.9,4.0,27.7,35.8,22.1,0.9
2013-10-31,1.9,3.0,32.9,43.9,25.0,0.9
2013-11-01,1.9,3.0,38.8,55.0,30.2,0.8
2013-11-02,1.9,3.0,40.6,50.0,33.3,0.7
2013-11-03,1.9,2.0,35.6,45.7,25.2,0.5
2013-11-04,2.0,3.0,26.2,34.9,17.4,0.7
2013-11-05,2.0,3.0,23.5,34.3,14.5,0.7
2013-11-06,2.0,2.0,36.1,48.0,27.5,0.7
2013-11-07,2.1,2.0,38.8,45.0,33.4,0.7
2013-11-08,2.1,1.0,43.3,53.8,37.9,0.3
2013-11-09,2.1,1.0,44.4,55.2,38.3,0.2
2013-11-10,2.1,1.0,45.1,53.6,39.6,0.1
2013-11-11,2.1,0.0,46.6,53.2,40.3,0.0
2013-11-12,2.1,0.0,46.2,52.0,41.7,0.0
2013-11-13,2.1,0.0,42.6,51.3,36.3,0.0
2013-11-14,2.1,0.0,40.1,52.5,30.9,0.0
2013-11-15,2.1,0.0,35.4,46.0,27.3,0.0
2013-11-16,2.1,0.0,32.9,38.5,30.7,0.0
2013-11-17,2.1,0.0,36.3,48.2,28.8,0.0
2013-11-18,2.1,0.0,38.3,49.8,33.1,0.0
2013-11-19,2.1,0.0,36.5,46.2,31.1,0.0
2013-11-20,2.1,0.0,33.3,36.3,30.4,0.0
2013-11-21,3.0,4.0,32.9,41.9,30.2,0.8
2013-11-22,5.0,19.0,28.2,30.6,25.2,2.8
2013-11-23,6.1,29.0,27.9,30.0,27.0,4.0
2013-11-24,6.1,23.0,28.8,38.5,25.5,4.0
2013-11-25,6.2,24.0,28.8,38.7,22.1,4.1
2013-11-26,6.2,19.0,34.0,47.1,27.9,4.1
2013-11-27,6.2,18.0,30.9,36.3,28.0,4.1
2013-11-28,6.2,17.0,29.7,36.0,24.4,4.1
2013-11-29,6.2,16.0,32.0,39.0,27.0,4.1
