date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-10-01,0.0,0.0,46.8,57.2,38.7,0.0
2013-10-02,0.0,0.0,44.1,53.6,37.2,0.0
2013-10-03,0.0,0.0,32.4,44.6,18.0,0.0
2013-10-04,0.0,0.0,21.7,28.4,17.2,0.0
2013-10-05,0.0,0.0,33.1,44.6,20.3,0.0
2013-10-06,0.0,0.0,47.8,59.7,35.4,0.0
2013-10-07,0.0,0.0,47.1,58.1,37.6,0.0
2013-10-08,0.0,0.0,40.8,50.2,33.6,0.0
2013-10-09,0.6,6.0,34.0,41.7,27.1,0.8
2013-10-10,0.7,4.0,28.8,34.2,25.2,0.9
2013-10-11,0.7,2.0,31.6,40.8,26.1,0.7
2013-10-12,0.7,2.0,35.8,44.6,28.8,0.7
2013-10-13,0.9,2.0,31.3,39.2,25.9,0.9
2013-10-14,0.9,2.0,27.3,34.2,21.2,0.9
2013-10-15,0.9,2.0,25.3,34.9,19.2,0.9
2013-10-16,0.9,2.0,29.5,41.2,17.6,0.9
2013-10-17,1.0,3.0,35.4,46.9,28.4,1.0
2013-10-18,1.0,3.0,32.5,41.5,25.9,1.0
2013-10-19,1.0,3.0,36.9,46.9,30.0,1.0
2013-10-20,1.0,3.0,38.7,47.5,31.5,1.0
2013-10-21,1.0,2.0,37.2,47.7,28.6,0.9
2013-10-22,1.0,2.0,41.4,52.5,33.6,0.7
2013-10-23,1.0,2.0,41.9,52.0,34.2,0.7
2013-10-24,1.1,2.0,41.9,51.4,32.7,0.6
2013-10-25,1.1,1.0,39.4,47.5,33.3,0.4
2013-10-26,1.1,1.0,39.7,48.2,32.9,0.4
2013-10-27,1.1,1.0,38.8,48.9,32.4,0.4
2013-10-28,1.8,5.0,29.3,35.2,23.5,1.3
2013-10-29,2.1,11.0,23.5,28.8,20.8,1.7
2013-10-30,2.1,10.0,23.4,31.1,17.4,1.7
2013-10-31,2.1,9.0,26.6,34.7,19.6,1.7
2013-11-01,2.1,8.0,36.5,46.6,25.9,1.7
2013-11-02,2.1,8.0,39.6,50.4,32.5,1.7
2013-11-03,2.1,7.0,29.8,39.2,21.7,1.7
2013-11-04,2.1,6.0,23.0,31.1,10.9,1.7
2013-11-05,2.2,6.0,17.6,25.3,9.5,1.8
2013-11-06,2.3,5.0,31.5,38.1,23.0,1.9
2013-11-07,2.3,5.0,39.2,49.8,31.3,1.9
2013-11-08,2.3,5.0,38.5,48.4,31.3,1.9
2013-11-09,2.3,5.0,38.1,49.5,30.9,1.9
2013-11-10,2.3,5.0,40.1,51.3,33.1,1.9
2013-11-11,2.3,5.0,42.3,52.2,36.5,1.9
2013-11-12,2.4,5.0,42.4,49.6,37.6,2.0
2013-11-13,2.4,5.0,39.4,50.7,29.5,2.0
2013-11-14,2.4,5.0,33.3,45.5,22.6,2.0
2013-11-15,2.4,5.0,28.2,34.9,22.1,2.0
2013-11-16,2.4,5.0,27.0,30.0,23.2,2.0
2013-11-17,2.4,5.0,31.5,42.3,23.9,2.0
2013-11-18,2.4,5.0,35.4,46.0,28.6,2.0
2013-11-19,2.4,5.0,31.3,37.6,25.7,2.0
2013-11-20,2.5,6.0,29.5,33.6,26.1,2.1
2013-11-21,3.0,9.0,28.6,32.9,25.9,2.5
2013-11-22,3.0,7.0,27.5,29.5,23.2,2.5
2013-11-23,3.3,9.0,26.1,29.7,23.4,2.6
2013-11-24,3.3,9.0,23.5,30.4,17.4,2.6
2013-11-25,3.3,9.0,26.6,32.5,17.1,2.6
2013-11-26,3.3,9.0,35.2,45.7,29.3,2.6
2013-11-27,3.3,9.0,32.2,38.1,27.1,2.6
2013-11-28,3.3,8.0,29.7,38.8,21.7,2.6
2013-11-29,3.3,8.0,27.3,39.0,20.7,2.6
2013-11-30,3.3,8.0,28.6,40.3,22.5,2.6
2013-12-01,3.3,8.0,32.9,42.8,22.8,2.6
2013-12-02,3.5,8.0,35.4,44.2,29.8,2.7
2013-12-03,4.1,19.0,25.5,34.3,8.6,3.5
2013-12-04,4.1,19.0,1.8,10.2,-7.8,3.5
2013-12-05,4.1,18.0,-0.9,12.9,-6.9,3.5
2013-12-06,4.1,17.0,5.4,18.0,-4.0,3.5
2013-12-07,4.6,22.0,8.6,12.9,0.7,4.2
2013-12-08,4.6,20.0,-1.7,12.7,-8.9,4.2
2013-12-09,4.6,19.0,4.1,19.0,-8.5,4.2
2013-12-10,4.6,18.0,23.0,33.4,16.0,4.2
2013-12-11,4.6,18.0,27.9,37.8,20.7,4.2
2013-12-12,4.6,17.0,31.8,42.1,25.9,4.2
2013-12-13,4.8,17.0,21.4,27.3,13.5,4.5
2013-12-14,4.8,17.0,22.6,32.4,12.0,4.5
2013-12-15,4.8,17.0,33.1,42.8,25.9,4.5
2013-12-16,4.8,17.0,35.6,43.9,30.9,4.5
2013-12-17,4.8,16.0,39.7,51.1,34.5,4.5
2013-12-18,4.9,18.0,36.5,47.1,29.5,4.7
2013-12-19,4.9,18.0,23.9,30.2,18.5,4.7
2013-12-20,4.9,19.0,16.9,22.1,10.2,4.7
2013-12-21,5.4,23.0,19.6,22.6,15.1,5.4
2013-12-22,5.4,22.0,16.9,21.2,10.8,5.4
2013-12-23,5.4,22.0,26.6,33.4,20.1,5.4
2013-12-24,5.4,22.0,25.9,34.0,16.0,5.4
2013-12-25,5.4,21.0,27.3,35.1,16.5,5.4
2013-12-26,5.4,21.0,31.1,38.1,25.9,5.4
2013-12-27,5.4,21.0,34.5,46.2,28.6,5.4
2013-12-28,5.4,21.0,26.8,36.1,12.9,5.4
2013-12-29,5.4,21.0,18.9,30.0,9.5,5.4
2013-12-30,5.4,21.0,29.8,37.8,21.7,5.4
2013-12-31,5.4,21.0,32.9,43.0,25.9,5.4
2014-01-01,5.4,21.0,28.4,38.5,21.6,5.4
2014-01-02,5.4,21.0,34.0,44.4,28.6,5.4
2014-01-03,5.4,21.0,33.3,41.9,28.8,5.4
2014-01-04,5.4,21.0,18.7,30.9,9.7,5.4
2014-01-05,5.4,21.0,14.4,19.8,10.2,5.4
2014-01-06,5.4,21.0,28.9,38.5,15.1,5.4
2014-01-07,5.4,21.0,30.0,37.9,25.0,5.4
2014-01-08,5.4,21.0,26.1,33.3,22.1,5.4
2014-01-09,5.5,21.0,24.1,29.8,19.0,5.5
2014-01-10,5.5,21.0,25.5,33.1,17.1,5.5
2014-01-11,5.5,21.0,31.3,43.3,24.4,5.5
2014-01-12,5.5,21.0,20.1,29.7,14.7,5.5
2014-01-13,5.5,21.0,22.1,31.6,13.1,5.5
2014-01-14,5.5,21.0,25.3,30.2,20.3,5.5
2014-01-15,5.5,20.0,28.8,36.9,24.3,5.5
2014-01-16,5.5,20.0,27.9,35.4,21.6,5.5
2014-01-17,5.5,20.0,30.9,38.3,25.7,5.5
2014-01-18,5.5,20.0,33.1,45.5,25.2,5.5
2014-01-19,5.5,20.0,36.3,46.9,30.2,5.5
2014-01-20,5.5,20.0,33.3,41.2,26.6,5.5
2014-01-21,5.5,20.0,34.7,46.4,28.8,5.5
2014-01-22,5.5,20.0,29.1,40.5,19.0,5.5
2014-01-23,5.5,20.0,22.3,32.4,13.8,5.5
2014-01-24,5.5,20.0,31.8,38.1,25.2,5.5
2014-01-25,5.5,20.0,31.6,40.8,24.6,5.5
2014-01-26,5.5,20.0,28.6,37.8,24.1,5.5
2014-01-27,5.5,20.0,28.2,35.6,21.9,5.5
2014-01-28,5.5,20.0,25.7,32.5,19.2,5.5
2014-01-29,5.6,20.0,34.2,40.6,25.0,5.6
2014-01-30,5.8,23.0,28.8,37.0,21.2,5.9
2014-01-31,6.3,32.0,19.2,23.9,12.7,6.4
2014-02-01,6.3,31.0,8.6,17.1,0.9,6.4
2014-02-02,6.6,33.0,11.7,24.8,1.9,6.7
2014-02-03,6.7,32.0,14.7,24.8,6.8,6.9
2014-02-04,6.9,36.0,11.5,18.3,6.1,7.1
2014-02-05,6.9,33.0,14.7,26.4,8.1,7.1
2014-02-06,7.3,34.0,18.5,28.4,10.0,7.5
2014-02-07,7.3,32.0,20.7,27.7,16.3,7.5
2014-02-08,7.3,31.0,29.5,36.5,22.1,7.5
2014-02-09,7.3,29.0,33.1,40.8,28.4,7.5
2014-02-10,7.4,30.0,26.8,33.4,17.8,7.6
2014-02-11,7.4,29.0,25.5,37.0,17.6,7.6
2014-02-12,7.4,29.0,33.4,41.0,20.8,7.6
2014-02-13,7.4,28.0,37.9,46.0,32.2,7.6
2014-02-14,7.4,27.0,38.7,48.0,32.7,7.6
2014-02-15,7.4,27.0,39.0,48.0,31.1,7.6
2014-02-16,7.4,27.0,34.7,43.0,27.1,7.6
2014-02-17,7.4,27.0,33.3,43.0,26.2,7.6
2014-02-18,7.4,27.0,34.3,45.0,27.0,7.5
2014-02-19,7.4,27.0,26.6,38.1,7.5,7.4
2014-02-20,7.4,27.0,19.0,32.0,7.2,7.3
2014-02-21,7.4,27.0,27.3,35.6,21.7,7.3
2014-02-22,7.4,27.0,29.1,37.9,22.3,7.3
2014-02-23,7.4,27.0,32.2,43.7,24.8,7.3
2014-02-24,7.4,27.0,34.0,45.9,25.7,7.3
2014-02-25,7.4,27.0,33.6,44.8,26.2,7.3
2014-02-26,7.4,26.0,34.3,46.6,27.0,7.3
2014-02-27,7.8,31.0,26.4,29.8,21.4,8.1
2014-02-28,8.4,35.0,27.5,34.2,19.6,8.9
2014-03-01,8.5,36.0,24.6,32.2,19.2,9.1
