datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1987-10-01 00:00:00+00:00,5780.0,A,06329500,372.0,A,5810.0,A
1987-10-02 00:00:00+00:00,5850.0,A,06329500,235.0,A,3710.0,A
1987-10-03 00:00:00+00:00,5950.0,A,06329500,158.0,A,2540.0,A
1987-10-04 00:00:00+00:00,5910.0,A,06329500,139.0,A,2220.0,A
1987-10-05 00:00:00+00:00,5750.0,A,06329500,146.0,A,2270.0,A
1987-10-06 00:00:00+00:00,5620.0,A,06329500,115.0,A,1750.0,A
1987-10-07 00:00:00+00:00,5530.0,A,06329500,71.0,A,1060.0,A
1987-10-08 00:00:00+00:00,5420.0,A,06329500,54.0,A,790.0,A
1987-10-09 00:00:00+00:00,5400.0,A,06329500,46.0,A,671.0,A
1987-10-10 00:00:00+00:00,5440.0,A,06329500,38.0,A,558.0,A
1987-10-11 00:00:00+00:00,5440.0,A,06329500,33.0,A,485.0,A
1987-10-12 00:00:00+00:00,5370.0,A,06329500,30.0,A,435.0,A
1987-10-13 00:00:00+00:00,5520.0,A,06329500,31.0,A,462.0,A
1987-10-14 00:00:00+00:00,5710.0,A,06329500,33.0,A,509.0,A
1987-10-15 00:00:00+00:00,5820.0,A,06329500,36.0,A,566.0,A
1987-10-16 00:00:00+00:00,5840.0,A,06329500,39.0,A,615.0,A
1987-10-17 00:00:00+00:00,5920.0,A,06329500,42.0,A,671.0,A
1987-10-18 00:00:00+00:00,6010.0,A,06329500,53.0,A,860.0,A
1987-10-19 00:00:00+00:00,6010.0,A,06329500,67.0,A,1090.0,A
1987-10-20 00:00:00+00:00,6010.0,A,06329500,51.0,A,828.0,A
1987-10-21 00:00:00+00:00,5980.0,A,06329500,42.0,A,678.0,A
1987-10-22 00:00:00+00:00,6000.0,A,06329500,51.0,A,826.0,A
1987-10-23 00:00:00+00:00,6030.0,A,06329500,56.0,A,912.0,A
1987-10-24 00:00:00+00:00,5640.0,A,06329500,51.0,A,777.0,A
1987-10-25 00:00:00+00:00,6510.0,A,06329500,68.0,A,1200.0,A
1987-10-26 00:00:00+00:00,6680.0,A,06329500,85.0,A,1530.0,A
1987-10-27 00:00:00+00:00,6690.0,A,06329500,87.0,A,1570.0,A
1987-10-28 00:00:00+00:00,6710.0,A,06329500,86.0,A,1560.0,A
1987-10-29 00:00:00+00:00,6710.0,A,06329500,81.0,A,1470.0,A
1987-10-30 00:00:00+00:00,6710.0,A,06329500,81.0,A,1470.0,A
1987-10-31 00:00:00+00:00,6710.0,A,06329500,81.0,A,1470.0,A
1987-11-01 00:00:00+00:00,6680.0,A,06329500,79.0,A,1420.0,A
1987-11-02 00:00:00+00:00,6650.0,A,06329500,81.0,A,1450.0,A
1987-11-03 00:00:00+00:00,6620.0,A,06329500,83.0,A,1480.0,A
1987-11-04 00:00:00+00:00,6650.0,A,06329500,81.0,A,1450.0,A
1987-11-05 00:00:00+00:00,6680.0,A,06329500,76.0,A,1370.0,A
1987-11-06 00:00:00+00:00,6700.0,A,06329500,76.0,A,1370.0,A
1987-11-07 00:00:00+00:00,6770.0,A,06329500,82.0,A,1500.0,A
1987-11-08 00:00:00+00:00,6770.0,A,06329500,82.0,A,1500.0,A
1987-11-09 00:00:00+00:00,6770.0,A,06329500,72.0,A,1320.0,A
1987-11-10 00:00:00+00:00,6770.0,A,06329500,68.0,A,1240.0,A
1987-11-11 00:00:00+00:00,6840.0,A,06329500,76.0,A,1400.0,A
1987-11-12 00:00:00+00:00,6850.0,A,06329500,88.0,A,1630.0,A
1987-11-13 00:00:00+00:00,6830.0,A,06329500,99.0,A,1830.0,A
1987-11-14 00:00:00+00:00,6830.0,A,06329500,109.0,A,2010.0,A
1987-11-15 00:00:00+00:00,6790.0,A,06329500,118.0,A,2160.0,A
1987-11-16 00:00:00+00:00,6740.0,A,06329500,124.0,A,2260.0,A
1987-11-17 00:00:00+00:00,6740.0,A,06329500,135.0,A,2460.0,A
1987-11-18 00:00:00+00:00,6740.0,A,06329500,150.0,A,2730.0,A
1987-11-19 00:00:00+00:00,6740.0,A,06329500,132.0,A,2400.0,A
1987-11-20 00:00:00+00:00,6750.0,A,06329500,110.0,A,2000.0,A
1987-11-21 00:00:00+00:00,6760.0,A,06329500,91.0,A,1660.0,A
1987-11-22 00:00:00+00:00,6650.0,A,06329500,74.0,A,1330.0,A
1987-11-23 00:00:00+00:00,6680.0,A,06329500,72.0,A,1300.0,A
1987-11-24 00:00:00+00:00,6740.0,A,06329500,72.0,A,1310.0,A
1987-11-25 00:00:00+00:00,6740.0,A,06329500,65.0,A,1180.0,A
1987-11-26 00:00:00+00:00,6770.0,A,06329500,58.0,A,1060.0,A
1987-11-27 00:00:00+00:00,6770.0,A,06329500,52.0,A,951.0,A
1987-11-28 00:00:00+00:00,6740.0,A,06329500,47.0,A,855.0,A
1987-11-29 00:00:00+00:00,6670.0,A,06329500,47.0,A,846.0,A
1987-11-30 00:00:00+00:00,6860.0,A,06329500,72.0,A,1330.0,A
1987-12-01 00:00:00+00:00,6830.0,A,06329500,78.0,A,1440.0,A
1987-12-02 00:00:00+00:00,7010.0,A,06329500,78.0,A,1480.0,A
1987-12-03 00:00:00+00:00,6570.0,A,06329500,72.0,A,1280.0,A
1987-12-04 00:00:00+00:00,6770.0,A,06329500,59.0,A,1080.0,A
1987-12-05 00:00:00+00:00,6550.0,A,06329500,40.0,A,707.0,A
1987-12-06 00:00:00+00:00,6450.0,A,06329500,29.0,A,505.0,A
1987-12-07 00:00:00+00:00,6520.0,A,06329500,35.0,A,616.0,A
1987-12-08 00:00:00+00:00,6500.0,A,06329500,50.0,A,877.0,A
1987-12-09 00:00:00+00:00,6440.0,A,06329500,54.0,A,939.0,A
1987-12-10 00:00:00+00:00,6480.0,A,06329500,58.0,A,1010.0,A
1987-12-11 00:00:00+00:00,6410.0,A,06329500,82.0,A,1420.0,A
1987-12-12 00:00:00+00:00,6390.0,A,06329500,132.0,A,2280.0,A
1987-12-13 00:00:00+00:00,6360.0,A,06329500,122.0,A,2090.0,A
1987-12-14 00:00:00+00:00,6430.0,A,06329500,109.0,A,1890.0,A
1987-12-15 00:00:00+00:00,4000.0,"A, e",06329500,104.0,A,1120.0,A
1987-12-16 00:00:00+00:00,3000.0,"A, e",06329500,100.0,A,810.0,A
1987-12-17 00:00:00+00:00,2500.0,"A, e",06329500,86.0,A,580.0,A
1987-12-18 00:00:00+00:00,3000.0,"A, e",06329500,65.0,A,526.0,A
1987-12-19 00:00:00+00:00,3500.0,"A, e",06329500,53.0,A,501.0,A
1987-12-20 00:00:00+00:00,3500.0,"A, e",06329500,52.0,A,491.0,A
1987-12-21 00:00:00+00:00,4000.0,"A, e",06329500,54.0,A,583.0,A
1987-12-22 00:00:00+00:00,4000.0,"A, e",06329500,45.0,A,486.0,A
1987-12-23 00:00:00+00:00,3500.0,"A, e",06329500,36.0,A,340.0,A
1987-12-24 00:00:00+00:00,3500.0,"A, e",06329500,32.0,A,302.0,A
1987-12-25 00:00:00+00:00,4000.0,"A, e",06329500,31.0,A,335.0,A
1987-12-26 00:00:00+00:00,4000.0,"A, e",06329500,31.0,A,335.0,A
1987-12-27 00:00:00+00:00,4500.0,"A, e",06329500,35.0,A,425.0,A
1987-12-28 00:00:00+00:00,4500.0,"A, e",06329500,54.0,A,656.0,A
1987-12-29 00:00:00+00:00,4500.0,"A, e",06329500,133.0,A,1620.0,A
1987-12-30 00:00:00+00:00,4000.0,"A, e",06329500,109.0,A,1180.0,A
1987-12-31 00:00:00+00:00,4000.0,"A, e",06329500,76.0,A,821.0,A
1988-01-01 00:00:00+00:00,4000.0,"A, e",06329500,53.0,A,572.0,A
1988-01-02 00:00:00+00:00,4500.0,"A, e",06329500,45.0,A,547.0,A
1988-01-03 00:00:00+00:00,4500.0,"A, e",06329500,51.0,A,620.0,A
1988-01-04 00:00:00+00:00,4000.0,"A, e",06329500,58.0,A,626.0,A
1988-01-05 00:00:00+00:00,3500.0,"A, e",06329500,48.0,A,454.0,A
1988-01-06 00:00:00+00:00,4000.0,"A, e",06329500,41.0,A,443.0,A
1988-01-07 00:00:00+00:00,4500.0,"A, e",06329500,40.0,A,486.0,A
1988-01-08 00:00:00+00:00,4500.0,"A, e",06329500,40.0,A,486.0,A
1988-01-09 00:00:00+00:00,4000.0,"A, e",06329500,39.0,A,421.0,A
1988-01-10 00:00:00+00:00,4500.0,"A, e",06329500,39.0,A,474.0,A
1988-01-11 00:00:00+00:00,5000.0,"A, e",06329500,38.0,A,513.0,A
1988-01-12 00:00:00+00:00,5500.0,"A, e",06329500,38.0,A,564.0,A
1988-01-13 00:00:00+00:00,6000.0,"A, e",06329500,38.0,A,616.0,A
1988-01-14 00:00:00+00:00,6500.0,"A, e",06329500,38.0,A,667.0,A
1988-01-15 00:00:00+00:00,7500.0,"A, e",06329500,38.0,A,769.0,A
1988-01-16 00:00:00+00:00,8000.0,"A, e",06329500,38.0,A,821.0,A
1988-01-17 00:00:00+00:00,7500.0,"A, e",06329500,38.0,A,769.0,A
1988-01-18 00:00:00+00:00,7000.0,"A, e",06329500,37.0,A,699.0,A
1988-01-19 00:00:00+00:00,6500.0,"A, e",06329500,38.0,A,667.0,A
1988-01-20 00:00:00+00:00,6500.0,"A, e",06329500,40.0,A,702.0,A
1988-01-21 00:00:00+00:00,6500.0,"A, e",06329500,42.0,A,737.0,A
1988-01-22 00:00:00+00:00,7000.0,"A, e",06329500,41.0,A,775.0,A
1988-01-23 00:00:00+00:00,7500.0,"A, e",06329500,36.0,A,729.0,A
1988-01-24 00:00:00+00:00,8000.0,"A, e",06329500,31.0,A,670.0,A
1988-01-25 00:00:00+00:00,7500.0,"A, e",06329500,29.0,A,587.0,A
1988-01-26 00:00:00+00:00,7000.0,"A, e",06329500,27.0,A,510.0,A
1988-01-27 00:00:00+00:00,7500.0,"A, e",06329500,26.0,A,526.0,A
1988-01-28 00:00:00+00:00,8000.0,"A, e",06329500,29.0,A,626.0,A
1988-01-29 00:00:00+00:00,9000.0,"A, e",06329500,37.0,A,899.0,A
1988-01-30 00:00:00+00:00,8000.0,"A, e",06329500,46.0,A,994.0,A
1988-01-31 00:00:00+00:00,7000.0,"A, e",06329500,54.0,A,1020.0,A
1988-02-01 00:00:00+00:00,6000.0,"A, e",06329500,58.0,A,940.0,A
1988-02-02 00:00:00+00:00,5500.0,"A, e",06329500,58.0,A,861.0,A
1988-02-03 00:00:00+00:00,5000.0,"A, e",06329500,53.0,A,715.0,A
1988-02-04 00:00:00+00:00,5000.0,"A, e",06329500,49.0,A,661.0,A
1988-02-05 00:00:00+00:00,5500.0,"A, e",06329500,45.0,A,668.0,A
1988-02-06 00:00:00+00:00,6000.0,"A, e",06329500,42.0,A,680.0,A
1988-02-07 00:00:00+00:00,5500.0,"A, e",06329500,38.0,A,564.0,A
1988-02-08 00:00:00+00:00,5500.0,"A, e",06329500,32.0,A,475.0,A
1988-02-09 00:00:00+00:00,6000.0,"A, e",06329500,27.0,A,437.0,A
1988-02-10 00:00:00+00:00,5000.0,"A, e",06329500,23.0,A,310.0,A
1988-02-11 00:00:00+00:00,4500.0,"A, e",06329500,23.0,A,279.0,A
1988-02-12 00:00:00+00:00,5000.0,"A, e",06329500,25.0,A,337.0,A
1988-02-13 00:00:00+00:00,5500.0,"A, e",06329500,28.0,A,416.0,A
1988-02-14 00:00:00+00:00,5500.0,"A, e",06329500,32.0,A,475.0,A
1988-02-15 00:00:00+00:00,5500.0,"A, e",06329500,47.0,A,698.0,A
1988-02-16 00:00:00+00:00,6000.0,"A, e",06329500,63.0,A,1020.0,A
1988-02-17 00:00:00+00:00,6000.0,"A, e",06329500,70.0,A,1130.0,A
1988-02-18 00:00:00+00:00,6500.0,"A, e",06329500,76.0,A,1330.0,A
1988-02-19 00:00:00+00:00,7000.0,"A, e",06329500,95.0,A,1800.0,A
1988-02-20 00:00:00+00:00,8000.0,"A, e",06329500,124.0,A,2680.0,A
1988-02-21 00:00:00+00:00,9000.0,"A, e",06329500,147.0,A,3570.0,A
1988-02-22 00:00:00+00:00,8500.0,"A, e",06329500,150.0,A,3440.0,A
1988-02-23 00:00:00+00:00,7500.0,"A, e",06329500,140.0,A,2830.0,A
1988-02-24 00:00:00+00:00,8000.0,"A, e",06329500,135.0,A,2920.0,A
1988-02-25 00:00:00+00:00,8500.0,"A, e",06329500,130.0,A,2980.0,A
1988-02-26 00:00:00+00:00,9000.0,"A, e",06329500,129.0,A,3130.0,A
1988-02-27 00:00:00+00:00,9000.0,"A, e",06329500,130.0,A,3160.0,A
1988-02-28 00:00:00+00:00,9000.0,"A, e",06329500,129.0,A,3130.0,A
1988-02-29 00:00:00+00:00,8000.0,"A, e",06329500,131.0,A,2830.0,A
