date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1996-10-01,0.0,44.2,65.5,29.8,0.0
1996-10-02,1.6,44.4,65.1,32.9,1.0
1996-10-03,4.5,32.5,37.6,31.1,1.8
1996-10-04,4.5,38.7,61.3,30.2,1.3
1996-10-05,4.5,39.4,59.0,28.2,1.0
1996-10-06,4.5,42.3,64.9,28.4,0.6
1996-10-07,4.5,42.1,64.2,27.3,0.0
1996-10-08,4.6,43.3,67.1,28.4,0.0
1996-10-09,4.6,45.1,69.1,31.5,0.0
1996-10-10,4.6,45.3,68.9,31.8,0.0
1996-10-11,4.6,45.5,69.4,31.6,0.0
1996-10-12,4.6,44.1,67.5,29.1,0.0
1996-10-13,4.6,42.8,66.0,28.2,0.0
1996-10-14,4.6,38.8,53.2,27.9,0.0
1996-10-15,4.6,37.6,58.6,26.1,0.0
1996-10-16,4.8,34.3,43.5,25.9,0.0
1996-10-17,4.8,27.5,39.2,20.3,0.0
1996-10-18,4.8,37.9,56.3,19.9,0.0
1996-10-19,5.2,36.7,48.0,25.3,0.3
1996-10-20,5.5,20.5,30.7,5.7,0.2
1996-10-21,5.5,10.0,18.3,-0.9,0.0
1996-10-22,5.5,18.0,38.8,-4.2,0.0
1996-10-23,5.5,26.2,45.3,14.2,0.0
1996-10-24,5.5,28.2,44.8,12.7,0.6
1996-10-25,6.3,23.7,32.9,13.6,0.4
1996-10-26,6.4,16.7,30.6,1.6,0.3
1996-10-27,6.6,27.7,33.4,21.2,0.9
1996-10-28,7.8,27.5,34.5,15.6,2.3
1996-10-29,7.9,21.9,40.1,15.3,2.7
1996-10-30,7.9,27.1,43.5,16.0,3.0
1996-10-31,8.1,24.1,35.6,7.5,3.3
1996-11-01,8.1,17.4,38.5,1.9,3.5
1996-11-02,8.1,26.2,50.2,10.2,3.5
1996-11-03,8.5,28.0,35.1,21.7,4.1
1996-11-04,8.5,29.5,44.2,22.5,4.1
1996-11-05,8.5,28.6,36.9,21.4,4.0
1996-11-06,8.7,17.4,33.6,-0.8,4.0
1996-11-07,8.7,9.7,30.9,-3.8,4.0
1996-11-08,8.7,20.7,43.3,2.5,4.1
1996-11-09,8.7,26.4,52.0,11.1,4.1
1996-11-10,8.7,28.6,53.8,17.1,4.1
1996-11-11,8.7,28.8,54.7,13.5,4.1
1996-11-12,8.7,30.9,54.5,18.0,4.1
1996-11-13,8.7,34.0,53.4,20.8,4.1
1996-11-14,8.7,33.6,39.9,27.1,4.1
1996-11-15,9.6,25.5,29.8,21.2,5.1
1996-11-16,10.1,12.4,21.4,0.3,5.5
1996-11-17,10.6,19.2,27.0,2.1,6.3
1996-11-18,10.7,32.0,44.4,26.4,6.3
1996-11-19,10.7,36.1,55.4,26.4,6.3
1996-11-20,10.7,33.1,50.7,17.1,6.3
1996-11-21,10.7,34.3,48.6,16.2,6.4
1996-11-22,11.7,31.1,34.2,26.2,6.9
1996-11-23,11.9,23.7,28.9,11.8,7.1
1996-11-24,11.9,16.5,37.0,3.4,7.1
1996-11-25,11.9,22.3,39.7,9.5,7.1
1996-11-26,12.1,,,,7.3
1996-11-27,12.1,,,,7.3
1996-11-28,12.5,25.3,37.8,15.3,7.5
1996-11-29,12.6,,,,7.6
1996-11-30,12.6,,,,7.6
1996-12-01,12.9,,,,7.9
1996-12-02,12.9,,,,7.9
1996-12-03,13.3,,,,8.3
1996-12-04,13.3,5.4,20.1,-6.0,8.5
1996-12-05,13.3,23.2,28.6,16.9,8.6
1996-12-06,14.8,18.5,25.7,5.5,10.5
1996-12-07,14.8,15.6,35.6,5.7,10.5
1996-12-08,14.8,26.1,46.0,13.1,10.5
1996-12-09,14.9,34.0,46.2,25.5,10.5
1996-12-10,15.7,27.9,32.9,26.1,11.6
1996-12-11,15.9,26.8,30.6,23.5,11.8
1996-12-12,15.9,25.0,36.3,15.4,11.8
1996-12-13,16.0,24.8,40.3,11.1,11.8
1996-12-14,16.1,12.4,24.3,-4.7,11.8
1996-12-15,16.2,1.6,18.5,-14.3,11.8
1996-12-16,16.2,17.2,26.6,2.3,11.8
1996-12-17,16.2,-11.4,2.1,-27.2,11.8
1996-12-18,16.2,-13.0,6.3,-29.9,11.8
1996-12-19,16.2,2.1,19.6,-10.1,11.9
1996-12-20,16.2,14.2,27.3,-6.7,12.2
1996-12-21,16.2,20.5,24.1,15.8,12.2
1996-12-22,16.5,21.0,26.6,15.6,12.8
1996-12-23,17.0,8.2,18.7,-11.0,13.1
1996-12-24,17.0,5.4,27.1,-12.1,13.2
1996-12-25,17.0,17.4,34.3,2.7,13.3
1996-12-26,17.0,24.3,38.8,11.3,13.5
1996-12-27,17.2,23.9,28.2,21.9,13.8
1996-12-28,17.6,21.7,27.9,14.5,14.1
1996-12-29,17.6,,,,14.1
1996-12-30,17.6,28.8,43.7,15.3,14.2
1996-12-31,17.6,28.9,41.9,16.3,14.2
1997-01-01,17.6,25.9,45.7,13.6,14.2
1997-01-02,17.6,32.2,45.3,20.5,14.2
1997-01-03,18.5,28.0,36.7,20.1,15.1
1997-01-04,18.7,12.0,26.1,-4.4,15.2
1997-01-05,18.7,14.0,21.2,3.7,15.2
1997-01-06,18.7,5.5,19.8,-8.9,15.3
1997-01-07,18.7,6.1,27.1,-10.5,15.3
1997-01-08,18.7,6.8,14.7,-1.1,15.3
1997-01-09,18.8,10.6,27.9,1.8,15.3
1997-01-10,18.9,15.6,29.1,2.5,15.3
1997-01-11,18.9,17.1,25.9,11.3,16.1
1997-01-12,19.0,18.7,24.1,15.3,17.0
1997-01-13,19.1,16.9,19.9,14.7,18.3
1997-01-14,19.1,12.4,22.3,-1.7,18.7
1997-01-15,19.6,4.3,32.0,-8.1,18.8
1997-01-16,21.8,7.5,32.7,-2.2,18.8
1997-01-17,21.8,10.4,35.6,-3.6,18.8
1997-01-18,21.8,21.6,43.7,9.5,18.8
1997-01-19,21.8,24.8,47.8,14.2,18.8
1997-01-20,21.8,22.6,35.8,11.1,19.0
1997-01-21,22.1,13.8,24.4,-0.8,19.3
1997-01-22,22.1,17.4,27.3,4.1,19.5
1997-01-23,22.6,20.7,26.2,18.3,20.2
1997-01-24,22.7,14.2,32.9,-2.9,20.2
1997-01-25,22.8,21.4,27.1,9.5,20.9
1997-01-26,23.2,24.1,27.3,17.2,22.3
1997-01-27,24.6,20.7,34.0,5.5,22.3
1997-01-28,24.6,15.4,35.2,-2.0,22.4
1997-01-29,24.6,18.7,35.2,6.4,22.4
1997-01-30,24.6,18.9,43.9,3.4,22.5
1997-01-31,24.6,28.4,52.3,14.7,22.5
1997-02-01,24.6,24.8,47.5,10.4,22.5
1997-02-02,24.6,22.5,35.4,9.7,22.7
1997-02-03,24.6,15.8,30.4,3.0,22.7
1997-02-04,24.7,19.4,40.6,2.1,22.8
1997-02-05,24.7,22.3,37.6,9.1,23.1
1997-02-06,24.7,15.8,23.2,9.3,23.7
1997-02-07,24.8,6.1,30.4,-8.0,23.7
1997-02-08,24.9,9.9,36.0,-5.4,23.8
1997-02-09,25.0,11.3,38.5,-3.3,23.8
1997-02-10,25.0,16.7,37.4,-0.9,23.8
1997-02-11,25.1,20.3,45.3,6.4,23.9
1997-02-12,25.1,18.0,41.7,2.5,24.3
1997-02-13,25.2,7.9,28.0,-8.0,24.4
1997-02-14,25.3,10.8,38.7,-8.0,24.5
1997-02-15,25.3,20.1,40.3,3.2,24.5
1997-02-16,25.5,27.7,51.6,7.0,24.6
1997-02-17,25.6,30.7,37.9,27.3,24.6
1997-02-18,25.6,28.2,43.0,12.0,24.7
1997-02-19,25.7,21.9,48.0,4.8,24.7
1997-02-20,25.7,16.3,30.0,7.0,25.2
1997-02-21,25.7,8.1,31.6,-7.4,25.4
1997-02-22,25.7,9.5,33.3,-10.5,25.4
1997-02-23,25.8,13.5,28.8,1.2,25.8
1997-02-24,25.8,14.9,24.6,4.3,26.3
1997-02-25,25.8,18.0,25.7,0.1,26.6
1997-02-26,25.8,13.3,33.6,-3.5,26.6
1997-02-27,25.8,17.4,21.4,14.0,27.0
1997-02-28,25.9,15.1,28.6,-5.4,27.5
1997-03-01,26.2,9.9,33.8,-5.1,27.5
1997-03-02,26.5,21.6,49.3,1.0,27.5
1997-03-03,26.7,21.4,40.5,3.0,27.6
1997-03-04,27.2,10.4,27.1,-6.9,27.8
1997-03-05,27.3,12.4,43.9,-10.7,27.8
1997-03-06,27.4,21.9,50.4,-3.1,27.8
