date,PREC_DAILY,WTEQ_DAILY
1996-10-01,0.0,0.0
1996-10-02,0.2,0.0
1996-10-03,0.2,0.0
1996-10-04,0.2,0.0
1996-10-05,0.2,0.0
1996-10-06,0.2,0.0
1996-10-07,0.3,0.0
1996-10-08,0.3,0.0
1996-10-09,0.3,0.0
1996-10-10,0.3,0.0
1996-10-11,0.3,0.0
1996-10-12,0.3,0.0
1996-10-13,0.6,0.0
1996-10-14,0.6,0.0
1996-10-15,0.6,0.0
1996-10-16,0.6,0.0
1996-10-17,0.6,0.0
1996-10-18,0.6,0.0
1996-10-19,1.0,0.6
1996-10-20,1.0,0.6
1996-10-21,1.0,0.6
1996-10-22,1.0,0.6
1996-10-23,1.0,0.6
1996-10-24,1.4,0.8
1996-10-25,1.8,1.1
1996-10-26,1.9,1.1
1996-10-27,1.9,1.1
1996-10-28,2.3,1.4
1996-10-29,2.4,1.5
1996-10-30,2.4,1.5
1996-10-31,2.6,1.7
1996-11-01,2.7,1.7
1996-11-02,2.7,1.7
1996-11-03,2.7,1.7
1996-11-04,3.2,2.1
1996-11-05,3.4,2.5
1996-11-06,3.4,2.5
1996-11-07,3.4,2.5
1996-11-08,3.5,2.5
1996-11-09,3.5,2.5
1996-11-10,3.5,2.5
1996-11-11,3.5,2.5
1996-11-12,3.5,2.5
1996-11-13,3.5,2.5
1996-11-14,3.5,2.7
1996-11-15,3.7,2.8
1996-11-16,3.7,2.8
1996-11-17,4.3,3.2
1996-11-18,4.6,3.6
1996-11-19,4.6,3.6
1996-11-20,4.7,3.7
1996-11-21,5.0,3.8
1996-11-22,5.7,4.5
1996-11-23,5.7,4.5
1996-11-24,5.8,4.5
1996-11-25,5.8,4.5
1996-11-26,5.8,4.5
1996-11-27,5.8,4.5
1996-11-28,5.9,4.6
1996-11-29,5.9,4.6
1996-11-30,5.9,4.6
1996-12-01,6.2,4.8
1996-12-02,6.3,4.9
1996-12-03,6.4,4.9
1996-12-04,6.5,4.9
1996-12-05,7.1,5.7
1996-12-06,7.3,5.8
1996-12-07,7.3,5.8
1996-12-08,7.3,5.8
1996-12-09,7.9,6.9
1996-12-10,8.3,7.6
1996-12-11,8.9,8.1
1996-12-12,9.7,9.1
1996-12-13,10.0,9.2
1996-12-14,10.0,9.3
1996-12-15,10.1,9.3
1996-12-16,10.6,9.7
1996-12-17,10.6,9.7
1996-12-18,10.7,9.7
1996-12-19,10.9,9.8
1996-12-20,11.1,9.9
1996-12-21,11.7,10.6
1996-12-22,12.4,11.4
1996-12-23,12.6,11.6
1996-12-24,12.6,11.7
1996-12-25,12.8,11.7
1996-12-26,13.0,12.1
1996-12-27,13.6,12.7
1996-12-28,13.7,12.8
1996-12-29,13.8,12.8
1996-12-30,13.9,12.8
1996-12-31,13.9,12.8
1997-01-01,13.9,12.8
1997-01-02,14.3,13.2
1997-01-03,14.6,13.7
1997-01-04,14.6,13.8
1997-01-05,14.6,13.8
1997-01-06,14.6,13.8
1997-01-07,14.7,14.1
1997-01-08,14.9,14.3
1997-01-09,15.3,14.7
1997-01-10,15.6,14.9
1997-01-11,15.9,15.3
1997-01-12,16.2,15.7
1997-01-13,17.2,16.6
1997-01-14,17.4,17.0
1997-01-15,17.4,17.0
1997-01-16,17.4,17.0
1997-01-17,17.4,17.0
1997-01-18,17.4,17.0
1997-01-19,17.4,17.0
1997-01-20,17.5,17.1
1997-01-21,17.5,17.3
1997-01-22,17.9,17.7
1997-01-23,18.2,17.9
1997-01-24,18.2,17.9
1997-01-25,19.1,18.5
1997-01-26,19.2,18.6
1997-01-27,19.3,18.6
1997-01-28,19.4,18.9
1997-01-29,19.6,18.9
1997-01-30,19.7,18.9
1997-01-31,19.7,19.0
1997-02-01,19.7,19.0
1997-02-02,20.1,19.9
1997-02-03,20.1,20.0
1997-02-04,20.1,20.1
1997-02-05,20.2,20.4
1997-02-06,20.2,20.5
1997-02-07,20.2,20.5
1997-02-08,20.2,20.5
1997-02-09,20.2,20.5
1997-02-10,20.2,20.5
1997-02-11,20.2,20.5
1997-02-12,20.2,20.7
1997-02-13,20.2,20.7
1997-02-14,20.4,20.9
1997-02-15,20.5,20.9
1997-02-16,20.5,20.9
1997-02-17,20.6,21.1
1997-02-18,20.6,21.1
1997-02-19,20.6,21.1
1997-02-20,20.6,21.2
1997-02-21,20.6,21.2
1997-02-22,20.6,21.3
1997-02-23,20.6,21.3
1997-02-24,20.6,21.3
1997-02-25,20.6,21.3
1997-02-26,20.6,21.3
1997-02-27,21.3,22.1
1997-02-28,21.4,22.2
1997-03-01,21.5,22.2
1997-03-02,21.9,22.2
1997-03-03,21.9,22.2
1997-03-04,21.9,22.2
1997-03-05,21.9,22.2
1997-03-06,21.9,22.1
1997-03-07,21.9,22.2
1997-03-08,22.0,22.2
1997-03-09,22.1,22.2
1997-03-10,22.1,22.2
1997-03-11,22.1,22.3
1997-03-12,22.1,22.3
1997-03-13,22.1,22.3
1997-03-14,22.1,22.3
1997-03-15,22.1,22.3
1997-03-16,22.1,22.3
1997-03-17,22.1,22.3
1997-03-18,22.2,22.4
1997-03-19,22.2,22.5
1997-03-20,22.2,22.8
1997-03-21,22.2,22.8
1997-03-22,22.2,22.8
1997-03-23,22.2,22.8
1997-03-24,22.5,23.4
1997-03-25,22.5,23.5
1997-03-26,22.5,23.8
1997-03-27,22.5,24.0
1997-03-28,22.5,24.5
1997-03-29,22.5,24.7
1997-03-30,22.6,24.9
1997-03-31,22.7,25.0
1997-04-01,22.7,25.5
1997-04-02,22.9,25.6
1997-04-03,22.9,26.0
1997-04-04,22.9,26.3
1997-04-05,23.0,26.3
1997-04-06,23.1,26.4
1997-04-07,23.1,26.4
1997-04-08,23.3,26.4
1997-04-09,23.6,26.5
1997-04-10,23.7,27.0
1997-04-11,23.7,27.1
1997-04-12,23.7,27.1
1997-04-13,23.9,27.1
1997-04-14,23.9,26.7
1997-04-15,23.9,26.3
1997-04-16,23.9,25.9
1997-04-17,23.9,25.9
1997-04-18,23.9,25.9
1997-04-19,23.9,25.5
1997-04-20,24.1,25.4
1997-04-21,24.2,25.4
1997-04-22,24.2,25.5
1997-04-23,24.6,25.5
1997-04-24,24.7,25.5
1997-04-25,24.7,25.5
1997-04-26,24.7,25.3
1997-04-27,24.9,24.6
1997-04-28,25.0,24.6
1997-04-29,25.3,24.7
1997-04-30,25.5,24.7
1997-05-01,25.6,24.9
1997-05-02,25.8,25.3
1997-05-03,25.8,25.2
1997-05-04,25.8,25.2
1997-05-05,25.8,24.1
1997-05-06,25.8,23.1
1997-05-07,25.8,22.6
1997-05-08,25.8,22.0
1997-05-09,25.8,21.3
1997-05-10,25.8,20.1
1997-05-11,25.9,18.8
1997-05-12,25.9,18.3
1997-05-13,25.9,17.9
1997-05-14,25.9,16.7
1997-05-15,25.9,15.2
1997-05-16,25.9,13.3
1997-05-17,26.1,12.1
1997-05-18,26.1,11.5
1997-05-19,26.1,10.8
1997-05-20,26.5,11.0
1997-05-21,26.8,10.5
1997-05-22,26.8,9.7
1997-05-23,27.0,9.5
1997-05-24,27.8,9.6
1997-05-25,27.8,10.0
1997-05-26,27.8,10.4
1997-05-27,27.9,10.6
1997-05-28,28.0,10.2
1997-05-29,28.0,9.2
1997-05-30,28.0,8.0
1997-05-31,28.0,6.3
1997-06-01,28.0,5.0
1997-06-02,28.3,4.6
1997-06-03,28.3,3.8
1997-06-04,28.3,2.8
1997-06-05,28.3,1.3
1997-06-06,28.3,0.2
1997-06-07,28.6,0.0
1997-06-08,29.1,0.0
1997-06-09,29.6,0.0
1997-06-10,29.8,0.0
1997-06-11,30.0,0.0
1997-06-12,30.1,0.0
1997-06-13,30.3,0.1
1997-06-14,30.5,0.0
1997-06-15,30.6,0.0
1997-06-16,30.7,0.0
1997-06-17,30.7,0.0
1997-06-18,31.0,0.0
1997-06-19,31.0,0.0
1997-06-20,31.2,0.0
1997-06-21,31.2,0.0
1997-06-22,31.2,0.0
1997-06-23,31.2,0.0
1997-06-24,31.2,0.0
1997-06-25,31.2,0.0
1997-06-26,31.2,0.0
1997-06-27,31.2,0.0
1997-06-28,31.2,0.0
1997-06-29,31.2,0.0
1997-06-30,31.2,0.0
1997-07-01,31.2,0.0
1997-07-02,31.2,0.0
1997-07-03,31.2,0.0
1997-07-04,31.2,0.0
1997-07-05,31.2,0.0
1997-07-06,31.2,0.0
1997-07-07,31.2,0.0
1997-07-08,31.2,0.0
1997-07-09,31.2,0.0
1997-07-10,31.2,0.0
1997-07-11,31.2,0.0
1997-07-12,31.2,0.0
1997-07-13,31.2,0.0
1997-07-14,31.2,0.0
1997-07-15,31.2,0.0
1997-07-16,31.2,0.0
1997-07-17,31.2,0.0
1997-07-18,31.3,0.0
1997-07-19,31.3,0.0
1997-07-20,31.3,0.0
1997-07-21,31.4,0.0
