date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1996-10-01,0.0,0.0,0.0
1996-10-02,0.0,0.0,0.0
1996-10-03,0.4,0.0,0.0
1996-10-04,0.4,0.0,0.0
1996-10-05,0.4,0.0,0.0
1996-10-06,0.4,0.0,0.0
1996-10-07,0.4,0.0,0.0
1996-10-08,0.4,0.0,0.0
1996-10-09,0.4,0.0,0.0
1996-10-10,0.4,0.0,0.0
1996-10-11,0.4,0.0,0.0
1996-10-12,0.4,0.0,0.0
1996-10-13,0.7,0.0,0.0
1996-10-14,0.7,0.0,0.0
1996-10-15,0.7,0.0,0.0
1996-10-16,1.0,0.0,0.0
1996-10-17,1.0,0.0,0.0
1996-10-18,1.0,0.0,0.0
1996-10-19,1.6,6.0,0.3
1996-10-20,1.7,4.0,0.3
1996-10-21,1.7,5.0,0.3
1996-10-22,1.7,3.0,0.3
1996-10-23,1.8,2.0,0.3
1996-10-24,2.1,3.0,0.4
1996-10-25,2.7,10.0,1.3
1996-10-26,2.8,9.0,1.4
1996-10-27,2.8,6.0,1.4
1996-10-28,3.1,12.0,1.8
1996-10-29,3.1,9.0,1.8
1996-10-30,3.1,8.0,1.8
1996-10-31,3.3,10.0,1.9
1996-11-01,3.3,8.0,1.9
1996-11-02,3.3,7.0,1.9
1996-11-03,3.5,7.0,2.0
1996-11-04,3.5,7.0,2.0
1996-11-05,4.2,14.0,2.4
1996-11-06,4.2,12.0,2.4
1996-11-07,4.3,11.0,2.5
1996-11-08,4.3,9.0,2.5
1996-11-09,4.3,8.0,2.5
1996-11-10,4.3,8.0,2.5
1996-11-11,4.4,6.0,2.6
1996-11-12,4.4,6.0,2.6
1996-11-13,4.4,6.0,2.4
1996-11-14,4.4,6.0,2.4
1996-11-15,4.4,7.0,2.4
1996-11-16,4.5,7.0,2.5
1996-11-17,5.2,10.0,3.0
1996-11-18,5.7,14.0,3.5
1996-11-19,5.8,11.0,3.6
1996-11-20,5.8,10.0,3.6
1996-11-21,6.2,9.0,3.9
1996-11-22,7.5,13.0,4.7
1996-11-23,7.5,11.0,4.7
1996-11-24,7.5,11.0,4.7
1996-11-25,7.6,11.0,4.7
1996-11-26,7.6,11.0,4.7
1996-11-27,7.6,12.0,4.7
1996-11-28,7.6,10.0,4.7
1996-11-29,7.8,12.0,4.8
1996-11-30,7.8,13.0,4.8
1996-12-01,8.2,22.0,5.2
1996-12-02,8.3,19.0,5.2
1996-12-03,8.4,19.0,5.2
1996-12-04,8.5,19.0,5.2
1996-12-05,9.7,30.0,6.6
1996-12-06,10.0,32.0,6.9
1996-12-07,10.0,30.0,7.1
1996-12-08,10.0,25.0,7.3
1996-12-09,10.2,27.0,7.7
1996-12-10,11.2,34.0,8.9
1996-12-11,12.8,46.0,10.7
1996-12-12,13.5,43.0,11.7
1996-12-13,13.8,44.0,11.9
1996-12-14,13.9,42.0,12.0
1996-12-15,13.9,43.0,12.0
1996-12-16,14.4,49.0,12.2
1996-12-17,14.4,46.0,12.2
1996-12-18,14.5,44.0,12.2
1996-12-19,14.5,43.0,12.2
1996-12-20,14.6,42.0,12.2
1996-12-21,15.0,43.0,12.4
1996-12-22,16.4,59.0,14.0
1996-12-23,16.5,54.0,14.1
1996-12-24,16.5,55.0,14.1
1996-12-25,16.6,52.0,14.3
1996-12-26,17.0,56.0,15.1
1996-12-27,18.1,62.0,16.1
1996-12-28,18.3,60.0,16.1
1996-12-29,18.4,57.0,16.1
1996-12-30,18.4,55.0,16.1
