date,PREC_DAILY,WTEQ_DAILY
1996-10-01,0.0,0.0
1996-10-02,0.2,0.0
1996-10-03,0.2,0.0
1996-10-04,0.3,0.0
1996-10-05,0.3,0.0
1996-10-06,0.3,0.0
1996-10-07,0.3,0.0
1996-10-08,0.3,0.0
1996-10-09,0.3,0.0
1996-10-10,0.3,0.0
1996-10-11,0.3,0.0
1996-10-12,0.3,0.0
1996-10-13,0.3,0.0
1996-10-14,0.4,0.0
1996-10-15,0.4,0.0
1996-10-16,0.4,0.0
1996-10-17,0.4,0.0
1996-10-18,0.4,0.0
1996-10-19,0.5,0.0
1996-10-20,0.5,0.0
1996-10-21,0.5,0.0
1996-10-22,0.5,0.0
1996-10-23,0.5,0.0
1996-10-24,0.5,0.0
1996-10-25,0.7,0.1
1996-10-26,0.8,0.1
1996-10-27,1.3,0.7
1996-10-28,1.7,1.1
1996-10-29,1.7,1.1
1996-10-30,1.9,1.3
1996-10-31,2.2,1.6
1996-11-01,2.2,1.6
1996-11-02,2.3,1.6
1996-11-03,2.5,1.7
1996-11-04,2.5,1.6
1996-11-05,2.5,1.6
1996-11-06,2.5,1.0
1996-11-07,2.5,1.0
1996-11-08,2.5,0.9
1996-11-09,2.5,0.9
1996-11-10,2.5,0.8
1996-11-11,2.5,0.8
1996-11-12,2.5,0.1
1996-11-13,2.5,0.0
1996-11-14,2.5,0.0
1996-11-15,2.7,0.0
1996-11-16,2.7,0.0
1996-11-17,2.7,0.0
1996-11-18,2.7,0.0
1996-11-19,2.7,0.0
1996-11-20,2.8,0.0
1996-11-21,3.7,0.0
1996-11-22,4.8,0.6
1996-11-23,4.9,0.6
1996-11-24,4.9,0.6
1996-11-25,4.9,0.1
1996-11-26,4.9,0.0
1996-11-27,4.9,0.0
1996-11-28,4.9,0.0
1996-11-29,5.7,0.1
1996-11-30,5.7,0.3
1996-12-01,5.7,0.3
1996-12-02,5.7,0.3
1996-12-03,5.7,0.3
1996-12-04,5.8,0.3
1996-12-05,5.8,0.3
1996-12-06,5.8,0.4
1996-12-07,5.8,0.5
1996-12-08,5.9,0.6
1996-12-09,6.1,0.9
1996-12-10,6.4,1.3
1996-12-11,6.5,1.3
1996-12-12,6.5,1.3
1996-12-13,6.5,1.3
1996-12-14,6.5,1.3
1996-12-15,6.5,1.3
1996-12-16,6.5,0.7
1996-12-17,6.5,0.3
1996-12-18,6.5,0.0
1996-12-19,6.5,0.0
1996-12-20,6.5,0.0
1996-12-21,6.5,0.0
1996-12-22,7.2,0.5
1996-12-23,7.2,0.8
1996-12-24,7.2,0.9
1996-12-25,7.2,0.9
1996-12-26,7.2,0.9
1996-12-27,7.3,1.3
1996-12-28,7.3,1.5
1996-12-29,7.4,1.6
1996-12-30,7.4,1.6
1996-12-31,7.4,1.6
1997-01-01,7.4,1.6
1997-01-02,7.5,1.6
1997-01-03,8.2,2.1
1997-01-04,8.2,2.4
1997-01-05,8.5,2.7
1997-01-06,8.6,2.7
1997-01-07,8.7,2.7
1997-01-08,8.7,2.7
1997-01-09,8.7,2.7
1997-01-10,8.7,2.7
1997-01-11,8.7,2.7
1997-01-12,9.3,3.2
1997-01-13,9.7,3.5
1997-01-14,10.4,4.1
1997-01-15,10.5,4.1
1997-01-16,10.5,4.1
1997-01-17,10.5,4.1
1997-01-18,10.6,4.2
1997-01-19,10.6,4.2
1997-01-20,10.7,4.2
1997-01-21,10.7,4.2
1997-01-22,10.7,4.2
1997-01-23,10.9,4.3
1997-01-24,10.9,4.3
1997-01-25,11.0,4.3
1997-01-26,11.4,4.7
1997-01-27,11.4,4.7
1997-01-28,11.4,4.7
1997-01-29,11.4,4.7
1997-01-30,11.5,4.7
1997-01-31,11.5,4.7
1997-02-01,11.5,4.7
1997-02-02,11.8,4.7
1997-02-03,11.8,4.7
1997-02-04,11.8,4.9
1997-02-05,11.9,5.0
1997-02-06,11.9,5.2
1997-02-07,11.9,5.2
1997-02-08,11.9,5.2
1997-02-09,12.0,5.4
1997-02-10,12.0,5.4
1997-02-11,12.1,5.4
1997-02-12,12.3,5.8
1997-02-13,12.3,6.0
1997-02-14,12.3,6.2
1997-02-15,12.3,6.2
1997-02-16,12.4,6.3
1997-02-17,12.4,6.3
1997-02-18,12.4,6.3
1997-02-19,12.5,6.3
1997-02-20,12.5,6.3
1997-02-21,12.5,6.3
1997-02-22,12.7,6.5
1997-02-23,12.7,6.5
1997-02-24,12.7,6.5
1997-02-25,12.7,6.5
1997-02-26,12.7,6.5
1997-02-27,13.0,6.7
1997-02-28,13.2,7.1
1997-03-01,13.2,7.2
1997-03-02,13.2,7.2
1997-03-03,13.2,7.5
1997-03-04,13.2,7.7
1997-03-05,13.2,7.6
1997-03-06,13.2,7.5
1997-03-07,13.3,7.4
1997-03-08,13.3,7.0
1997-03-09,13.3,6.8
1997-03-10,13.3,6.7
1997-03-11,13.3,6.3
1997-03-12,13.3,6.0
1997-03-13,13.3,5.8
1997-03-14,13.3,5.6
1997-03-15,13.3,5.4
1997-03-16,13.3,5.2
1997-03-17,13.3,4.9
1997-03-18,13.3,4.6
1997-03-19,13.3,4.0
1997-03-20,13.3,3.0
1997-03-21,13.3,2.7
1997-03-22,13.3,2.1
1997-03-23,13.3,1.5
1997-03-24,13.3,1.4
1997-03-25,13.3,1.0
1997-03-26,13.3,0.3
1997-03-27,13.3,0.0
1997-03-28,13.4,0.0
1997-03-29,13.4,0.0
1997-03-30,13.4,0.0
1997-03-31,13.5,0.0
1997-04-01,13.8,0.0
1997-04-02,14.2,0.4
1997-04-03,14.9,1.1
1997-04-04,14.9,1.1
1997-04-05,14.9,1.2
1997-04-06,15.0,1.2
1997-04-07,15.0,0.9
1997-04-08,15.0,0.7
1997-04-09,15.5,1.0
1997-04-10,15.7,1.3
1997-04-11,15.8,1.3
1997-04-12,16.0,1.7
1997-04-13,16.0,1.7
1997-04-14,16.0,1.0
1997-04-15,16.0,0.5
1997-04-16,16.0,0.0
1997-04-17,16.0,0.0
1997-04-18,16.0,0.0
1997-04-19,16.0,0.0
1997-04-20,16.0,0.0
1997-04-21,16.0,0.0
1997-04-22,16.0,0.0
1997-04-23,16.2,0.0
1997-04-24,16.3,0.0
1997-04-25,16.3,0.0
1997-04-26,16.3,0.0
1997-04-27,16.3,0.0
1997-04-28,16.3,0.0
1997-04-29,16.3,0.0
1997-04-30,16.3,0.0
1997-05-01,16.4,0.0
1997-05-02,16.4,0.0
1997-05-03,16.4,0.0
1997-05-04,16.4,0.0
1997-05-05,16.4,0.0
1997-05-06,16.4,0.0
1997-05-07,16.4,0.0
1997-05-08,16.4,0.0
1997-05-09,16.4,0.0
1997-05-10,16.4,0.0
1997-05-11,16.4,0.0
1997-05-12,16.4,0.0
1997-05-13,16.4,0.0
1997-05-14,16.4,0.0
1997-05-15,16.4,0.0
1997-05-16,16.4,0.0
1997-05-17,16.4,0.0
1997-05-18,16.4,0.0
1997-05-19,16.7,0.0
1997-05-20,16.7,0.0
1997-05-21,16.7,0.0
1997-05-22,16.7,0.0
1997-05-23,16.7,0.0
1997-05-24,16.9,0.0
1997-05-25,16.9,0.0
1997-05-26,16.9,0.0
1997-05-27,16.9,0.0
1997-05-28,16.9,0.0
1997-05-29,16.9,0.0
1997-05-30,16.9,0.0
1997-05-31,16.9,0.0
1997-06-01,16.9,0.0
1997-06-02,16.9,0.0
1997-06-03,16.9,0.0
1997-06-04,16.9,0.0
1997-06-05,16.9,0.0
1997-06-06,16.9,0.0
1997-06-07,16.9,0.0
1997-06-08,16.9,0.0
1997-06-09,16.9,0.0
1997-06-10,16.9,0.0
1997-06-11,17.0,0.0
1997-06-12,17.0,0.0
1997-06-13,17.2,0.0
1997-06-14,17.5,0.0
1997-06-15,17.5,0.0
1997-06-16,17.5,0.0
1997-06-17,17.5,0.0
1997-06-18,17.5,0.0
1997-06-19,17.5,0.0
1997-06-20,17.5,0.0
1997-06-21,17.5,0.0
1997-06-22,17.5,0.0
1997-06-23,17.5,0.0
1997-06-24,17.5,0.0
1997-06-25,17.5,0.0
1997-06-26,17.5,0.0
1997-06-27,17.5,0.0
1997-06-28,17.5,0.0
1997-06-29,17.5,0.0
1997-06-30,17.5,0.0
1997-07-01,17.5,0.0
1997-07-02,17.5,0.0
1997-07-03,17.5,0.0
1997-07-04,17.5,0.0
1997-07-05,17.5,0.0
1997-07-06,17.5,0.0
1997-07-07,17.5,0.0
1997-07-08,17.5,0.0
1997-07-09,17.5,0.0
1997-07-10,17.5,0.0
1997-07-11,17.5,0.0
1997-07-12,17.5,0.0
1997-07-13,17.5,0.0
1997-07-14,17.5,0.0
1997-07-15,17.5,0.0
1997-07-16,17.5,0.0
1997-07-17,17.5,0.0
1997-07-18,17.5,0.0
1997-07-19,17.5,0.0
1997-07-20,17.6,0.0
1997-07-21,17.6,0.0
