date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1998-10-01,0.0,0.0,0.0
1998-10-02,0.0,0.0,0.0
1998-10-03,0.7,0.0,0.0
1998-10-04,1.7,9.0,0.7
1998-10-05,1.7,6.0,0.4
1998-10-06,1.7,3.0,0.3
1998-10-07,1.7,1.0,0.1
1998-10-08,1.7,0.0,0.0
1998-10-09,1.7,0.0,0.0
1998-10-10,1.7,0.0,0.0
1998-10-11,1.7,0.0,0.0
1998-10-12,1.7,0.0,0.0
1998-10-13,1.7,0.0,0.0
1998-10-14,1.7,0.0,0.0
1998-10-15,1.7,0.0,0.0
1998-10-16,1.9,1.0,0.1
1998-10-17,1.9,0.0,0.0
1998-10-18,1.9,0.0,0.0
1998-10-19,1.9,0.0,0.0
1998-10-20,1.9,0.0,0.0
1998-10-21,1.9,0.0,0.0
1998-10-22,1.9,0.0,0.0
1998-10-23,1.9,0.0,0.0
1998-10-24,1.9,0.0,0.0
1998-10-25,2.0,0.0,0.0
1998-10-26,2.1,0.0,0.0
1998-10-27,2.1,0.0,0.0
1998-10-28,2.1,0.0,0.0
1998-10-29,2.3,0.0,0.0
1998-10-30,2.4,0.0,0.0
1998-10-31,2.4,0.0,0.0
1998-11-01,2.4,0.0,0.0
1998-11-02,2.7,0.0,0.0
1998-11-03,2.7,0.0,0.0
1998-11-04,2.7,0.0,0.0
1998-11-05,3.2,5.0,0.5
1998-11-06,3.5,8.0,0.6
1998-11-07,3.5,7.0,0.9
1998-11-08,3.8,9.0,0.9
1998-11-09,3.8,10.0,1.0
1998-11-10,4.1,11.0,1.2
1998-11-11,4.1,10.0,1.2
1998-11-12,4.1,9.0,1.2
1998-11-13,4.1,8.0,1.2
1998-11-14,4.2,7.0,1.2
1998-11-15,4.2,7.0,1.2
1998-11-16,4.2,6.0,1.4
1998-11-17,4.4,8.0,1.5
1998-11-18,4.6,9.0,1.5
1998-11-19,4.6,10.0,1.5
1998-11-20,4.6,8.0,1.6
1998-11-21,4.7,7.0,1.6
1998-11-22,4.8,9.0,1.6
1998-11-23,4.8,8.0,1.6
1998-11-24,4.9,9.0,1.6
1998-11-25,4.9,9.0,1.6
1998-11-26,4.9,8.0,1.6
1998-11-27,4.9,7.0,1.6
1998-11-28,5.0,7.0,1.7
1998-11-29,5.2,9.0,2.2
1998-11-30,5.2,9.0,2.2
1998-12-01,5.2,9.0,2.2
1998-12-02,5.2,8.0,2.2
1998-12-03,5.2,7.0,2.2
1998-12-04,5.5,13.0,2.3
1998-12-05,5.6,13.0,2.3
1998-12-06,5.6,13.0,2.3
1998-12-07,5.6,13.0,2.3
1998-12-08,5.8,15.0,2.3
1998-12-09,5.8,14.0,2.3
1998-12-10,5.9,14.0,2.3
1998-12-11,5.9,13.0,2.3
1998-12-12,5.9,12.0,2.3
1998-12-13,5.9,11.0,2.3
1998-12-14,5.9,12.0,2.3
1998-12-15,5.9,12.0,2.3
1998-12-16,5.9,13.0,2.3
1998-12-17,5.9,12.0,2.3
1998-12-18,5.9,13.0,2.3
1998-12-19,5.9,15.0,2.3
1998-12-20,5.9,15.0,2.3
1998-12-21,5.9,14.0,2.3
1998-12-22,5.9,15.0,2.3
1998-12-23,6.1,15.0,2.3
1998-12-24,6.2,15.0,2.6
1998-12-25,6.2,14.0,2.7
1998-12-26,6.2,13.0,2.7
1998-12-27,6.4,17.0,3.0
1998-12-28,6.5,17.0,3.0
1998-12-29,6.5,16.0,3.0
1998-12-30,6.5,16.0,3.0
1998-12-31,6.7,18.0,3.2
1999-01-01,6.8,19.0,3.2
1999-01-02,6.8,18.0,3.2
1999-01-03,6.8,18.0,3.2
1999-01-04,6.8,18.0,3.2
1999-01-05,6.8,18.0,3.2
1999-01-06,6.8,17.0,3.2
1999-01-07,6.8,18.0,3.2
1999-01-08,6.8,18.0,3.2
1999-01-09,6.8,17.0,3.2
1999-01-10,6.8,17.0,3.2
1999-01-11,6.8,17.0,3.2
1999-01-12,6.8,17.0,3.2
1999-01-13,6.8,18.0,3.2
1999-01-14,7.0,18.0,3.3
1999-01-15,7.0,19.0,3.3
1999-01-16,7.2,20.0,3.6
1999-01-17,7.5,25.0,4.1
1999-01-18,8.1,30.0,5.0
1999-01-19,8.4,30.0,5.0
