date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1998-10-01,0.0,0.0,0.0
1998-10-02,0.1,0.0,0.0
1998-10-03,1.0,0.0,0.7
1998-10-04,1.5,6.0,1.0
1998-10-05,1.5,6.0,0.9
1998-10-06,1.5,0.0,0.0
1998-10-07,1.5,0.0,0.0
1998-10-08,1.5,0.0,0.0
1998-10-09,1.5,0.0,0.0
1998-10-10,1.5,0.0,0.0
1998-10-11,1.5,0.0,0.0
1998-10-12,1.5,0.0,0.0
1998-10-13,1.5,0.0,0.0
1998-10-14,1.5,0.0,0.0
1998-10-15,1.8,1.0,0.2
1998-10-16,2.1,4.0,0.5
1998-10-17,2.2,5.0,0.4
1998-10-18,2.2,6.0,0.4
1998-10-19,2.2,6.0,0.2
1998-10-20,2.2,0.0,0.0
1998-10-21,2.2,0.0,0.0
1998-10-22,2.2,0.0,0.0
1998-10-23,2.2,0.0,0.0
1998-10-24,2.2,0.0,0.0
1998-10-25,2.3,0.0,0.0
1998-10-26,2.3,0.0,0.0
1998-10-27,2.3,0.0,0.0
1998-10-28,2.3,0.0,0.0
1998-10-29,2.4,0.0,0.0
1998-10-30,2.7,1.0,0.2
1998-10-31,2.7,1.0,0.2
1998-11-01,2.7,1.0,0.2
1998-11-02,2.9,1.0,0.3
1998-11-03,2.9,1.0,0.3
1998-11-04,2.9,1.0,0.3
1998-11-05,3.5,3.0,1.0
1998-11-06,3.8,6.0,1.0
1998-11-07,3.8,3.0,1.2
1998-11-08,4.3,7.0,1.4
1998-11-09,4.3,8.0,1.6
1998-11-10,4.4,9.0,1.7
1998-11-11,4.5,6.0,1.8
1998-11-12,4.5,6.0,1.8
1998-11-13,4.5,5.0,1.8
1998-11-14,4.5,4.0,1.8
1998-11-15,4.5,5.0,1.8
1998-11-16,4.5,3.0,1.9
1998-11-17,5.3,11.0,2.7
1998-11-18,5.4,9.0,2.7
1998-11-19,5.4,9.0,2.7
1998-11-20,5.4,7.0,2.7
1998-11-21,5.4,8.0,2.9
1998-11-22,5.6,10.0,2.9
1998-11-23,5.6,9.0,3.0
1998-11-24,5.9,10.0,3.0
1998-11-25,5.9,9.0,3.0
1998-11-26,5.9,7.0,3.1
1998-11-27,5.9,8.0,3.1
1998-11-28,6.0,7.0,3.1
1998-11-29,6.2,10.0,3.4
1998-11-30,6.3,10.0,3.4
1998-12-01,6.3,10.0,3.4
