date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1998-10-01,0.0,48.4,58.8,40.3,0.0
1998-10-02,0.0,34.9,42.1,31.5,0.0
1998-10-03,0.0,33.6,38.5,29.3,0.0
1998-10-04,0.0,35.4,41.5,32.0,0.0
1998-10-05,0.0,40.5,49.6,34.3,0.0
1998-10-06,0.0,42.8,54.7,34.9,0.0
1998-10-07,0.1,45.7,55.4,38.7,0.0
1998-10-08,0.1,39.0,44.6,33.8,0.0
1998-10-09,0.2,33.8,40.6,30.4,0.0
1998-10-10,0.2,32.0,36.1,28.4,0.0
1998-10-11,0.2,34.3,37.6,28.8,0.0
1998-10-12,0.3,37.8,41.4,34.3,0.0
1998-10-13,0.4,37.9,41.9,34.5,0.0
1998-10-14,0.5,32.5,35.2,30.2,0.0
1998-10-15,0.5,30.7,33.6,29.1,0.0
1998-10-16,0.6,31.5,36.3,26.6,0.0
1998-10-17,0.7,33.8,38.3,29.8,0.0
1998-10-18,0.7,30.2,36.3,27.3,0.0
1998-10-19,0.8,34.0,43.0,27.0,0.0
1998-10-20,0.8,37.9,49.3,32.0,0.0
1998-10-21,0.8,39.2,50.5,32.9,0.0
1998-10-22,0.8,41.9,54.5,34.2,0.0
1998-10-23,0.8,41.4,54.3,35.4,0.0
1998-10-24,0.9,40.1,48.2,34.2,0.0
1998-10-25,0.9,40.1,45.5,37.0,0.0
1998-10-26,0.9,42.1,53.4,37.8,0.0
1998-10-27,1.0,38.8,42.3,32.2,0.0
1998-10-28,1.0,29.8,32.0,26.6,0.0
1998-10-29,1.0,26.4,32.0,22.5,0.0
1998-10-30,1.0,28.0,31.8,24.1,0.0
1998-10-31,1.1,29.8,31.6,28.2,0.1
1998-11-01,1.1,30.4,33.4,27.5,0.1
1998-11-02,1.2,30.7,34.5,27.5,0.2
1998-11-03,1.2,31.5,33.4,30.6,0.2
1998-11-04,1.2,31.3,33.6,30.0,0.2
