date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
1998-10-01,0.0,0.0,0.0
1998-10-02,0.0,0.0,0.0
1998-10-03,0.1,0.0,0.0
1998-10-04,0.2,0.0,0.0
1998-10-05,0.2,0.0,0.0
1998-10-06,0.2,0.0,0.0
1998-10-07,0.2,0.0,0.0
1998-10-08,0.2,0.0,0.0
1998-10-09,0.2,0.0,0.0
1998-10-10,0.2,0.0,0.0
1998-10-11,0.2,0.0,0.0
1998-10-12,0.2,0.0,0.0
1998-10-13,0.2,0.0,0.0
1998-10-14,0.2,0.0,0.0
1998-10-15,0.2,0.0,0.0
1998-10-16,0.2,0.0,0.0
1998-10-17,0.2,0.0,0.0
1998-10-18,0.2,0.0,0.0
1998-10-19,0.2,0.0,0.0
1998-10-20,0.2,0.0,0.0
1998-10-21,1.8,1.0,0.7
1998-10-22,1.9,0.0,0.0
1998-10-23,1.9,0.0,0.0
1998-10-24,1.9,0.0,0.0
1998-10-25,2.9,1.0,0.2
1998-10-26,4.0,5.0,1.0
1998-10-27,4.1,3.0,0.8
1998-10-28,4.1,2.0,0.7
1998-10-29,4.2,2.0,0.5
1998-10-30,4.2,2.0,0.5
1998-10-31,4.2,1.0,0.2
1998-11-01,4.2,0.0,0.2
1998-11-02,4.2,0.0,0.0
1998-11-03,4.2,1.0,0.0
1998-11-04,4.2,1.0,0.0
1998-11-05,4.2,1.0,0.0
1998-11-06,4.2,1.0,0.0
1998-11-07,4.2,0.0,0.0
1998-11-08,5.3,15.0,1.5
1998-11-09,5.9,12.0,1.7
1998-11-10,6.0,10.0,1.7
1998-11-11,6.0,11.0,2.0
1998-11-12,6.0,10.0,2.0
1998-11-13,6.0,9.0,2.0
1998-11-14,6.0,7.0,1.8
1998-11-15,6.0,7.0,1.7
1998-11-16,6.0,5.0,1.7
1998-11-17,6.0,6.0,1.7
1998-11-18,6.0,5.0,1.7
1998-11-19,6.0,6.0,1.7
1998-11-20,6.0,6.0,1.7
1998-11-21,6.0,5.0,1.7
1998-11-22,6.0,5.0,1.7
1998-11-23,6.0,5.0,1.6
1998-11-24,6.0,5.0,1.6
1998-11-25,6.0,5.0,1.6
1998-11-26,6.0,3.0,1.5
1998-11-27,6.0,3.0,1.4
1998-11-28,6.2,7.0,1.7
1998-11-29,6.4,6.0,1.7
1998-11-30,6.5,5.0,1.8
1998-12-01,6.5,5.0,1.9
1998-12-02,6.5,5.0,2.0
1998-12-03,6.5,5.0,2.0
1998-12-04,6.5,6.0,2.0
1998-12-05,7.0,7.0,2.2
1998-12-06,7.0,8.0,2.3
1998-12-07,7.1,8.0,2.3
1998-12-08,7.1,8.0,2.4
1998-12-09,7.1,8.0,2.4
1998-12-10,7.1,8.0,2.6
1998-12-11,7.1,7.0,2.6
1998-12-12,7.1,7.0,2.6
1998-12-13,7.1,7.0,2.6
1998-12-14,7.1,7.0,2.6
1998-12-15,7.1,6.0,2.6
1998-12-16,7.1,6.0,2.6
1998-12-17,7.1,6.0,2.6
1998-12-18,7.1,6.0,2.6
1998-12-19,7.1,7.0,2.6
1998-12-20,7.7,16.0,3.4
1998-12-21,8.3,15.0,3.4
1998-12-22,8.3,13.0,3.4
1998-12-23,8.3,12.0,3.4
1998-12-24,8.3,12.0,3.4
1998-12-25,8.3,12.0,3.4
1998-12-26,8.3,11.0,3.4
1998-12-27,8.3,11.0,3.4
1998-12-28,8.3,11.0,3.4
1998-12-29,8.3,10.0,3.4
1998-12-30,8.3,10.0,3.4
1998-12-31,8.3,12.0,3.4
1999-01-01,8.3,13.0,3.4
1999-01-02,8.3,13.0,3.4
1999-01-03,8.3,12.0,3.4
1999-01-04,8.3,12.0,3.4
1999-01-05,8.3,12.0,3.4
1999-01-06,8.3,12.0,3.4
1999-01-07,8.3,12.0,3.4
1999-01-08,8.3,12.0,3.4
1999-01-09,8.3,11.0,3.4
1999-01-10,8.3,12.0,3.4
1999-01-11,8.3,11.0,3.4
1999-01-12,8.3,11.0,3.4
1999-01-13,8.3,12.0,3.4
1999-01-14,8.3,11.0,3.4
1999-01-15,8.3,11.0,3.4
1999-01-16,8.3,11.0,3.4
1999-01-17,8.3,11.0,3.5
1999-01-18,8.5,11.0,3.5
1999-01-19,8.5,11.0,3.5
